,Time,Line,RAM,utilization,congested,Spread FR-BE,Spread FR-DE,Spread FR-NL,From,To,Flow_normalized,export_constrained,import_constrained
116796,2025-11-24 07:30:00,Ensdorf - Vigy VIGY2 S ,464,3.8567520987068984,True,0.0,-11.949999999999989,7.939999999999998,FR,DE,1789.532973800001,True,False
116961,2025-11-24 13:30:00,Ensdorf - Vigy VIGY2 S ,559,4.270881448658317,True,-75.19,-96.66,-84.61000000000001,FR,DE,2387.422729799999,True,False
116968,2025-11-24 13:45:00,Ensdorf - Vigy VIGY2 S ,559,4.35494979248658,True,-83.14000000000001,-111.80000000000001,-92.45000000000002,FR,DE,2434.416933999998,True,False
116975,2025-11-24 14:00:00,Ensdorf - Vigy VIGY2 S ,559,4.244746298568875,True,-78.75000000000001,-108.48,-85.80999999999999,FR,DE,2372.813180900001,True,False
116984,2025-11-24 14:15:00,Ensdorf - Vigy VIGY2 S ,559,4.414486334168156,True,-104.67000000000002,-141.32,-115.35,FR,DE,2467.6978607999995,True,False
116994,2025-11-24 14:30:00,Ensdorf - Vigy VIGY2 S ,409,5.901655855256724,True,-61.26,-96.22,-61.26,FR,DE,2413.7772448,True,False
117004,2025-11-24 14:45:00,Ensdorf - Vigy VIGY2 S ,409,5.8457304924205395,True,-74.82,-107.63999999999999,-78.72999999999999,FR,DE,2390.903771400001,True,False
117012,2025-11-24 15:00:00,Ensdorf - Vigy VIGY2 S ,409,5.160694072616136,True,-42.489999999999995,-108.78999999999999,-88.91999999999999,FR,DE,2110.7238756999996,True,False
117021,2025-11-24 15:15:00,Ensdorf - Vigy VIGY2 S ,409,5.076402578973105,True,-57.94999999999999,-123.89,-102.34999999999998,FR,DE,2076.2486547999997,True,False
117031,2025-11-24 15:30:00,Ensdorf - Vigy VIGY2 S ,409,5.114864701466995,True,-71.54,-141.73000000000002,-117.83,FR,DE,2091.9796629000007,True,False
117041,2025-11-24 15:45:00,Ensdorf - Vigy VIGY2 S ,376,5.418017731117022,True,-88.51,-123.73,-106.00000000000001,FR,DE,2037.1746669,True,False
117049,2025-11-24 16:00:00,Ensdorf - Vigy VIGY2 S ,376,5.478521083510636,True,-39.870000000000005,-107.53,-88.0,FR,DE,2059.9239273999992,True,False
117058,2025-11-24 16:15:00,Ensdorf - Vigy VIGY2 S ,376,5.439850668882984,True,-43.540000000000006,-117.3,-95.92,FR,DE,2045.383851500002,True,False
117067,2025-11-24 16:30:00,Ensdorf - Vigy VIGY2 S ,376,5.528594340159577,True,-77.26,-134.11,-112.89999999999999,FR,DE,2078.751471900001,True,False
117073,2025-11-24 16:45:00,Ensdorf - Vigy VIGY2 S ,376,5.440867931382974,True,-134.49,-199.04000000000002,-169.14999999999998,FR,DE,2045.7663421999985,True,False
117079,2025-11-24 17:00:00,Ensdorf - Vigy VIGY2 S ,376,5.370084713829789,True,-69.89999999999999,-142.38,-119.01,FR,DE,2019.1518524000007,True,False
117084,2025-11-24 17:15:00,Ensdorf - Vigy VIGY2 S ,376,5.281778325265957,True,-74.60999999999999,-151.58,-126.72,FR,DE,1985.9486503,True,False
117088,2025-11-24 17:30:00,Ensdorf - Vigy VIGY2 S ,376,5.201079053457451,True,-97.71,-173.39,-146.01999999999998,FR,DE,1955.6057241000017,True,False
117093,2025-11-24 17:45:00,Ensdorf - Vigy VIGY2 S ,376,5.158184328457447,True,-102.27999999999999,-179.97999999999996,-151.64999999999998,FR,DE,1939.4773075,True,False
117098,2025-11-24 18:00:00,Ensdorf - Vigy VIGY2 S ,376,5.215535642819152,True,-84.75999999999999,-177.92000000000002,-149.43,FR,DE,1961.0414017000012,True,False
117106,2025-11-24 18:15:00,Ensdorf - Vigy VIGY2 S ,376,5.142680806914898,True,-63.459999999999994,-138.42000000000002,-116.08,FR,DE,1933.6479834000015,True,False
117114,2025-11-24 18:30:00,Ensdorf - Vigy VIGY2 S ,376,5.24573097207447,True,-54.64999999999999,-117.60000000000001,-98.67999999999999,FR,DE,1972.3948455000009,True,False
117122,2025-11-24 18:45:00,Ensdorf - Vigy VIGY2 S ,376,5.196870658244676,True,-35.91000000000001,-78.33,-65.69000000000001,FR,DE,1954.0233674999984,True,False
117130,2025-11-24 19:00:00,Ensdorf - Vigy VIGY2 S ,376,5.056461460106384,True,-33.53999999999999,-89.56,-75.78,FR,DE,1901.229509,True,False
117138,2025-11-24 19:15:00,Ensdorf - Vigy VIGY2 S ,376,5.034240885638298,True,-34.10000000000001,-91.66,-77.47,FR,DE,1892.8745730000005,True,False
117146,2025-11-24 19:30:00,Ensdorf - Vigy VIGY2 S ,376,5.25114460904255,True,-41.69000000000001,-100.13000000000001,-84.89999999999999,FR,DE,1974.4303729999988,True,False
117154,2025-11-24 19:45:00,Ensdorf - Vigy VIGY2 S ,531,3.840249400188327,True,-27.89,-74.74999999999999,-63.19000000000001,FR,DE,2039.1724315000015,True,False
117161,2025-11-24 20:00:00,Ensdorf - Vigy VIGY2 S ,531,3.769874640301318,True,-65.47,-83.66,-72.67000000000002,FR,DE,2001.803434,True,False
117168,2025-11-24 20:15:00,Ensdorf - Vigy VIGY2 S ,531,3.776228400188325,True,-48.53999999999999,-62.0,-53.870000000000005,FR,DE,2005.1772805000005,True,False
117312,2025-11-25 05:00:00,Ensdorf - Vigy VIGY2 S ,376,7.556084384042558,True,-57.22,-74.2,-64.32,FR,DE,2841.0877284000017,True,False
117321,2025-11-25 05:15:00,Ensdorf - Vigy VIGY2 S ,376,7.580915481914897,True,-53.66,-74.46,-58.78999999999999,FR,DE,2850.4242212000013,True,False
117330,2025-11-25 05:30:00,Ensdorf - Vigy VIGY2 S ,376,7.495892207446807,True,-49.09,-77.32,-50.959999999999994,FR,DE,2818.4554699999994,True,False
117335,2025-11-25 05:45:00,Ensdorf - Vigy VIGY2 S ,376,7.056418160904255,True,-53.15,-73.63999999999999,-43.65,FR,DE,2653.2132285,True,False
117340,2025-11-25 06:00:00,Ensdorf - Vigy VIGY2 S ,376,6.728300407180848,True,-18.430000000000007,-38.230000000000004,-21.28,FR,DE,2529.840953099999,True,False
117346,2025-11-25 06:15:00,Ensdorf - Vigy VIGY2 S ,376,6.421048644414892,True,-10.189999999999998,-48.16,-19.03,FR,DE,2414.3142902999994,True,False
117351,2025-11-25 06:30:00,Ensdorf - Vigy VIGY2 S ,376,6.346667313297874,True,-9.399999999999991,-59.56999999999999,-23.529999999999987,FR,DE,2386.3469098000005,True,False
117356,2025-11-25 06:45:00,Ensdorf - Vigy VIGY2 S ,376,6.016576045478726,True,-22.239999999999995,-99.93,-52.86,FR,DE,2262.232593100001,True,False
117359,2025-11-25 07:00:00,Ensdorf - Vigy VIGY2 S ,376,5.655930570744681,True,-7.150000000000006,-79.75,-42.36,FR,DE,2126.6298946,True,False
117362,2025-11-25 07:15:00,Ensdorf - Vigy VIGY2 S ,376,5.278294556382977,True,-16.090000000000003,-169.61,-90.34000000000002,FR,DE,1984.6387531999992,True,False
117366,2025-11-25 07:30:00,Ensdorf - Vigy VIGY2 S ,376,5.259615901063837,True,-28.629999999999995,-270.19,-144.76999999999998,FR,DE,1977.6155788000024,True,False
117370,2025-11-25 07:45:00,Ensdorf - Vigy VIGY2 S ,376,4.869469605585111,True,-32.480000000000004,-306.04999999999995,-164.0,FR,DE,1830.9205717000016,True,False
117374,2025-11-25 08:00:00,Ensdorf - Vigy VIGY2 S ,376,5.223885743882977,True,-18.78,-186.11,-101.94,FR,DE,1964.1810396999992,True,False
117379,2025-11-25 08:15:00,Ensdorf - Vigy VIGY2 S ,376,5.21812048031915,True,-27.139999999999986,-253.76,-139.47,FR,DE,1962.0133006000003,True,False
117385,2025-11-25 08:30:00,Ensdorf - Vigy VIGY2 S ,375,5.0887479448,True,-27.16000000000001,-253.01999999999998,-139.09000000000003,FR,DE,1908.2804793,True,False
117391,2025-11-25 08:45:00,Ensdorf - Vigy VIGY2 S ,375,4.934046885866664,True,-26.870000000000005,-248.99,-136.91000000000003,FR,DE,1850.267582199999,True,False
117397,2025-11-25 09:00:00,Ensdorf - Vigy VIGY2 S ,375,5.019593479733331,True,-53.499999999999986,-183.59000000000003,-135.95,FR,DE,1882.347554899999,True,False
117404,2025-11-25 09:15:00,Ensdorf - Vigy VIGY2 S ,375,4.983227854666668,True,-39.47,-244.32,-148.72,FR,DE,1868.7104455000008,True,False
117411,2025-11-25 09:30:00,Ensdorf - Vigy VIGY2 S ,375,5.059865201333333,True,-25.58999999999999,-179.19,-105.83999999999999,FR,DE,1897.4494505,True,False
117417,2025-11-25 09:45:00,Ensdorf - Vigy VIGY2 S ,376,5.228199989893622,True,-20.75,-195.62,-108.21,FR,DE,1965.8031962000016,True,False
117422,2025-11-25 10:00:00,Ensdorf - Vigy VIGY2 S ,376,5.072651267287236,True,-26.870000000000005,-231.25,-124.96,FR,DE,1907.3168765000007,True,False
117428,2025-11-25 10:15:00,Ensdorf - Vigy VIGY2 S ,376,5.070727798138293,True,-22.14,-199.32999999999998,-106.74999999999999,FR,DE,1906.5936520999985,True,False
117434,2025-11-25 10:30:00,Ensdorf - Vigy VIGY2 S ,376,5.279130482978719,True,-19.279999999999987,-175.71999999999997,-94.05,FR,DE,1984.9530615999984,True,False
117440,2025-11-25 10:45:00,Ensdorf - Vigy VIGY2 S ,376,5.474151713563829,True,-19.92,-177.26999999999998,-95.01,FR,DE,2058.2810443,True,False
117446,2025-11-25 11:00:00,Ensdorf - Vigy VIGY2 S ,376,5.739616789361696,True,-41.28,-203.69000000000003,-82.15,FR,DE,2158.0959127999977,True,False
117453,2025-11-25 11:15:00,Ensdorf - Vigy VIGY2 S ,376,5.751196256117024,True,-18.69999999999999,-267.61,-34.69999999999999,FR,DE,2162.449792300001,True,False
117460,2025-11-25 11:30:00,Ensdorf - Vigy VIGY2 S ,376,5.958535941223404,True,-13.340000000000003,-276.99,-23.85000000000001,FR,DE,2240.4095138999996,True,False
117467,2025-11-25 11:45:00,Ensdorf - Vigy VIGY2 S ,376,6.074608696276593,True,-13.36,-284.40000000000003,-23.689999999999998,FR,DE,2284.052869799999,True,False
117473,2025-11-25 12:00:00,Ensdorf - Vigy VIGY2 S ,376,6.030258360372346,True,-38.41000000000001,-261.40999999999997,-66.87,FR,DE,2267.377143500002,True,False
117480,2025-11-25 12:15:00,Ensdorf - Vigy VIGY2 S ,376,6.001389952393619,True,-21.36,-265.66999999999996,-35.019999999999996,FR,DE,2256.5226221000007,True,False
117487,2025-11-25 12:30:00,Ensdorf - Vigy VIGY2 S ,376,5.9209433638297835,True,-12.170000000000002,-269.61,-16.289999999999992,FR,DE,2226.2747047999987,True,False
117494,2025-11-25 12:45:00,Ensdorf - Vigy VIGY2 S ,376,6.160088002127662,True,-11.200000000000003,-326.31,-12.549999999999997,FR,DE,2316.1930888000006,True,False
117501,2025-11-25 13:00:00,Ensdorf - Vigy VIGY2 S ,376,6.26912227898937,True,-22.480000000000004,-277.27,-36.06999999999999,FR,DE,2357.189976900003,True,False
117506,2025-11-25 13:15:00,Ensdorf - Vigy VIGY2 S ,376,6.57188614015957,True,-20.799999999999997,-271.21,-38.3,FR,DE,2471.0291886999985,True,False
117511,2025-11-25 13:30:00,Ensdorf - Vigy VIGY2 S ,376,6.4914847393617015,True,-30.109999999999992,-254.59,-57.82,FR,DE,2440.798262,True,False
117516,2025-11-25 13:45:00,Ensdorf - Vigy VIGY2 S ,376,6.522603011170213,True,-22.769999999999996,-220.26999999999998,-43.31999999999999,FR,DE,2452.4987322,True,False
117522,2025-11-25 14:00:00,Ensdorf - Vigy VIGY2 S ,376,6.664905318085106,True,-6.950000000000003,-204.34999999999997,-14.260000000000005,FR,DE,2506.0043996,True,False
117528,2025-11-25 14:15:00,Ensdorf - Vigy VIGY2 S ,376,6.647151901329789,True,-15.400000000000006,-255.36,-31.849999999999994,FR,DE,2499.3291149000006,True,False
117534,2025-11-25 14:30:00,Ensdorf - Vigy VIGY2 S ,376,6.490032119680852,True,-37.529999999999994,-217.08,-79.44,FR,DE,2440.252077000001,True,False
117538,2025-11-25 14:45:00,Ensdorf - Vigy VIGY2 S ,376,6.283464725531915,True,-46.92999999999999,-258.84,-97.73,FR,DE,2362.5827368,True,False
117543,2025-11-25 15:00:00,Ensdorf - Vigy VIGY2 S ,376,6.152125353191492,True,-27.260000000000005,-241.90000000000003,-53.94,FR,DE,2313.199132800001,True,False
117550,2025-11-25 15:15:00,Ensdorf - Vigy VIGY2 S ,376,6.195880934574471,True,-49.260000000000005,-263.0,-101.02000000000001,FR,DE,2329.651231400001,True,False
117557,2025-11-25 15:30:00,Ensdorf - Vigy VIGY2 S ,376,6.1823262188829755,True,-75.09,-234.55,-159.15,FR,DE,2324.5546582999987,True,False
117565,2025-11-25 15:45:00,Ensdorf - Vigy VIGY2 S ,376,6.090065728723407,True,-82.42999999999999,-230.08999999999997,-175.45,FR,DE,2289.864714000001,True,False
117572,2025-11-25 16:00:00,Ensdorf - Vigy VIGY2 S ,376,5.828069604255321,True,-53.08999999999999,-198.19,-143.40999999999997,FR,DE,2191.354171200001,True,False
117579,2025-11-25 16:15:00,Ensdorf - Vigy VIGY2 S ,376,5.732179809574467,True,-66.97,-227.27,-170.85,FR,DE,2155.2996083999997,True,False
117586,2025-11-25 16:30:00,Ensdorf - Vigy VIGY2 S ,376,5.4086194648936186,True,-67.34,-268.95,-190.07999999999998,FR,DE,2033.6409188000007,True,False
117593,2025-11-25 16:45:00,Ensdorf - Vigy VIGY2 S ,375,5.075412263200001,True,-75.7,-286.68,-206.59000000000003,FR,DE,1903.2795987000004,True,False
117600,2025-11-25 17:00:00,Ensdorf - Vigy VIGY2 S ,375,5.419132722933333,True,-52.540000000000006,-263.18,-170.73000000000002,FR,DE,2032.1747711,True,False
117607,2025-11-25 17:15:00,Ensdorf - Vigy VIGY2 S ,375,5.739814871199996,True,-57.209999999999994,-307.14,-194.2,FR,DE,2152.4305766999983,True,False
117614,2025-11-25 17:30:00,Ensdorf - Vigy VIGY2 S ,376,5.94233171382979,True,-110.75000000000001,-301.21,-210.93,FR,DE,2234.316724400001,True,False
117620,2025-11-25 17:45:00,Ensdorf - Vigy VIGY2 S ,376,5.823839221276594,True,-106.49000000000001,-246.49,-178.74,FR,DE,2189.7635471999993,True,False
117626,2025-11-25 18:00:00,Ensdorf - Vigy VIGY2 S ,376,5.610057352925526,True,-99.16999999999999,-239.60999999999999,-179.27,FR,DE,2109.381564699998,True,False
117633,2025-11-25 18:15:00,Ensdorf - Vigy VIGY2 S ,376,5.535117299734038,True,-85.30000000000001,-203.39000000000001,-149.41,FR,DE,2081.2041046999984,True,False
117639,2025-11-25 18:30:00,Ensdorf - Vigy VIGY2 S ,376,5.4330459125,True,-85.48000000000002,-204.95999999999998,-151.8,FR,DE,2042.8252631,True,False
117645,2025-11-25 18:45:00,Ensdorf - Vigy VIGY2 S ,375,5.398524589333328,True,-53.519999999999996,-127.11999999999999,-92.92,FR,DE,2024.446720999998,True,False
117651,2025-11-25 19:00:00,Ensdorf - Vigy VIGY2 S ,375,5.666784578399998,True,-66.33,-255.26999999999998,-168.20999999999998,FR,DE,2125.0442168999994,True,False
117658,2025-11-25 19:15:00,Ensdorf - Vigy VIGY2 S ,375,5.978582139999999,True,-37.129999999999995,-164.61,-109.18,FR,DE,2241.9683025,True,False
117666,2025-11-25 19:30:00,Ensdorf - Vigy VIGY2 S ,375,6.172202405599998,True,-36.99000000000001,-103.81,-74.06,FR,DE,2314.575902099999,True,False
117674,2025-11-25 19:45:00,Ensdorf - Vigy VIGY2 S ,376,6.496876525265959,True,-19.120000000000005,-65.36999999999999,-45.709999999999994,FR,DE,2442.8255735000007,True,False
117680,2025-11-25 20:00:00,Ensdorf - Vigy VIGY2 S ,376,6.491908455585109,True,-52.609999999999985,-126.63999999999999,-93.94,FR,DE,2440.957579300001,True,False
117686,2025-11-25 20:15:00,Ensdorf - Vigy VIGY2 S ,376,6.680513962234042,True,-31.870000000000005,-78.84,-60.21000000000001,FR,DE,2511.8732498,True,False
117691,2025-11-25 20:30:00,Ensdorf - Vigy VIGY2 S ,376,7.07462978111702,True,-23.36,-58.77000000000001,-45.66999999999999,FR,DE,2660.0607976999995,True,False
117696,2025-11-25 20:45:00,Ensdorf - Vigy VIGY2 S ,376,7.389139182446808,True,-16.799999999999997,-41.980000000000004,-32.400000000000006,FR,DE,2778.3163326,True,False
117701,2025-11-25 21:00:00,Ensdorf - Vigy VIGY2 S ,376,7.641389093351064,True,-31.58999999999999,-75.1,-55.79999999999998,FR,DE,2873.1622991,True,False
117708,2025-11-25 21:15:00,Ensdorf - Vigy VIGY2 S ,376,7.634633062500002,True,-20.230000000000004,-50.730000000000004,-39.959999999999994,FR,DE,2870.6220315000005,True,False
117715,2025-11-25 21:30:00,Ensdorf - Vigy VIGY2 S ,459,6.225311316339869,True,-13.459999999999994,-32.92,-25.25,FR,DE,2857.4178942,True,False
117721,2025-11-25 21:45:00,Ensdorf - Vigy VIGY2 S ,459,6.375888171241832,True,-8.25,-20.08,-15.329999999999998,FR,DE,2926.532670600001,True,False
117726,2025-11-25 22:00:00,Ensdorf - Vigy VIGY2 S ,459,6.2140428235294145,True,-14.25,-40.209999999999994,-31.25999999999999,FR,DE,2852.2456560000014,True,False
117732,2025-11-25 22:15:00,Ensdorf - Vigy VIGY2 S ,459,6.260797247930279,True,-11.939999999999998,-35.8,-26.200000000000003,FR,DE,2873.705936799998,True,False
117738,2025-11-25 22:30:00,Ensdorf - Vigy VIGY2 S ,459,5.811236692810457,True,-5.5,-28.25999999999999,-12.019999999999996,FR,DE,2667.357642,True,False
117862,2025-11-26 05:00:00,Ensdorf - Vigy VIGY2 S ,381,6.793117084251968,True,-12.530000000000001,-19.870000000000005,-12.780000000000001,FR,DE,2588.1776090999997,True,False
117866,2025-11-26 05:15:00,Ensdorf - Vigy VIGY2 S ,381,6.6935579595800565,True,-18.129999999999995,-23.370000000000005,-20.22,FR,DE,2550.2455826000014,True,False
117870,2025-11-26 05:30:00,Ensdorf - Vigy VIGY2 S ,381,6.448316890551181,True,-18.379999999999995,-23.679999999999993,-20.489999999999995,FR,DE,2456.8087353,True,False
117874,2025-11-26 05:45:00,Ensdorf - Vigy VIGY2 S ,381,6.173051069816273,True,-20.189999999999998,-26.019999999999996,-22.519999999999996,FR,DE,2351.9324576,True,False
117877,2025-11-26 06:00:00,Ensdorf - Vigy VIGY2 S ,381,5.200773116535432,True,-8.370000000000005,-29.260000000000005,-18.74000000000001,FR,DE,1981.4945573999996,True,False
117881,2025-11-26 06:15:00,Ensdorf - Vigy VIGY2 S ,381,5.0956420860892395,True,-11.099999999999994,-38.84,-24.879999999999995,FR,DE,1941.4396348,True,False
117886,2025-11-26 06:30:00,Ensdorf - Vigy VIGY2 S ,376,4.9850684731383,True,-13.799999999999997,-48.27999999999999,-30.92,FR,DE,1874.3857459000008,True,False
117891,2025-11-26 06:45:00,Ensdorf - Vigy VIGY2 S ,376,5.131529485106388,True,-22.5,-78.72000000000001,-50.42,FR,DE,1929.455086400002,True,False
117895,2025-11-26 07:00:00,Ensdorf - Vigy VIGY2 S ,376,4.57133622047872,True,-31.629999999999995,-59.31999999999999,-51.28,FR,DE,1718.8224188999989,True,False
117900,2025-11-26 07:15:00,Ensdorf - Vigy VIGY2 S ,376,4.5518830390957445,True,-47.63000000000001,-91.77,-79.33999999999999,FR,DE,1711.5080227,True,False
117905,2025-11-26 07:30:00,Ensdorf - Vigy VIGY2 S ,376,4.501361748404256,True,-56.68999999999998,-109.02,-94.26,FR,DE,1692.5120174000003,True,False
117911,2025-11-26 07:45:00,Ensdorf - Vigy VIGY2 S ,375,4.3300540317333365,True,-65.73,-126.39999999999999,-109.28000000000002,FR,DE,1623.7702619000013,True,False
117917,2025-11-26 08:00:00,Ensdorf - Vigy VIGY2 S ,375,4.430389911733329,True,-52.53,-105.50999999999999,-91.46000000000001,FR,DE,1661.3962168999983,True,False
117923,2025-11-26 08:15:00,Ensdorf - Vigy VIGY2 S ,375,4.516493672266675,True,-49.69000000000001,-98.51,-85.42999999999999,FR,DE,1693.6851271000032,True,False
117929,2025-11-26 08:30:00,Ensdorf - Vigy VIGY2 S ,375,4.551976456533337,True,-77.28999999999999,-155.10000000000002,-134.5,FR,DE,1706.9911712000014,True,False
117935,2025-11-26 08:45:00,Ensdorf - Vigy VIGY2 S ,376,4.526188883244682,True,-77.63000000000001,-154.32999999999998,-133.81,FR,DE,1701.8470201000005,True,False
117940,2025-11-26 09:00:00,Ensdorf - Vigy VIGY2 S ,376,5.069987176063829,True,-4.170000000000016,-8.099999999999994,-6.939999999999998,FR,DE,1906.3151781999995,True,False
117947,2025-11-26 09:15:00,Ensdorf - Vigy VIGY2 S ,376,5.145376108776598,True,-56.99000000000001,-111.08000000000001,-95.22999999999999,FR,DE,1934.6614169000009,True,False
117954,2025-11-26 09:30:00,Ensdorf - Vigy VIGY2 S ,379,5.051486556728233,True,-59.06999999999999,-115.53,-99.04000000000002,FR,DE,1914.513405,True,False
117961,2025-11-26 09:45:00,Ensdorf - Vigy VIGY2 S ,379,5.082856131398417,True,-67.44999999999999,-137.07,-117.41,FR,DE,1926.4024738,True,False
117966,2025-11-26 10:00:00,Ensdorf - Vigy VIGY2 S ,379,5.295570805277039,True,-65.18,-140.15,-121.1,FR,DE,2007.021335199998,True,False
117971,2025-11-26 10:15:00,Ensdorf - Vigy VIGY2 S ,379,5.447264010026386,True,-61.209999999999994,-110.76,-95.87999999999998,FR,DE,2064.5130598,True,False
117976,2025-11-26 10:30:00,Ensdorf - Vigy VIGY2 S ,379,5.465805392875985,True,-49.04999999999998,-88.91,-76.97,FR,DE,2071.540243899998,True,False
117981,2025-11-26 10:45:00,Ensdorf - Vigy VIGY2 S ,450,4.599182768,True,-47.72999999999999,-89.08999999999999,-77.10000000000001,FR,DE,2069.6322456000003,True,False
117985,2025-11-26 11:00:00,Ensdorf - Vigy VIGY2 S ,450,4.668215701333334,True,-55.79999999999998,-76.47,-66.53,FR,DE,2100.6970656000003,True,False
117991,2025-11-26 11:15:00,Ensdorf - Vigy VIGY2 S ,376,5.528255260904254,True,-44.36,-85.24,-73.99,FR,DE,2078.6239780999995,True,False
117997,2025-11-26 11:30:00,Ensdorf - Vigy VIGY2 S ,450,4.581239191999999,True,-42.22,-81.5,-70.74000000000001,FR,DE,2061.5576363999994,True,False
118002,2025-11-26 11:45:00,Ensdorf - Vigy VIGY2 S ,376,5.452567047606384,True,-51.370000000000005,-70.73000000000002,-61.53,FR,DE,2050.1652099000003,True,False
118005,2025-11-26 12:00:00,Ensdorf - Vigy VIGY2 S ,376,5.336169403723404,True,-67.8,-101.54,-87.27999999999999,FR,DE,2006.3996958,True,False
118010,2025-11-26 12:15:00,Ensdorf - Vigy VIGY2 S ,376,5.419489928723406,True,-44.50999999999999,-66.65,-57.28999999999999,FR,DE,2037.7282132000007,True,False
118015,2025-11-26 12:30:00,Ensdorf - Vigy VIGY2 S ,446,4.498090299775782,True,-51.81999999999999,-77.6,-66.70000000000002,FR,DE,2006.148273699999,True,False
118020,2025-11-26 12:45:00,Ensdorf - Vigy VIGY2 S ,446,4.479182313901346,True,-54.09000000000002,-81.00000000000001,-69.63000000000001,FR,DE,1997.715312,True,False
118023,2025-11-26 13:00:00,Ensdorf - Vigy VIGY2 S ,446,4.497789375112113,True,-57.040000000000006,-104.74000000000001,-89.22,FR,DE,2006.0140613000024,True,False
118026,2025-11-26 13:15:00,Ensdorf - Vigy VIGY2 S ,446,4.498716415695067,True,-51.900000000000006,-95.31,-81.19,FR,DE,2006.4275214,True,False
118029,2025-11-26 13:30:00,Ensdorf - Vigy VIGY2 S ,375,5.433072154933332,True,-75.36000000000001,-100.62,-86.93,FR,DE,2037.4020580999995,True,False
118032,2025-11-26 13:45:00,Ensdorf - Vigy VIGY2 S ,375,5.348932372533333,True,-55.94,-74.68,-64.52000000000001,FR,DE,2005.8496396999997,True,False
118035,2025-11-26 14:00:00,Ensdorf - Vigy VIGY2 S ,376,5.31490986861702,True,-50.099999999999994,-84.21000000000001,-73.02000000000001,FR,DE,1998.4061105999997,True,False
118039,2025-11-26 14:15:00,Ensdorf - Vigy VIGY2 S ,375,5.554089075733329,True,-51.64999999999999,-86.82000000000001,-75.29,FR,DE,2082.7834033999984,True,False
118043,2025-11-26 14:30:00,Ensdorf - Vigy VIGY2 S ,376,5.47330303670213,True,-65.6,-110.28999999999999,-95.63,FR,DE,2057.9619418000007,True,False
118047,2025-11-26 14:45:00,Ensdorf - Vigy VIGY2 S ,376,5.481432681382979,True,-74.36999999999999,-125.02,-108.40999999999998,FR,DE,2061.0186882000003,True,False
118050,2025-11-26 15:00:00,Ensdorf - Vigy VIGY2 S ,376,5.502729462500002,True,-50.540000000000006,-86.08,-74.54,FR,DE,2069.026277900001,True,False
118054,2025-11-26 15:15:00,Ensdorf - Vigy VIGY2 S ,376,5.480448271542558,True,-62.530000000000015,-106.49,-92.22000000000001,FR,DE,2060.648550100002,True,False
118058,2025-11-26 15:30:00,Ensdorf - Vigy VIGY2 S ,376,5.631045705851062,True,-94.2,-160.42000000000002,-138.92000000000002,FR,DE,2117.2731853999994,True,False
118062,2025-11-26 15:45:00,Ensdorf - Vigy VIGY2 S ,376,5.575610455585109,True,-116.09,-197.70000000000002,-171.20000000000002,FR,DE,2096.429531300001,True,False
118065,2025-11-26 16:00:00,Ensdorf - Vigy VIGY2 S ,376,5.147959727127659,True,-77.30000000000001,-140.1,-121.58000000000001,FR,DE,1935.6328573999997,True,False
118069,2025-11-26 16:15:00,Ensdorf - Vigy VIGY2 S ,376,5.1342176734042555,True,-98.16,-177.89000000000001,-154.38,FR,DE,1930.4658452,True,False
118073,2025-11-26 16:30:00,Ensdorf - Vigy VIGY2 S ,376,5.401355437234044,True,-120.78,-218.89999999999998,-189.97000000000003,FR,DE,2030.9096444000008,True,False
118077,2025-11-26 16:45:00,Ensdorf - Vigy VIGY2 S ,376,5.277662596010639,True,-151.26000000000002,-274.14,-237.91,FR,DE,1984.4011361000005,True,False
118080,2025-11-26 17:00:00,Ensdorf - Vigy VIGY2 S ,376,4.841260929787237,True,-101.00000000000001,-208.48000000000002,-178.61,FR,DE,1820.3141096000008,True,False
118084,2025-11-26 17:15:00,Ensdorf - Vigy VIGY2 S ,376,4.56113907420213,True,-99.96,-206.34999999999997,-176.78999999999996,FR,DE,1714.9882919000006,True,False
118088,2025-11-26 17:30:00,Ensdorf - Vigy VIGY2 S ,376,4.405580256117022,True,-48.64999999999998,-100.43,-86.03999999999996,FR,DE,1656.4981763000003,True,False
118092,2025-11-26 17:45:00,Ensdorf - Vigy VIGY2 S ,376,4.145045260372341,True,-45.02000000000001,-92.93,-79.62,FR,DE,1558.5370179,True,False
118095,2025-11-26 18:00:00,Ensdorf - Vigy VIGY2 S ,376,3.787350209042554,True,-55.579999999999984,-118.43999999999997,-101.01999999999998,FR,DE,1424.0436786000002,True,False
118098,2025-11-26 18:15:00,Ensdorf - Vigy VIGY2 S ,376,3.5730159848404237,True,-16.400000000000006,-34.94999999999999,-29.810000000000002,FR,DE,1343.4540102999993,True,False
118101,2025-11-26 18:30:00,Ensdorf - Vigy VIGY2 S ,376,3.391753438297868,True,-17.00999999999999,-36.25,-30.919999999999987,FR,DE,1275.2992927999985,True,False
118105,2025-11-26 18:45:00,Ensdorf - Vigy VIGY2 S ,376,3.317258135106385,True,-2.859999999999985,-6.079999999999984,-5.189999999999998,FR,DE,1247.2890588000007,True,False
118108,2025-11-26 19:00:00,Ensdorf - Vigy VIGY2 S ,376,3.5153100718085115,True,0.0,0.0,0.0,FR,DE,1321.7565870000003,True,False
118112,2025-11-26 19:15:00,Ensdorf - Vigy VIGY2 S ,376,3.6633672263297914,True,0.0,0.0,0.0,FR,DE,1377.4260771000015,True,False
