Time,Biomass,Energy storage,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Other,Waste,Renewable
2025-01-03 09:45:00,374.59,,,,1967.95,,110.94,,,,571.29,2652.07,47374.78,,325.43,18826.35
2025-01-03 10:00:00,375.7,,,,1956.18,,111.71,,,,585.2,2440.06,47400.86,,323.82,19530.219999999998
2025-01-03 10:15:00,372.85,,,,1903.61,,110.89,,,,250.56,2083.38,47078.78,,325.96,20403.12
2025-01-03 10:30:00,375.2,,,,1834.15,,111.17,,,,197.74,1870.48,46256.09,,325.95,21434.77
2025-01-03 10:45:00,377.1,,,,1825.57,,111.57,,,,184.79,1427.59,46202.02,,327.2,22601.22
2025-01-03 11:00:00,374.44,,,,1786.3,,111.28,,,,166.01,1255.09,45952.74,,325.7,23498.95
2025-01-03 11:15:00,374.93,,,,1774.66,,111.89,,,,118.51,735.54,45755.7,,327.84,24120.629999999997
2025-01-03 11:30:00,372.53,,,,1804.57,,111.79,,,,138.47,623.94,45479.04,,326.46,24554.16
2025-01-03 11:45:00,374.32,,,,1802.86,,111.24,,,,172.88,609.03,45335.29,,326.67,25197.15
2025-01-03 12:00:00,372.67,,,,1796.6,,111.91,,,,199.34,594.23,45866.09,,328.52,25454.059999999998
2025-01-03 12:15:00,378.34,,,,1801.52,,112.0,,,,189.06,610.36,45245.98,,330.98,25603.64
2025-01-03 12:30:00,375.51,,,,1793.67,,111.47,,,,226.22,644.8,44814.67,,330.86,26261.069999999996
2025-01-03 12:45:00,377.82,,,,1772.8,,111.88,,,,124.16,742.37,44384.96,,330.89,26584.600000000002
2025-01-03 13:00:00,376.41,,,,1758.99,,111.98,,,,100.02,668.06,43903.79,,327.9,26719.379999999997
2025-01-03 13:15:00,376.45,,,,1758.25,,111.89,,,,111.56,381.43,43428.52,,329.66,26427.19
2025-01-03 13:30:00,377.35,,,,1756.53,,111.93,,,,98.75,284.34,42981.76,,327.47,26279.260000000002
2025-01-03 13:45:00,377.2,,,,1740.68,,111.56,,,,51.53,289.18,42855.82,,328.05,26235.52
2025-01-03 14:00:00,375.15,,,,1707.62,,111.62,,,,84.71,292.55,42245.81,,329.3,25753.48
2025-01-03 14:15:00,373.61,,,,1741.37,,112.0,,,,111.33,288.4,42493.24,,329.55,25210.579999999998
2025-01-03 14:30:00,374.89,,,,1724.27,,111.91,,,,99.81,222.64,42358.21,,329.59,24975.11
2025-01-03 14:45:00,377.64,,,,1703.61,,111.67,,,,100.52,215.73,42484.25,,330.34,24469.13
2025-01-03 15:00:00,374.79,,,,1733.23,,111.77,,,,5.86,213.91,42339.16,,327.57,24213.930000000004
2025-01-03 15:15:00,374.61,,,,1711.94,,111.9,,,,0.0,216.4,42529.04,,332.63,23663.11
2025-01-03 15:30:00,375.44,,,,1687.37,,111.59,,,,0.0,219.73,42950.5,,333.5,23144.030000000002
2025-01-03 15:45:00,375.27,,,,1666.94,,111.88,,,,0.0,228.59,43088.41,,332.35,22201.61
2025-01-03 16:00:00,378.02,,,,1692.9,,111.8,,,,87.84,345.46,43110.84,,329.87,21339.47
2025-01-03 16:15:00,377.95,,,,1690.25,,111.99,,,,131.68,914.01,43606.47,,329.09,20410.57
2025-01-03 16:30:00,374.88,,,,1677.69,,111.94,,,,320.15,1264.24,43805.61,,329.04,19494.399999999998
2025-01-03 16:45:00,374.04,,,,1686.98,,111.89,,,,460.01,1421.35,44427.6,,333.69,18622.27
2025-01-03 17:00:00,372.12,,,,1745.37,,111.52,,,,399.51,1620.6,44935.49,,333.32,17971.66
2025-01-03 17:15:00,375.98,,,,1735.29,,110.71,,,,413.04,1713.9,45323.68,,333.46,17094.49
2025-01-03 17:30:00,375.98,,,,1691.62,,111.32,,,,464.99,1835.98,45643.95,,330.64,16431.41
2025-01-03 17:45:00,375.34,,,,1725.49,,111.9,,,,284.01,2013.15,45805.02,,331.52,15853.880000000001
2025-01-03 18:00:00,373.99,,,,1930.51,,111.71,,,,158.7,2625.35,45933.18,,332.43,15868.24
2025-01-03 18:15:00,373.58,,,,2175.12,,111.43,,,,1111.06,3239.63,45870.1,,332.37,15608.78
2025-01-03 18:30:00,376.04,,,,2664.5,,111.96,,,,2093.92,3669.38,45800.1,,332.02,15583.34
2025-01-03 18:45:00,376.32,,,,2880.78,,111.89,,,,2344.03,3805.23,45772.4,,331.55,15541.07
2025-01-03 19:00:00,376.28,,,,2942.75,,111.82,,,,3524.81,4176.82,45789.94,,330.03,15749.259999999998
2025-01-03 19:15:00,374.53,,,,3037.27,,112.0,,,,3971.95,4086.12,45810.31,,325.42,15920.75
2025-01-03 19:30:00,374.07,,,,3113.44,,111.71,,,,3929.91,3763.19,45844.01,,329.27,16088.96
2025-01-03 19:45:00,374.73,,,,3138.99,,111.81,,,,3549.57,3802.42,45857.46,,330.65,16180.11
2025-01-03 20:00:00,376.95,,,,3135.19,,111.7,,,,3090.0,3921.56,45862.38,,330.63,15922.18
2025-01-03 20:15:00,379.33,,,,3137.71,,111.5,,,,2990.51,3881.49,45862.34,,330.82,15860.73
2025-01-03 20:30:00,380.28,,,,3176.03,,111.8,,,,2558.34,3595.16,45862.95,,329.63,15881.890000000001
2025-01-03 20:45:00,378.72,,,,3191.96,,111.77,,,,2183.16,3519.02,45869.0,,329.77,15975.64
2025-01-03 21:00:00,378.21,,,,3158.84,,111.71,,,,1881.32,3224.53,45805.84,,332.46,15590.72
2025-01-03 21:15:00,377.4,,,,3102.41,,111.34,,,,1402.55,3143.88,45780.59,,335.41,15639.84
2025-01-03 21:30:00,377.65,,,,3142.57,,111.13,,,,1328.84,3121.44,45764.32,,335.73,15701.41
2025-01-03 21:45:00,373.47,,,,3171.81,,111.4,,,,1027.32,3132.21,45716.3,,335.19,15715.449999999999
2025-01-03 22:00:00,374.25,,,,3171.96,,111.14,,,,1139.72,3261.19,45799.49,,335.7,15454.449999999999
2025-01-03 22:15:00,372.61,,,,3159.27,,111.7,,,,1220.3,3275.13,45989.05,,333.11,15177.4
2025-01-03 22:30:00,372.43,,,,3172.21,,111.2,,,,1731.56,3324.29,46318.82,,333.54,15110.859999999999
2025-01-03 22:45:00,374.37,,,,3172.46,,111.76,,,,1422.76,3292.98,46533.2,,332.6,15052.150000000001
2025-01-03 23:00:00,375.3,,,,3127.12,,111.86,,,,1328.48,3165.09,46585.91,,331.69,14984.259999999998
2025-01-03 23:15:00,375.62,,,,3171.07,,111.84,,,,1276.12,3008.43,46598.69,,329.22,14860.41
2025-01-03 23:30:00,375.42,,,,3179.74,,111.83,,,,1356.48,3039.93,46595.75,,329.7,14672.94
2025-01-03 23:45:00,375.12,,,,3086.82,,111.88,,,,1359.7,3091.39,46598.71,,326.16,14534.84
2025-01-04 00:00:00,230.85,,,,655.19,,80.87,,,,2478.26,1550.95,42321.28,,336.77,14106.59
2025-01-04 00:15:00,230.85,,,,678.58,,80.78,,,,2371.21,1203.42,42266.31,,335.61,14118.21
2025-01-04 00:30:00,230.85,,,,1598.89,,80.71,,,,1310.52,944.67,42313.67,,336.98,14075.759999999998
2025-01-04 00:45:00,230.85,,,,1603.44,,80.87,,,,600.92,912.2,42116.91,,336.3,14112.3
2025-01-04 01:00:00,230.78,,,,1609.22,,80.92,,,,186.12,811.08,41979.35,,336.33,14071.93
2025-01-04 01:15:00,230.12,,,,1628.46,,81.0,,,,124.61,803.8,41843.25,,337.12,13969.810000000001
2025-01-04 01:30:00,228.65,,,,1635.52,,80.72,,,,123.19,824.71,41766.39,,335.75,13911.830000000002
2025-01-04 01:45:00,228.94,,,,1623.84,,80.93,,,,123.47,825.57,41641.15,,332.66,13800.61
2025-01-04 02:00:00,228.7,,,,636.79,,80.28,,,,277.71,1039.08,41779.16,,332.88,13741.56
2025-01-04 02:15:00,228.99,,,,597.21,,80.97,,,,250.89,1102.58,41477.93,,327.78,13609.120000000003
2025-01-04 02:30:00,222.56,,,,598.24,,80.88,,,,202.43,1133.59,41116.85,,323.94,13590.619999999999
2025-01-04 02:45:00,214.76,,,,583.02,,80.86,,,,205.96,1132.57,41279.03,,325.19,13644.36
2025-01-04 03:00:00,214.86,,,,599.62,,81.0,,,,205.05,1159.45,41332.25,,326.53,13435.119999999999
2025-01-04 03:15:00,214.85,,,,564.52,,80.77,,,,155.1,1090.31,41083.39,,325.97,13396.949999999999
2025-01-04 03:30:00,214.89,,,,568.64,,80.8,,,,7.08,1009.1,40880.41,,327.13,13407.24
2025-01-04 03:45:00,218.78,,,,596.67,,80.83,,,,0.95,976.92,40918.31,,328.51,13417.44
2025-01-04 04:00:00,221.71,,,,575.32,,80.91,,,,0.82,1001.97,41024.26,,327.53,13438.85
2025-01-04 04:15:00,228.35,,,,560.4,,80.86,,,,0.66,1003.46,40995.38,,326.06,13451.76
2025-01-04 04:30:00,231.05,,,,626.28,,80.99,,,,83.87,1019.68,41252.4,,327.96,13433.0
2025-01-04 04:45:00,231.05,,,,664.04,,81.0,,,,98.65,1020.43,40952.44,,326.42,13452.080000000002
2025-01-04 05:00:00,231.05,,,,739.33,,80.91,,,,99.87,1011.92,41010.12,,326.17,13820.22
2025-01-04 05:15:00,231.09,,,,870.8,,81.0,,,,140.53,1043.84,41347.38,,324.09,13840.55
2025-01-04 05:30:00,231.34,,,,956.06,,80.98,,,,769.62,1070.84,41141.25,,324.89,13967.720000000001
2025-01-04 05:45:00,231.35,,,,1086.81,,80.9,,,,885.73,1228.21,41093.45,,326.78,14155.32
2025-01-04 06:00:00,231.35,,,,1375.66,,80.68,,,,1199.63,1413.91,41069.2,,330.06,14942.23
2025-01-04 06:15:00,231.35,,,,1622.72,,80.83,,,,1624.18,1602.22,41206.39,,327.14,15116.35
2025-01-04 06:30:00,231.35,,,,1973.52,,80.84,,,,2410.08,1616.26,41652.17,,326.55,15274.400000000001
2025-01-04 06:45:00,231.25,,,,2179.41,,81.0,,,,2671.99,1803.19,42258.79,,324.69,15304.810000000001
2025-01-04 07:00:00,231.32,,,,2370.73,,80.82,,,,2977.31,2017.17,42342.59,,323.02,15701.720000000001
2025-01-04 07:15:00,231.15,,,,2441.78,,80.99,,,,3553.59,2240.26,42527.39,,320.69,15932.65
2025-01-04 07:30:00,230.8,,,,2418.48,,107.73,,,,3600.24,2285.89,42456.48,,321.67,16126.060000000001
2025-01-04 07:45:00,231.49,,,,2439.24,,439.9,,,,3545.18,2260.68,42427.23,,322.21,16180.23
2025-01-04 08:00:00,231.46,,,,2518.38,,491.05,,,,3411.35,2079.88,42511.7,,324.4,16509.87
2025-01-04 08:15:00,231.43,,,,2565.73,,484.13,,,,3306.4,1926.91,42394.57,,323.23,16852.18
2025-01-04 08:30:00,231.35,,,,2499.51,,480.19,,,,3118.66,1762.19,42424.73,,324.14,17259.22
2025-01-04 08:45:00,231.35,,,,2473.87,,479.86,,,,3040.11,1680.28,42326.32,,323.95,17774.649999999998
2025-01-04 09:00:00,231.4,,,,2492.45,,478.26,,,,2855.48,1583.14,42440.83,,323.68,18250.16
2025-01-04 09:15:00,231.54,,,,2481.29,,478.34,,,,2680.49,1405.26,42293.94,,325.44,19045.71
2025-01-04 09:30:00,231.45,,,,2366.39,,300.64,,,,1745.58,1155.81,42257.7,,324.35,20072.13
2025-01-04 09:45:00,231.56,,,,2196.54,,85.53,,,,859.96,1126.47,42232.33,,325.74,21117.6
2025-01-04 10:00:00,231.85,,,,1767.26,,80.58,,,,309.79,865.88,41942.2,,325.77,21918.070000000003
2025-01-04 10:15:00,231.8,,,,1072.17,,80.83,,,,271.74,762.62,41642.02,,325.33,23253.94
2025-01-04 10:30:00,231.14,,,,725.96,,80.69,,,,229.27,745.0,40980.66,,325.99,24510.18
2025-01-04 10:45:00,230.44,,,,598.06,,80.89,,,,242.02,923.68,40419.84,,327.44,25787.78
2025-01-04 11:00:00,230.24,,,,601.93,,80.33,,,,252.31,955.07,39684.19,,328.86,26951.690000000002
2025-01-04 11:15:00,230.83,,,,609.6,,80.32,,,,207.29,777.31,38852.82,,328.65,28399.600000000002
2025-01-04 11:30:00,231.31,,,,609.8,,80.58,,,,51.85,725.99,38547.27,,326.61,29806.190000000006
2025-01-04 11:45:00,231.45,,,,611.54,,80.6,,,,46.64,722.04,38404.45,,327.02,30268.35
2025-01-04 12:00:00,231.45,,,,612.08,,80.82,,,,46.41,664.51,38249.18,,326.49,30440.039999999997
2025-01-04 12:15:00,231.45,,,,583.95,,80.38,,,,44.77,658.2,37494.64,,327.42,31302.5
2025-01-04 12:30:00,231.66,,,,517.75,,80.94,,,,19.13,690.9,37320.21,,327.12,31092.180000000004
2025-01-04 12:45:00,231.75,,,,533.93,,80.72,,,,0.66,957.9,37634.3,,327.18,30218.14
2025-01-04 13:00:00,231.75,,,,543.19,,80.97,,,,0.71,1219.7,37635.95,,328.77,25558.27
2025-01-04 13:15:00,231.75,,,,558.37,,80.81,,,,0.53,1162.86,37393.81,,329.83,21561.440000000002
2025-01-04 13:30:00,231.59,,,,587.62,,80.8,,,,124.26,1024.02,36692.0,,330.43,21777.530000000002
2025-01-04 13:45:00,231.52,,,,607.1,,80.62,,,,160.27,962.45,35951.53,,328.81,21808.670000000002
2025-01-04 14:00:00,231.35,,,,614.33,,80.37,,,,223.83,1125.45,35624.6,,328.45,21703.440000000002
2025-01-04 14:15:00,231.35,,,,606.83,,80.86,,,,231.41,1089.45,35528.84,,327.38,21745.66
2025-01-04 14:30:00,231.35,,,,607.68,,80.92,,,,68.18,1065.24,35330.65,,326.83,22064.65
2025-01-04 14:45:00,231.35,,,,610.22,,80.88,,,,139.62,1060.98,35273.72,,328.36,22160.36
2025-01-04 15:00:00,231.35,,,,600.65,,80.76,,,,100.49,743.01,35163.44,,327.71,22527.809999999998
2025-01-04 15:15:00,231.35,,,,573.94,,81.0,,,,121.33,711.31,35230.12,,327.11,22673.66
2025-01-04 15:30:00,231.25,,,,603.94,,81.0,,,,223.76,598.88,35292.15,,327.45,22575.99
2025-01-04 15:45:00,230.61,,,,606.51,,81.0,,,,200.14,578.38,35265.7,,327.42,22190.47
2025-01-04 16:00:00,230.05,,,,561.7,,80.76,,,,197.69,707.47,35311.96,,326.98,21751.600000000002
2025-01-04 16:15:00,230.05,,,,554.83,,80.98,,,,199.92,734.21,35493.94,,327.65,21286.17
2025-01-04 16:30:00,230.05,,,,592.35,,80.86,,,,199.34,811.54,35703.78,,329.82,20564.090000000004
2025-01-04 16:45:00,230.05,,,,603.09,,80.96,,,,199.33,834.01,36293.76,,328.83,20035.85
2025-01-04 17:00:00,230.05,,,,598.78,,80.87,,,,195.43,921.99,36363.12,,328.42,19242.66
2025-01-04 17:15:00,230.05,,,,592.74,,80.9,,,,202.96,1147.46,36927.13,,328.04,18292.13
2025-01-04 17:30:00,229.58,,,,594.23,,80.18,,,,104.77,1391.11,37159.31,,330.67,17488.780000000002
2025-01-04 17:45:00,230.22,,,,594.12,,79.9,,,,73.94,1420.09,37606.64,,330.23,16533.56
2025-01-04 18:00:00,230.03,,,,574.47,,80.33,,,,59.46,1126.51,37580.98,,330.47,17798.83
2025-01-04 18:15:00,230.61,,,,537.12,,80.73,,,,0.64,843.45,37679.64,,331.82,25090.460000000003
2025-01-04 18:30:00,231.15,,,,541.49,,80.62,,,,1.05,1015.33,37990.02,,330.84,24631.510000000002
2025-01-04 18:45:00,231.15,,,,537.86,,79.92,,,,0.83,1200.93,38585.52,,331.31,23583.640000000003
2025-01-04 19:00:00,231.15,,,,570.48,,79.28,,,,330.12,1119.21,38637.22,,330.63,22908.92
2025-01-04 19:15:00,230.97,,,,580.84,,78.96,,,,362.11,1210.53,39884.85,,329.25,22170.770000000004
2025-01-04 19:30:00,229.61,,,,584.27,,79.04,,,,470.22,1508.29,40755.67,,329.47,21328.719999999998
2025-01-04 19:45:00,229.94,,,,566.92,,78.68,,,,796.55,1586.91,41549.7,,329.54,20672.6
2025-01-04 20:00:00,230.33,,,,578.72,,79.11,,,,1673.11,1932.32,42149.96,,327.75,20396.42
2025-01-04 20:15:00,231.12,,,,578.07,,79.0,,,,2289.16,2097.05,42278.0,,327.91,20327.65
2025-01-04 20:30:00,231.25,,,,624.76,,91.75,,,,2348.98,2026.8,42533.38,,329.22,20265.57
2025-01-04 20:45:00,231.25,,,,689.86,,549.53,,,,2038.07,1747.12,42749.06,,330.15,20064.019999999997
2025-01-04 21:00:00,231.25,,,,706.06,,846.89,,,,1762.37,1592.3,42808.16,,328.05,19752.63
2025-01-04 21:15:00,231.25,,,,705.28,,755.23,,,,1319.91,1405.29,42594.33,,327.18,19691.69
2025-01-04 21:30:00,231.53,,,,680.37,,598.96,,,,1151.52,1413.0,42632.72,,326.46,19833.800000000003
2025-01-04 21:45:00,231.55,,,,684.96,,590.52,,,,1028.16,1309.1,42376.97,,327.67,19787.84
2025-01-04 22:00:00,231.55,,,,707.14,,613.4,,,,1141.43,1525.12,42907.42,,328.62,19208.670000000002
2025-01-04 22:15:00,231.55,,,,704.44,,598.4,,,,1298.18,1284.03,42631.21,,328.97,19198.4
2025-01-04 22:30:00,231.55,,,,616.32,,421.53,,,,2066.41,1297.83,42780.66,,327.63,19234.39
2025-01-04 22:45:00,231.37,,,,583.26,,119.42,,,,1607.7,1296.83,42852.96,,323.04,19202.760000000002
2025-01-04 23:00:00,231.25,,,,581.32,,77.64,,,,1110.62,1169.98,42802.9,,321.27,19067.91
2025-01-04 23:15:00,231.25,,,,563.44,,78.8,,,,734.49,1116.93,42791.81,,323.01,19179.53
2025-01-04 23:30:00,231.36,,,,527.59,,77.8,,,,300.17,1090.78,42911.46,,324.01,19298.39
2025-01-04 23:45:00,231.55,,,,533.53,,78.19,,,,167.13,1073.39,42762.79,,322.96,19290.31
2025-01-05 00:00:00,336.8,,,,328.67,,79.92,,,,842.71,1464.42,36579.89,,324.87,11049.01
2025-01-05 00:15:00,336.8,,,,329.17,,80.0,,,,800.17,1391.86,35831.21,,325.14,11010.380000000001
2025-01-05 00:30:00,335.72,,,,329.42,,80.0,,,,741.7,1101.01,35425.63,,325.92,10916.15
2025-01-05 00:45:00,335.7,,,,329.52,,79.99,,,,726.11,1059.49,35177.99,,325.26,10909.84
2025-01-05 01:00:00,336.78,,,,329.7,,79.16,,,,569.29,1029.45,35798.57,,324.15,10794.48
2025-01-05 01:15:00,336.15,,,,329.85,,79.9,,,,452.14,1001.01,35301.35,,324.76,10648.5
2025-01-05 01:30:00,334.91,,,,330.14,,79.99,,,,406.98,1057.49,35074.13,,326.58,10610.380000000001
2025-01-05 01:45:00,336.09,,,,330.0,,79.82,,,,470.04,997.8,34828.11,,325.66,10506.720000000001
2025-01-05 02:00:00,338.86,,,,329.69,,79.97,,,,509.89,913.96,35004.59,,322.7,10422.75
2025-01-05 02:15:00,335.82,,,,329.63,,79.92,,,,423.16,898.45,34555.17,,322.12,10279.0
2025-01-05 02:30:00,336.19,,,,329.81,,80.0,,,,274.28,908.25,34112.68,,322.24,10022.45
2025-01-05 02:45:00,335.89,,,,330.02,,80.0,,,,258.66,903.99,33938.48,,321.98,9814.32
2025-01-05 03:00:00,335.7,,,,329.2,,79.99,,,,234.74,775.04,33515.65,,323.09,9597.02
2025-01-05 03:15:00,335.87,,,,329.25,,79.96,,,,235.53,750.3,32749.29,,322.65,9521.28
2025-01-05 03:30:00,336.42,,,,329.89,,79.59,,,,234.18,630.42,32647.91,,321.96,9364.8
2025-01-05 03:45:00,335.67,,,,330.08,,79.99,,,,234.67,619.4,32283.56,,322.2,9207.66
2025-01-05 04:00:00,336.12,,,,335.3,,79.91,,,,233.53,591.52,32170.68,,323.56,9057.33
2025-01-05 04:15:00,335.74,,,,335.98,,79.88,,,,233.12,595.2,31882.12,,324.43,8942.0
2025-01-05 04:30:00,336.25,,,,335.34,,80.0,,,,122.37,599.79,31716.69,,322.76,8801.42
2025-01-05 04:45:00,335.7,,,,335.52,,80.0,,,,117.92,590.25,31568.78,,322.21,8676.810000000001
2025-01-05 05:00:00,335.7,,,,335.33,,79.99,,,,119.94,512.09,31886.83,,321.68,8682.25
2025-01-05 05:15:00,335.81,,,,335.77,,80.0,,,,117.81,469.91,31883.96,,321.14,8592.939999999999
2025-01-05 05:30:00,336.1,,,,335.88,,79.98,,,,116.97,467.32,31742.44,,320.3,8512.38
2025-01-05 05:45:00,335.91,,,,335.7,,79.99,,,,116.81,466.89,31488.21,,322.1,8459.939999999999
2025-01-05 06:00:00,335.86,,,,334.58,,80.0,,,,119.73,480.65,32030.83,,322.32,8755.27
2025-01-05 06:15:00,336.02,,,,334.55,,80.74,,,,114.51,709.82,31811.22,,321.6,8758.73
2025-01-05 06:30:00,339.5,,,,334.3,,80.98,,,,102.07,761.66,31479.58,,321.68,8762.49
2025-01-05 06:45:00,336.51,,,,333.71,,80.56,,,,105.71,732.23,31501.74,,328.6,8702.84
2025-01-05 07:00:00,335.77,,,,332.61,,79.99,,,,111.82,690.4,32011.25,,329.86,8814.130000000001
2025-01-05 07:15:00,335.34,,,,332.7,,79.94,,,,109.01,532.47,31566.27,,331.19,9034.54
2025-01-05 07:30:00,336.12,,,,332.99,,79.98,,,,113.56,530.07,31440.96,,332.48,9408.36
2025-01-05 07:45:00,335.81,,,,333.2,,79.8,,,,112.61,475.25,31396.48,,330.97,9923.2
2025-01-05 08:00:00,335.82,,,,332.01,,79.82,,,,117.94,351.6,31049.38,,329.29,10620.529999999999
2025-01-05 08:15:00,334.96,,,,332.9,,80.0,,,,113.25,326.66,30132.24,,323.63,11519.02
2025-01-05 08:30:00,335.38,,,,334.83,,80.0,,,,114.7,380.25,29225.01,,321.41,12443.369999999999
2025-01-05 08:45:00,335.25,,,,336.35,,79.99,,,,115.1,380.43,28096.41,,320.33,13410.56
2025-01-05 09:00:00,335.64,,,,331.86,,80.0,,,,116.43,256.24,25987.95,,320.62,14192.53
2025-01-05 09:15:00,335.34,,,,330.58,,80.0,,,,114.16,207.86,24897.74,,318.77,14976.3
2025-01-05 09:30:00,335.85,,,,331.94,,79.69,,,,112.74,206.5,24224.99,,319.4,15883.570000000002
2025-01-05 09:45:00,335.59,,,,332.29,,79.78,,,,116.05,206.51,24551.92,,317.75,16161.25
2025-01-05 10:00:00,335.54,,,,330.53,,79.37,,,,116.75,206.58,24647.38,,318.53,15754.359999999999
2025-01-05 10:15:00,335.26,,,,330.67,,79.57,,,,111.26,201.06,24136.48,,320.74,14275.1
2025-01-05 10:30:00,335.35,,,,331.76,,79.77,,,,107.73,199.19,23770.6,,321.97,14480.8
2025-01-05 10:45:00,334.89,,,,330.75,,80.0,,,,110.42,202.83,23849.61,,321.89,15173.900000000001
2025-01-05 11:00:00,335.46,,,,329.56,,79.99,,,,112.41,206.01,23191.48,,320.62,15078.84
2025-01-05 11:15:00,334.95,,,,329.62,,79.54,,,,118.21,203.61,22424.9,,318.86,15513.5
2025-01-05 11:30:00,335.28,,,,329.88,,79.79,,,,219.9,204.02,22100.61,,319.42,16042.019999999999
2025-01-05 11:45:00,334.94,,,,329.67,,79.81,,,,214.28,231.48,22120.31,,319.74,16521.31
2025-01-05 12:00:00,321.88,,,,330.08,,79.94,,,,113.77,255.46,21779.05,,320.91,16677.33
2025-01-05 12:15:00,325.77,,,,329.54,,79.88,,,,109.99,255.82,21165.39,,320.52,16953.39
2025-01-05 12:30:00,332.71,,,,329.32,,80.0,,,,110.23,313.91,21401.05,,320.24,17133.29
2025-01-05 12:45:00,336.9,,,,329.16,,80.0,,,,109.69,314.65,21097.77,,318.74,17251.6
2025-01-05 13:00:00,335.06,,,,329.06,,80.0,,,,348.36,295.77,21453.81,,317.28,17449.04
2025-01-05 13:15:00,334.9,,,,329.48,,79.56,,,,303.16,255.77,20933.9,,314.85,17680.3
2025-01-05 13:30:00,335.24,,,,329.23,,79.99,,,,120.24,206.94,21038.37,,318.04,17764.510000000002
2025-01-05 13:45:00,335.12,,,,328.56,,80.0,,,,109.83,199.42,20657.02,,317.49,17556.25
2025-01-05 14:00:00,334.9,,,,328.91,,80.0,,,,110.79,199.89,21115.82,,319.12,17761.82
2025-01-05 14:15:00,334.99,,,,329.07,,79.93,,,,111.23,194.56,21091.14,,315.84,17406.78
2025-01-05 14:30:00,335.02,,,,328.27,,80.0,,,,112.8,195.91,21027.61,,314.77,16925.42
2025-01-05 14:45:00,334.46,,,,327.39,,80.0,,,,113.17,196.79,21315.43,,315.66,16987.31
2025-01-05 15:00:00,333.86,,,,327.57,,79.93,,,,175.83,195.54,21356.13,,317.27,16982.8
2025-01-05 15:15:00,335.09,,,,329.3,,79.8,,,,171.47,195.28,21367.48,,315.7,16575.24
2025-01-05 15:30:00,335.39,,,,329.77,,79.82,,,,110.88,193.4,21515.12,,314.91,16219.310000000001
2025-01-05 15:45:00,334.7,,,,329.18,,79.88,,,,103.82,189.11,21688.27,,313.03,15936.79
2025-01-05 16:00:00,334.7,,,,326.4,,79.52,,,,168.55,199.21,22201.37,,314.0,15495.84
2025-01-05 16:15:00,334.75,,,,326.73,,79.93,,,,192.91,200.38,23358.12,,313.33,14903.759999999998
2025-01-05 16:30:00,334.8,,,,326.81,,79.65,,,,300.45,217.88,24303.93,,311.71,14255.26
2025-01-05 16:45:00,334.74,,,,327.14,,79.33,,,,361.63,405.64,25232.25,,313.16,13588.97
2025-01-05 17:00:00,334.74,,,,328.32,,78.89,,,,205.4,497.66,24918.05,,313.24,17253.690000000002
2025-01-05 17:15:00,334.61,,,,327.61,,78.71,,,,219.86,408.11,26213.07,,312.2,17614.43
2025-01-05 17:30:00,334.63,,,,328.17,,78.67,,,,557.73,405.7,27767.95,,311.15,16781.28
2025-01-05 17:45:00,334.7,,,,328.0,,78.67,,,,558.39,451.6,29231.35,,314.85,15676.22
2025-01-05 18:00:00,334.7,,,,328.27,,78.65,,,,321.72,570.03,29290.13,,315.45,14776.079999999998
2025-01-05 18:15:00,334.7,,,,327.53,,78.57,,,,268.03,566.39,30519.46,,313.22,13973.8
2025-01-05 18:30:00,334.7,,,,325.58,,78.33,,,,406.78,700.09,31827.7,,312.4,13037.39
2025-01-05 18:45:00,334.7,,,,325.52,,78.66,,,,630.17,737.61,32533.15,,311.09,11935.45
2025-01-05 19:00:00,334.7,,,,326.33,,79.29,,,,910.81,1024.6,32466.38,,310.59,10618.810000000001
2025-01-05 19:15:00,334.75,,,,325.33,,79.71,,,,719.13,1264.78,33030.7,,306.98,9770.54
2025-01-05 19:30:00,334.72,,,,325.48,,79.99,,,,1081.7,1535.19,33549.36,,308.86,9117.529999999999
2025-01-05 19:45:00,334.76,,,,326.31,,79.8,,,,1628.28,1524.18,33537.9,,308.66,8461.55
2025-01-05 20:00:00,334.81,,,,323.78,,79.59,,,,1710.28,1482.72,33349.5,,307.54,8165.94
2025-01-05 20:15:00,334.7,,,,322.51,,79.89,,,,1634.12,1517.17,33430.3,,310.46,7998.629999999999
2025-01-05 20:30:00,334.72,,,,325.07,,80.0,,,,1923.38,1563.66,33530.89,,311.77,7849.5
2025-01-05 20:45:00,334.92,,,,325.69,,79.91,,,,1907.72,1462.35,33727.55,,310.37,7667.96
2025-01-05 21:00:00,335.77,,,,325.2,,79.99,,,,2148.4,1686.17,34210.52,,312.61,7908.57
2025-01-05 21:15:00,336.07,,,,326.12,,79.57,,,,2089.88,1686.04,34567.1,,312.88,8079.76
2025-01-05 21:30:00,336.71,,,,326.12,,79.92,,,,1693.87,1737.8,35062.78,,315.72,8183.1
2025-01-05 21:45:00,337.17,,,,326.34,,80.0,,,,1493.74,1722.85,35281.8,,313.38,8299.48
2025-01-05 22:00:00,336.48,,,,325.97,,79.52,,,,1830.82,1905.96,35692.75,,312.47,8415.92
