Time,stress_BE,stress_DE,stress_NL,stressed_BE,stressed_DE,stressed_NL
2024-01-06 14:15:00,0.0,0.0577724628081457,0.0,False,False,False
2024-01-06 14:30:00,0.0,0.0504231356913182,0.0,False,False,False
2024-01-06 14:45:00,0.0,0.0465636550911039,0.0,False,False,False
2024-01-06 15:00:00,0.0,1.971342364137931,0.0,False,True,False
2024-01-06 15:15:00,0.0,0.0321324195402298,0.0,False,False,False
2024-01-06 15:30:00,0.0,0.0059830600000001,0.0,False,False,False
2024-01-06 15:45:00,0.0,0.0209825448275862,0.0,False,False,False
2024-01-06 16:00:00,0.0,1.917692516578108,0.0,False,True,False
2024-01-06 16:15:00,0.0,0.0411695495217852,0.0,False,False,False
2024-01-06 16:30:00,0.0,0.0509666348565355,0.0,False,False,False
2024-01-06 16:45:00,0.0,0.0540105894792774,0.0,False,False,False
2024-01-08 15:00:00,0.0,3.86623840087108,0.0,False,True,False
2024-01-08 15:15:00,0.0,0.2710000102787458,0.0,False,False,False
2024-01-08 15:30:00,0.0,0.2910427250871081,0.0,False,False,False
2024-01-08 15:45:00,0.0,0.3168608252613242,0.0,False,False,False
2024-01-09 11:00:00,0.2530256465651558,0.0,0.0,False,False,False
2024-01-09 11:15:00,0.3548067959631729,0.0,0.0,False,False,False
2024-01-09 11:30:00,0.3551693355169972,0.0,0.0,False,False,False
2024-01-09 11:45:00,0.3610571184490084,0.0,0.0,False,False,False
2024-01-09 12:00:00,0.4449321591549297,0.0,0.0,False,False,False
2024-01-09 12:15:00,0.4582863460563383,0.0,0.0,False,False,False
2024-01-09 12:30:00,0.4475051734154929,0.0,0.0,False,False,False
2024-01-09 12:45:00,0.4411078073239438,0.0,0.0,False,False,False
2024-01-09 13:00:00,0.3520086490479317,0.0,0.0,False,False,False
2024-01-09 13:15:00,0.4398141717005907,0.0,0.0,False,False,False
2024-01-09 13:30:00,0.4429671158896913,0.0,0.0,False,False,False
2024-01-09 13:45:00,0.4522728318450427,0.0,0.0,False,False,False
2024-01-11 06:00:00,0.0,5.802692964266668,0.0,False,True,False
2024-01-11 06:15:00,0.0,0.6099763512000002,0.0,False,False,False
2024-01-11 06:30:00,0.0,0.6126676664,0.0,False,False,False
2024-01-11 06:45:00,0.0,0.6251221725333335,0.0,False,False,False
2024-01-11 14:00:00,0.0,5.735559715505619,0.0,False,True,False
2024-01-11 14:15:00,0.0,0.5160700501123594,0.0,False,False,False
2024-01-11 14:30:00,0.0,0.4932319292134832,0.0,False,False,False
2024-01-11 14:45:00,0.0,0.4975155923595504,0.0,False,False,False
2024-01-11 15:00:00,0.0,6.447952994148936,0.0,False,True,False
