Time,Area,Total load,Net position,Price
2025-12-10 20:15:00,FR,44568.75,14790.650000000001,116.33
2025-12-10 20:30:00,FR,43957.83,15572.009999999995,109.6
2025-12-10 20:45:00,FR,43279.76,16330.149999999994,100.01
2025-12-10 21:00:00,FR,43284.07,14759.839999999997,99.7
2025-12-10 21:15:00,FR,42497.05,14479.64,111.21
2025-12-10 21:30:00,FR,42077.27,14572.200000000004,106.52
2025-12-10 21:45:00,FR,41478.5,14833.949999999997,94.37
2025-12-10 22:00:00,FR,42305.17,13366.380000000005,70.5
2025-12-10 22:15:00,FR,41809.71,13638.29,72.22
2025-12-10 22:30:00,FR,43204.07,12884.900000000001,100.0
2025-12-10 22:45:00,FR,42836.25,12956.470000000001,95.84
2025-12-10 23:00:00,FR,42825.51,13014.54,93.72
2025-12-10 23:15:00,FR,42096.63,13471.410000000003,74.85
2025-12-10 23:30:00,FR,42485.34,12956.490000000005,78.49
2025-12-10 23:45:00,FR,41763.32,13082.260000000002,78.49
2025-12-11 00:00:00,FR,47733.6,15781.349999999999,50.0
2025-12-11 00:15:00,FR,46800.61,16085.449999999997,43.27
2025-12-11 00:30:00,FR,45514.62,16818.109999999993,17.2
2025-12-11 00:45:00,FR,44692.93,17378.22,3.08
2025-12-11 01:00:00,FR,45009.54,16721.72,24.93
2025-12-11 01:15:00,FR,44369.19,16913.429999999993,17.43
2025-12-11 01:30:00,FR,44371.61,17125.770000000004,16.43
2025-12-11 01:45:00,FR,43845.13,17280.610000000008,16.04
2025-12-11 02:00:00,FR,44221.61,16817.940000000002,17.65
2025-12-11 02:15:00,FR,43345.24,17304.100000000006,16.6
2025-12-11 02:30:00,FR,42865.75,17632.699999999997,14.81
2025-12-11 02:45:00,FR,42133.14,18062.399999999994,14.01
2025-12-11 03:00:00,FR,42049.12,17853.989999999998,14.54
2025-12-11 03:15:00,FR,41497.29,17800.08000000001,14.17
2025-12-11 03:30:00,FR,41263.84,18015.610000000008,11.1
2025-12-11 03:45:00,FR,41040.63,18258.83,9.22
2025-12-11 04:00:00,FR,41309.82,18004.870000000003,9.89
2025-12-11 04:15:00,FR,41330.0,17640.759999999995,8.78
2025-12-11 04:30:00,FR,41445.61,17570.339999999997,7.3
2025-12-11 04:45:00,FR,41837.34,17305.680000000008,10.87
2025-12-11 05:00:00,FR,43244.25,16619.989999999998,14.0
2025-12-11 05:15:00,FR,43769.35,16250.66000000001,14.43
2025-12-11 05:30:00,FR,44569.46,15736.559999999998,14.81
2025-12-11 05:45:00,FR,45471.02,15217.580000000002,14.68
2025-12-11 06:00:00,FR,47337.07,14318.86,20.79
2025-12-11 06:15:00,FR,48532.79,13981.959999999992,34.0
2025-12-11 06:30:00,FR,49804.59,13201.650000000009,43.98
2025-12-11 06:45:00,FR,51110.37,12162.489999999998,51.52
2025-12-11 07:00:00,FR,52336.61,12469.339999999997,52.0
2025-12-11 07:15:00,FR,53515.77,13459.060000000005,53.26
2025-12-11 07:30:00,FR,53964.58,14590.429999999993,51.94
2025-12-11 07:45:00,FR,54200.34,14308.070000000007,52.24
2025-12-11 08:00:00,FR,54608.28,13906.320000000007,60.0
2025-12-11 08:15:00,FR,55039.48,13700.439999999995,51.76
2025-12-11 08:30:00,FR,55176.63,13759.32,44.7
2025-12-11 08:45:00,FR,55285.21,14034.439999999995,25.37
2025-12-11 09:00:00,FR,55149.12,14072.150000000001,23.83
2025-12-11 09:15:00,FR,55069.99,13973.68,14.02
2025-12-11 09:30:00,FR,54904.24,13585.730000000003,5.0
2025-12-11 09:45:00,FR,54746.88,13631.000000000007,3.52
2025-12-11 10:00:00,FR,54506.82,13444.999999999993,3.52
2025-12-11 10:15:00,FR,53986.84,13922.520000000004,3.52
2025-12-11 10:30:00,FR,53773.23,14575.400000000001,1.15
2025-12-11 10:45:00,FR,53745.71,15078.120000000003,0.16
2025-12-11 11:00:00,FR,53730.69,14796.459999999992,0.01
2025-12-11 11:15:00,FR,53583.64,14805.380000000005,0.0
2025-12-11 11:30:00,FR,53640.09,14557.790000000008,0.0
2025-12-11 11:45:00,FR,54281.02,14493.000000000007,0.0
2025-12-11 12:00:00,FR,54301.96,13887.71,2.08
2025-12-11 12:15:00,FR,54122.56,13462.75,9.84
2025-12-11 12:30:00,FR,54753.79,13227.239999999998,11.97
2025-12-11 12:45:00,FR,54070.71,13636.159999999996,9.23
2025-12-11 13:00:00,FR,53873.51,13296.04,2.89
2025-12-11 13:15:00,FR,53184.4,13516.96,0.85
2025-12-11 13:30:00,FR,52851.6,13373.200000000004,0.65
2025-12-11 13:45:00,FR,52319.77,13373.79,0.65
2025-12-11 14:00:00,FR,52316.15,13181.229999999996,0.65
2025-12-11 14:15:00,FR,51984.84,13179.669999999998,0.66
2025-12-11 14:30:00,FR,51678.63,13181.450000000004,1.55
2025-12-11 14:45:00,FR,51113.44,13173.82,8.75
2025-12-11 15:00:00,FR,51374.43,12835.349999999999,3.75
2025-12-11 15:15:00,FR,51091.19,12941.840000000004,8.25
2025-12-11 15:30:00,FR,50864.18,13078.54,11.97
2025-12-11 15:45:00,FR,50560.27,12864.960000000006,16.3
2025-12-11 16:00:00,FR,50828.75,12588.080000000002,6.78
2025-12-11 16:15:00,FR,50737.96,12515.489999999998,14.94
2025-12-11 16:30:00,FR,50666.8,12501.420000000006,16.43
2025-12-11 16:45:00,FR,50724.17,12666.260000000002,26.46
2025-12-11 17:00:00,FR,51384.35,13425.870000000003,31.62
2025-12-11 17:15:00,FR,52315.57,14027.909999999996,50.0
2025-12-11 17:30:00,FR,53473.68,14762.83999999999,40.5
2025-12-11 17:45:00,FR,54523.58,14587.089999999997,33.49
2025-12-11 18:00:00,FR,55299.54,15634.030000000006,24.9
2025-12-11 18:15:00,FR,56131.99,15839.249999999993,52.17
2025-12-11 18:30:00,FR,56896.43,15608.049999999996,46.91
2025-12-11 18:45:00,FR,57606.82,15471.829999999994,61.4
2025-12-11 19:00:00,FR,57525.08,15519.850000000006,53.07
2025-12-11 19:15:00,FR,56976.88,15984.689999999995,53.91
2025-12-11 19:30:00,FR,56288.26,16005.749999999993,35.47
2025-12-11 19:45:00,FR,55427.51,16457.6,18.62
2025-12-11 20:00:00,FR,54485.23,16676.829999999994,10.67
2025-12-11 20:15:00,FR,53479.39,17212.740000000005,22.36
2025-12-11 20:30:00,FR,52682.81,16755.89,45.94
2025-12-11 20:45:00,FR,51755.66,17048.26999999999,5.02
2025-12-11 21:00:00,FR,51123.95,16806.979999999996,21.73
2025-12-11 21:15:00,FR,50231.04,16925.750000000007,15.13
2025-12-11 21:30:00,FR,49537.63,17009.870000000003,32.23
2025-12-11 21:45:00,FR,48592.43,17253.420000000006,4.39
2025-12-11 22:00:00,FR,49649.48,16868.139999999992,35.23
2025-12-11 22:15:00,FR,49206.45,17032.90000000001,31.64
2025-12-11 22:30:00,FR,50453.93,15975.33999999999,35.75
2025-12-11 22:45:00,FR,50026.16,16127.720000000001,32.21
2025-12-11 23:00:00,FR,49875.9,15370.450000000004,28.68
2025-12-11 23:15:00,FR,48934.61,15205.129999999997,20.59
2025-12-11 23:30:00,FR,49355.25,14718.46,30.35
2025-12-11 23:45:00,FR,48711.99,14361.120000000003,30.35
2025-12-12 00:00:00,FR,55248.84,15585.26000000001,88.52
2025-12-12 00:15:00,FR,54287.69,16651.210000000006,84.06
2025-12-12 00:30:00,FR,53165.11,16801.89,69.7
2025-12-12 00:45:00,FR,52094.8,17105.61,63.53
2025-12-12 01:00:00,FR,52117.52,17240.110000000008,84.21
2025-12-12 01:15:00,FR,51607.27,17585.730000000003,76.11
2025-12-12 01:30:00,FR,51629.16,17505.539999999994,75.03
2025-12-12 01:45:00,FR,51053.65,17619.950000000004,64.63
2025-12-12 02:00:00,FR,51032.38,17504.880000000012,79.14
2025-12-12 02:15:00,FR,50260.11,17919.25,75.36
2025-12-12 02:30:00,FR,49715.89,18016.53,64.77
2025-12-12 02:45:00,FR,48924.34,18731.429999999993,48.01
2025-12-12 03:00:00,FR,48857.32,18808.379999999997,65.67
2025-12-12 03:15:00,FR,48400.02,19195.46,57.44
2025-12-12 03:30:00,FR,48091.35,19041.510000000002,49.85
2025-12-12 03:45:00,FR,47587.73,19371.879999999997,51.11
2025-12-12 04:00:00,FR,47853.17,19310.61,51.67
2025-12-12 04:15:00,FR,47794.27,19336.890000000007,42.62
2025-12-12 04:30:00,FR,47869.55,19364.62999999999,55.1
2025-12-12 04:45:00,FR,47909.79,19364.060000000005,58.06
2025-12-12 05:00:00,FR,49087.36,19136.78,60.59
2025-12-12 05:15:00,FR,49673.92,19099.699999999997,63.97
2025-12-12 05:30:00,FR,50389.43,18688.019999999997,65.76
2025-12-12 05:45:00,FR,51089.12,17926.219999999994,65.68
2025-12-12 06:00:00,FR,52821.64,17343.53,81.81
2025-12-12 06:15:00,FR,54203.37,16793.77999999999,85.92
2025-12-12 06:30:00,FR,55037.46,16722.54,75.95
2025-12-12 06:45:00,FR,56358.04,15917.620000000003,80.92
2025-12-12 07:00:00,FR,57963.7,15069.050000000003,76.32
2025-12-12 07:15:00,FR,59321.83,14751.979999999996,81.84
2025-12-12 07:30:00,FR,60116.71,14809.69000000001,93.2
2025-12-12 07:45:00,FR,60989.35,14975.54,95.04
2025-12-12 08:00:00,FR,61434.13,15421.500000000007,114.13
2025-12-12 08:15:00,FR,61717.09,15376.300000000003,118.66
2025-12-12 08:30:00,FR,61834.18,15646.269999999997,109.74
2025-12-12 08:45:00,FR,61876.34,15707.490000000005,90.22
2025-12-12 09:00:00,FR,61835.93,16302.310000000005,121.28
2025-12-12 09:15:00,FR,61772.53,16964.850000000006,114.47
2025-12-12 09:30:00,FR,61500.83,17253.160000000003,98.64
2025-12-12 09:45:00,FR,61516.59,17624.820000000007,95.89
2025-12-12 10:00:00,FR,61583.64,17627.190000000002,108.5
2025-12-12 10:15:00,FR,61491.35,17720.590000000004,99.27
2025-12-12 10:30:00,FR,61397.59,17565.180000000008,81.07
2025-12-12 10:45:00,FR,61164.42,17725.399999999994,79.08
2025-12-12 11:00:00,FR,61323.19,17285.08,86.0
2025-12-12 11:15:00,FR,61056.26,17400.93,84.65
2025-12-12 11:30:00,FR,61198.46,17667.29,80.4
2025-12-12 11:45:00,FR,60996.04,17710.019999999997,74.54
2025-12-12 12:00:00,FR,61236.29,17248.97999999999,86.95
2025-12-12 12:15:00,FR,60921.3,17558.520000000004,80.59
2025-12-12 12:30:00,FR,61330.95,17595.420000000013,85.35
2025-12-12 12:45:00,FR,61084.47,17888.259999999995,82.71
2025-12-12 13:00:00,FR,60766.76,17436.920000000006,85.24
2025-12-12 13:15:00,FR,59931.41,17888.73999999999,73.9
2025-12-12 13:30:00,FR,59432.5,17769.820000000007,61.36
2025-12-12 13:45:00,FR,59240.73,17598.72999999999,72.19
2025-12-12 14:00:00,FR,59386.15,17423.07,61.33
2025-12-12 14:15:00,FR,58934.86,17425.0,73.27
2025-12-12 14:30:00,FR,58530.9,17299.749999999993,71.4
2025-12-12 14:45:00,FR,57969.55,17240.789999999994,78.01
2025-12-12 15:00:00,FR,57847.49,17304.769999999997,69.4
2025-12-12 15:15:00,FR,57204.09,17169.33,80.47
2025-12-12 15:30:00,FR,56756.27,17036.340000000004,78.94
2025-12-12 15:45:00,FR,56279.07,17475.439999999995,96.63
2025-12-12 16:00:00,FR,56079.83,17462.039999999994,73.4
2025-12-12 16:15:00,FR,56070.29,17254.760000000002,91.32
2025-12-12 16:30:00,FR,56323.51,17162.640000000007,80.72
2025-12-12 16:45:00,FR,56728.05,17352.679999999993,94.36
2025-12-12 17:00:00,FR,57539.91,17132.979999999996,86.02
2025-12-12 17:15:00,FR,58386.15,16829.510000000002,100.73
2025-12-12 17:30:00,FR,59213.45,16327.570000000007,108.5
2025-12-12 17:45:00,FR,59676.54,16295.93,110.51
2025-12-12 18:00:00,FR,60282.84,16367.540000000008,109.7
2025-12-12 18:15:00,FR,60758.66,15941.839999999997,111.23
2025-12-12 18:30:00,FR,61072.88,15506.810000000005,115.33
2025-12-12 18:45:00,FR,61485.86,15433.850000000006,115.65
2025-12-12 19:00:00,FR,61388.92,15220.51000000001,110.27
2025-12-12 19:15:00,FR,60891.73,15513.549999999996,110.03
2025-12-12 19:30:00,FR,60434.52,15742.180000000015,109.48
2025-12-12 19:45:00,FR,59841.61,15825.490000000005,108.0
2025-12-12 20:00:00,FR,59375.89,16378.869999999995,102.95
2025-12-12 20:15:00,FR,58478.62,16815.799999999996,93.76
2025-12-12 20:30:00,FR,57783.79,16450.019999999997,101.92
2025-12-12 20:45:00,FR,56889.63,16585.269999999997,97.85
2025-12-12 21:00:00,FR,56547.51,16599.370000000003,84.24
2025-12-12 21:15:00,FR,55938.55,16659.539999999994,86.76
2025-12-12 21:30:00,FR,55496.81,16659.83,76.44
2025-12-12 21:45:00,FR,54901.37,16734.739999999998,70.35
2025-12-12 22:00:00,FR,56065.45,15839.780000000013,64.95
2025-12-12 22:15:00,FR,55826.33,15958.559999999998,74.88
2025-12-12 22:30:00,FR,57129.82,15222.549999999996,88.53
2025-12-12 22:45:00,FR,56767.49,15300.170000000006,87.65
2025-12-12 23:00:00,FR,56714.13,15031.05000000001,82.15
2025-12-12 23:15:00,FR,55967.99,15340.200000000004,82.91
2025-12-12 23:30:00,FR,56420.41,14675.599999999991,83.45
2025-12-12 23:45:00,FR,55571.23,14816.46,83.45
2025-12-13 00:00:00,FR,55682.86,15009.589999999997,96.04
2025-12-13 00:15:00,FR,54874.26,14945.099999999999,95.39
2025-12-13 00:30:00,FR,53553.57,14450.439999999995,87.5
2025-12-13 00:45:00,FR,52440.5,14785.399999999994,82.0
2025-12-13 01:00:00,FR,52547.13,14688.390000000007,87.5
2025-12-13 01:15:00,FR,51941.22,14899.440000000002,83.11
2025-12-13 01:30:00,FR,51907.79,14400.439999999995,78.76
2025-12-13 01:45:00,FR,51164.58,14669.259999999995,75.0
2025-12-13 02:00:00,FR,51200.66,14547.849999999991,75.2
2025-12-13 02:15:00,FR,50376.17,14959.150000000001,74.12
2025-12-13 02:30:00,FR,49799.25,14963.869999999995,74.12
2025-12-13 02:45:00,FR,48837.7,15556.710000000006,74.12
2025-12-13 03:00:00,FR,48324.71,16597.120000000003,70.1
2025-12-13 03:15:00,FR,47797.95,17165.920000000006,69.71
2025-12-13 03:30:00,FR,47772.11,17111.18,69.32
2025-12-13 03:45:00,FR,47421.19,17272.58,66.65
2025-12-13 04:00:00,FR,47321.3,17196.87999999999,68.27
2025-12-13 04:15:00,FR,47161.37,17171.19999999999,65.0
2025-12-13 04:30:00,FR,47119.36,17432.14,64.89
2025-12-13 04:45:00,FR,47170.99,17368.569999999992,64.8
2025-12-13 05:00:00,FR,47812.28,16894.33,65.0
2025-12-13 05:15:00,FR,47821.58,16537.32,65.1
2025-12-13 05:30:00,FR,48233.76,16015.509999999995,68.94
2025-12-13 05:45:00,FR,48433.29,16184.190000000002,69.45
2025-12-13 06:00:00,FR,49208.2,15692.330000000009,69.71
2025-12-13 06:15:00,FR,49727.06,15442.010000000002,69.84
2025-12-13 06:30:00,FR,50157.28,15120.599999999999,70.1
2025-12-13 06:45:00,FR,50553.57,14783.400000000001,72.65
2025-12-13 07:00:00,FR,51445.86,13787.100000000006,74.12
2025-12-13 07:15:00,FR,51874.57,13666.230000000003,75.0
2025-12-13 07:30:00,FR,52406.16,13661.869999999995,80.76
2025-12-13 07:45:00,FR,53042.32,13452.349999999999,83.35
2025-12-13 08:00:00,FR,53837.56,12843.75,83.35
2025-12-13 08:15:00,FR,54398.36,12982.160000000003,86.76
2025-12-13 08:30:00,FR,54930.8,12881.39,85.35
2025-12-13 08:45:00,FR,55396.65,12604.83999999999,84.37
2025-12-13 09:00:00,FR,55860.3,12626.319999999992,89.96
2025-12-13 09:15:00,FR,56453.39,12336.720000000001,83.39
2025-12-13 09:30:00,FR,56953.34,12190.75,76.19
2025-12-13 09:45:00,FR,57080.25,12445.01000000001,73.61
2025-12-13 10:00:00,FR,57135.08,12758.12999999999,78.35
2025-12-13 10:15:00,FR,57168.4,13404.229999999989,72.23
2025-12-13 10:30:00,FR,57296.91,13488.459999999992,69.84
2025-12-13 10:45:00,FR,57474.26,13643.54,69.32
2025-12-13 11:00:00,FR,57758.84,13644.279999999999,69.58
2025-12-13 11:15:00,FR,57776.75,13779.690000000002,69.32
2025-12-13 11:30:00,FR,57998.22,13784.720000000001,68.55
2025-12-13 11:45:00,FR,58212.71,13765.150000000001,63.1
2025-12-13 12:00:00,FR,58851.63,13341.110000000008,68.42
2025-12-13 12:15:00,FR,58664.2,13539.73000000001,63.56
2025-12-13 12:30:00,FR,59469.26,12898.659999999996,66.11
2025-12-13 12:45:00,FR,58894.45,13631.669999999998,64.0
2025-12-13 13:00:00,FR,58145.41,13882.37999999999,60.0
2025-12-13 13:15:00,FR,57065.73,14253.19999999999,60.0
2025-12-13 13:30:00,FR,56146.08,14828.869999999995,58.72
2025-12-13 13:45:00,FR,55404.97,15306.73999999999,58.52
2025-12-13 14:00:00,FR,55570.29,15163.380000000012,57.51
2025-12-13 14:15:00,FR,54996.0,14983.529999999999,60.0
2025-12-13 14:30:00,FR,54572.72,14584.089999999997,61.1
2025-12-13 14:45:00,FR,54230.85,14664.980000000003,61.32
2025-12-13 15:00:00,FR,54121.0,14167.770000000004,60.0
2025-12-13 15:15:00,FR,53407.14,14096.940000000002,66.65
2025-12-13 15:30:00,FR,52857.97,14324.209999999992,69.2
2025-12-13 15:45:00,FR,52407.48,14123.629999999997,69.84
2025-12-13 16:00:00,FR,52368.44,14030.12999999999,69.32
2025-12-13 16:15:00,FR,52445.04,14038.139999999992,71.5
2025-12-13 16:30:00,FR,52427.52,13805.030000000006,78.16
2025-12-13 16:45:00,FR,52706.84,14464.89,87.5
2025-12-13 17:00:00,FR,53400.69,16141.209999999992,80.39
2025-12-13 17:15:00,FR,54259.13,16869.700000000004,89.86
2025-12-13 17:30:00,FR,55337.94,17171.569999999992,97.5
2025-12-13 17:45:00,FR,55953.93,17446.439999999995,99.87
2025-12-13 18:00:00,FR,56731.83,16855.87999999999,96.94
2025-12-13 18:15:00,FR,57304.2,16618.570000000007,99.7
2025-12-13 18:30:00,FR,57716.55,16449.09999999999,100.0
2025-12-13 18:45:00,FR,58362.54,16382.329999999994,101.0
2025-12-13 19:00:00,FR,58586.76,15550.18,96.46
2025-12-13 19:15:00,FR,58512.97,15471.619999999995,96.46
2025-12-13 19:30:00,FR,58197.73,15728.609999999993,95.98
2025-12-13 19:45:00,FR,57799.04,15842.200000000004,91.46
2025-12-13 20:00:00,FR,57447.37,15834.920000000006,90.2
2025-12-13 20:15:00,FR,56661.94,15975.23999999999,88.49
2025-12-13 20:30:00,FR,55840.93,15741.779999999992,85.15
2025-12-13 20:45:00,FR,55201.34,15918.800000000003,85.28
2025-12-13 21:00:00,FR,55253.79,15040.979999999989,80.13
2025-12-13 21:15:00,FR,54711.41,15225.869999999995,71.49
2025-12-13 21:30:00,FR,54287.48,14775.739999999998,76.9
2025-12-13 21:45:00,FR,53745.57,15050.640000000007,83.61
2025-12-13 22:00:00,FR,54983.13,14395.82,50.1
2025-12-13 22:15:00,FR,54815.85,14383.030000000006,71.4
2025-12-13 22:30:00,FR,56151.23,13106.279999999992,88.41
2025-12-13 22:45:00,FR,55913.39,13018.130000000005,82.4
2025-12-13 23:00:00,FR,56192.9,12523.359999999993,75.45
2025-12-13 23:15:00,FR,55676.13,12180.719999999994,82.72
2025-12-13 23:30:00,FR,55997.49,11603.630000000012,84.24
2025-12-13 23:45:00,FR,55301.21,12138.989999999998,84.24
2025-12-14 00:00:00,FR,55378.03,12143.01999999999,97.5
2025-12-14 00:15:00,FR,54528.31,12700.640000000014,91.92
2025-12-14 00:30:00,FR,53295.25,13374.25,65.71
2025-12-14 00:45:00,FR,52415.96,13422.41000000001,55.02
2025-12-14 01:00:00,FR,52696.8,13339.940000000002,81.67
2025-12-14 01:15:00,FR,52276.71,13594.68,71.69
2025-12-14 01:30:00,FR,52246.43,13098.590000000004,68.34
2025-12-14 01:45:00,FR,51523.43,13676.07,60.74
2025-12-14 02:00:00,FR,51684.95,13649.590000000011,69.58
2025-12-14 02:15:00,FR,50831.08,14243.719999999994,60.44
2025-12-14 02:30:00,FR,50403.55,14073.21,68.27
2025-12-14 02:45:00,FR,49593.0,14447.659999999996,70.58
2025-12-14 03:00:00,FR,49332.72,14819.150000000001,70.51
2025-12-14 03:15:00,FR,48770.7,15192.770000000004,63.03
2025-12-14 03:30:00,FR,48389.33,15059.349999999999,63.87
2025-12-14 03:45:00,FR,47856.54,15588.519999999997,52.48
2025-12-14 04:00:00,FR,47761.64,15896.21,64.75
2025-12-14 04:15:00,FR,47606.67,16226.919999999998,54.3
2025-12-14 04:30:00,FR,47392.46,16445.159999999996,56.52
2025-12-14 04:45:00,FR,47415.68,16565.04,44.53
2025-12-14 05:00:00,FR,48081.47,15819.189999999995,56.64
2025-12-14 05:15:00,FR,48038.0,15842.400000000001,53.06
2025-12-14 05:30:00,FR,48106.87,15889.96,57.44
2025-12-14 05:45:00,FR,48197.12,16115.349999999999,42.2
2025-12-14 06:00:00,FR,48859.34,15290.099999999999,56.53
2025-12-14 06:15:00,FR,48974.23,15211.219999999994,49.48
2025-12-14 06:30:00,FR,49279.53,14948.449999999997,49.34
2025-12-14 06:45:00,FR,49511.28,14834.71,50.86
2025-12-14 07:00:00,FR,50164.23,14785.399999999994,58.3
2025-12-14 07:15:00,FR,50481.23,14730.629999999997,55.36
2025-12-14 07:30:00,FR,50901.83,14791.559999999998,62.86
2025-12-14 07:45:00,FR,51383.51,14566.950000000004,59.87
2025-12-14 08:00:00,FR,52049.21,14626.870000000003,63.23
2025-12-14 08:15:00,FR,52653.07,13891.799999999996,71.11
2025-12-14 08:30:00,FR,53037.55,13242.770000000004,69.06
2025-12-14 08:45:00,FR,53442.97,13165.869999999995,68.82
2025-12-14 09:00:00,FR,54050.83,13433.539999999994,76.51
2025-12-14 09:15:00,FR,54806.21,13730.71,74.12
2025-12-14 09:30:00,FR,55351.59,13624.130000000005,70.84
2025-12-14 09:45:00,FR,55944.96,13817.349999999999,67.97
2025-12-14 10:00:00,FR,56424.61,13990.959999999992,75.2
2025-12-14 10:15:00,FR,56908.7,14568.040000000008,70.97
2025-12-14 10:30:00,FR,57331.25,14617.169999999998,68.94
2025-12-14 10:45:00,FR,57866.49,14390.010000000002,57.29
2025-12-14 11:00:00,FR,58373.72,14769.490000000005,68.46
2025-12-14 11:15:00,FR,58730.88,14917.330000000009,60.59
2025-12-14 11:30:00,FR,59153.77,14801.260000000002,60.01
2025-12-14 11:45:00,FR,59382.42,14856.709999999992,57.7
2025-12-14 12:00:00,FR,60148.0,13839.14,63.68
2025-12-14 12:15:00,FR,60271.24,14079.66000000001,61.09
2025-12-14 12:30:00,FR,61192.64,13939.929999999993,63.32
2025-12-14 12:45:00,FR,60383.46,14582.140000000007,61.05
2025-12-14 13:00:00,FR,59764.68,15138.989999999998,60.65
2025-12-14 13:15:00,FR,58519.08,16006.25,60.01
2025-12-14 13:30:00,FR,57566.24,16610.480000000003,57.65
2025-12-14 13:45:00,FR,56924.32,16875.719999999994,57.7
2025-12-14 14:00:00,FR,56614.14,17152.40000000001,57.77
2025-12-14 14:15:00,FR,55872.58,17544.979999999996,60.01
2025-12-14 14:30:00,FR,55556.18,17264.54,57.7
2025-12-14 14:45:00,FR,54819.27,16951.640000000007,61.03
2025-12-14 15:00:00,FR,54673.28,16852.100000000006,57.07
2025-12-14 15:15:00,FR,54200.86,16901.72,61.57
2025-12-14 15:30:00,FR,53528.8,17256.26000000001,64.47
2025-12-14 15:45:00,FR,53142.36,16914.89,70.58
2025-12-14 16:00:00,FR,52971.28,17168.490000000005,68.95
2025-12-14 16:15:00,FR,52969.25,17018.84000000001,71.1
2025-12-14 16:30:00,FR,53084.13,17287.760000000002,74.17
2025-12-14 16:45:00,FR,53521.55,17044.90000000001,85.35
2025-12-14 17:00:00,FR,54372.02,17385.750000000007,82.36
2025-12-14 17:15:00,FR,55174.48,17455.049999999996,90.65
2025-12-14 17:30:00,FR,56233.04,17743.83999999999,82.99
2025-12-14 17:45:00,FR,57251.18,18190.200000000004,85.97
2025-12-14 18:00:00,FR,58269.3,18052.61,84.9
2025-12-14 18:15:00,FR,58972.3,17970.999999999985,89.25
2025-12-14 18:30:00,FR,59548.38,17700.620000000003,96.46
2025-12-14 18:45:00,FR,60378.99,17246.450000000004,96.57
2025-12-14 19:00:00,FR,61052.07,16955.32,102.36
2025-12-14 19:15:00,FR,60854.15,16922.670000000006,98.04
2025-12-14 19:30:00,FR,60521.6,16949.750000000007,89.71
2025-12-14 19:45:00,FR,60061.06,17204.460000000006,81.0
2025-12-14 20:00:00,FR,59365.34,17331.520000000004,99.61
2025-12-14 20:15:00,FR,58715.77,17209.140000000007,84.19
2025-12-14 20:30:00,FR,58085.95,16802.90000000001,81.31
2025-12-14 20:45:00,FR,57508.49,17041.370000000003,73.48
2025-12-14 21:00:00,FR,57353.66,17378.699999999997,81.62
2025-12-14 21:15:00,FR,56705.99,17466.909999999996,80.86
2025-12-14 21:30:00,FR,56173.24,17152.060000000005,85.22
2025-12-14 21:45:00,FR,55420.34,18021.570000000007,75.46
2025-12-14 22:00:00,FR,56447.11,17174.180000000008,71.04
2025-12-14 22:15:00,FR,56063.8,17006.29999999999,83.65
2025-12-14 22:30:00,FR,57535.42,16013.440000000002,81.62
2025-12-14 22:45:00,FR,57068.51,16151.30999999999,77.96
2025-12-14 23:00:00,FR,56908.89,15950.650000000009,75.96
2025-12-14 23:15:00,FR,56355.64,16108.959999999992,64.94
2025-12-14 23:30:00,FR,56761.6,15737.950000000004,75.37
2025-12-14 23:45:00,FR,56033.22,16060.740000000005,75.37
2025-12-15 00:00:00,FR,56377.66,15400.589999999997,72.81
2025-12-15 00:15:00,FR,55514.17,16422.460000000006,75.52
2025-12-15 00:30:00,FR,54193.57,17204.77999999999,57.66
2025-12-15 00:45:00,FR,53103.76,18309.44000000001,38.37
2025-12-15 01:00:00,FR,53467.67,18294.5,74.5
2025-12-15 01:15:00,FR,53023.59,18393.160000000003,71.33
2025-12-15 01:30:00,FR,53056.84,18687.22,59.18
2025-12-15 01:45:00,FR,52382.77,19423.980000000003,33.61
2025-12-15 02:00:00,FR,52652.24,19527.82,72.53
2025-12-15 02:15:00,FR,51952.54,20391.96,69.98
2025-12-15 02:30:00,FR,51454.84,20541.130000000005,51.21
2025-12-15 02:45:00,FR,50731.64,20979.449999999997,22.28
2025-12-15 03:00:00,FR,50617.73,20975.909999999996,57.49
2025-12-15 03:15:00,FR,49913.37,21214.019999999997,51.85
2025-12-15 03:30:00,FR,49606.74,21095.780000000006,19.29
2025-12-15 03:45:00,FR,49397.63,21175.850000000013,2.71
2025-12-15 04:00:00,FR,49605.48,21296.639999999992,29.34
2025-12-15 04:15:00,FR,49590.49,21043.439999999995,13.4
2025-12-15 04:30:00,FR,49737.84,21134.61,14.53
2025-12-15 04:45:00,FR,50087.5,21098.58,11.9
2025-12-15 05:00:00,FR,51364.38,19733.310000000005,32.0
2025-12-15 05:15:00,FR,52025.76,19534.049999999996,50.41
2025-12-15 05:30:00,FR,52709.63,19423.450000000004,49.58
2025-12-15 05:45:00,FR,53510.51,18769.700000000004,46.36
2025-12-15 06:00:00,FR,55622.27,17783.97000000001,67.21
2025-12-15 06:15:00,FR,56879.5,16805.01000000001,71.07
2025-12-15 06:30:00,FR,58175.09,16427.61,84.83
2025-12-15 06:45:00,FR,59565.13,15620.620000000003,90.09
2025-12-15 07:00:00,FR,60908.16,15210.589999999997,80.85
2025-12-15 07:15:00,FR,62325.79,15234.18,93.36
2025-12-15 07:30:00,FR,63268.64,15371.949999999997,95.22
