,MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Weekend
2749,2025-04-25 14:00:00,44.94,2025-04-25,14,Friday,17,False
2750,2025-04-25 15:00:00,67.67,2025-04-25,15,Friday,17,False
2751,2025-04-25 16:00:00,83.03,2025-04-25,16,Friday,17,False
2752,2025-04-25 17:00:00,86.28,2025-04-25,17,Friday,17,False
2753,2025-04-25 18:00:00,101.16,2025-04-25,18,Friday,17,False
2754,2025-04-25 19:00:00,116.94,2025-04-25,19,Friday,17,False
2755,2025-04-25 20:00:00,123.0,2025-04-25,20,Friday,17,False
2756,2025-04-25 21:00:00,109.63,2025-04-25,21,Friday,17,False
2757,2025-04-25 22:00:00,100.37,2025-04-25,22,Friday,17,False
2758,2025-04-25 23:00:00,92.09,2025-04-25,23,Friday,17,False
2759,2025-04-26 00:00:00,104.5,2025-04-26,0,Saturday,17,True
2760,2025-04-26 01:00:00,95.41,2025-04-26,1,Saturday,17,True
2761,2025-04-26 02:00:00,94.95,2025-04-26,2,Saturday,17,True
2762,2025-04-26 03:00:00,93.14,2025-04-26,3,Saturday,17,True
2763,2025-04-26 04:00:00,92.44,2025-04-26,4,Saturday,17,True
2764,2025-04-26 05:00:00,93.86,2025-04-26,5,Saturday,17,True
2765,2025-04-26 06:00:00,95.67,2025-04-26,6,Saturday,17,True
2766,2025-04-26 07:00:00,87.31,2025-04-26,7,Saturday,17,True
2767,2025-04-26 08:00:00,68.66,2025-04-26,8,Saturday,17,True
2768,2025-04-26 09:00:00,34.45,2025-04-26,9,Saturday,17,True
2769,2025-04-26 10:00:00,2.55,2025-04-26,10,Saturday,17,True
2770,2025-04-26 11:00:00,-0.01,2025-04-26,11,Saturday,17,True
2771,2025-04-26 12:00:00,-0.01,2025-04-26,12,Saturday,17,True
2772,2025-04-26 13:00:00,-0.02,2025-04-26,13,Saturday,17,True
2773,2025-04-26 14:00:00,-3.0,2025-04-26,14,Saturday,17,True
2774,2025-04-26 15:00:00,-0.91,2025-04-26,15,Saturday,17,True
2775,2025-04-26 16:00:00,0.0,2025-04-26,16,Saturday,17,True
2776,2025-04-26 17:00:00,30.99,2025-04-26,17,Saturday,17,True
2777,2025-04-26 18:00:00,79.88,2025-04-26,18,Saturday,17,True
2778,2025-04-26 19:00:00,99.58,2025-04-26,19,Saturday,17,True
2779,2025-04-26 20:00:00,107.92,2025-04-26,20,Saturday,17,True
2780,2025-04-26 21:00:00,94.95,2025-04-26,21,Saturday,17,True
2781,2025-04-26 22:00:00,86.42,2025-04-26,22,Saturday,17,True
2782,2025-04-26 23:00:00,73.98,2025-04-26,23,Saturday,17,True
2783,2025-04-27 00:00:00,69.96,2025-04-27,0,Sunday,17,True
2784,2025-04-27 01:00:00,61.0,2025-04-27,1,Sunday,17,True
2785,2025-04-27 02:00:00,57.77,2025-04-27,2,Sunday,17,True
2786,2025-04-27 03:00:00,58.29,2025-04-27,3,Sunday,17,True
2787,2025-04-27 04:00:00,65.22,2025-04-27,4,Sunday,17,True
2788,2025-04-27 05:00:00,66.48,2025-04-27,5,Sunday,17,True
2789,2025-04-27 06:00:00,65.95,2025-04-27,6,Sunday,17,True
2790,2025-04-27 07:00:00,62.06,2025-04-27,7,Sunday,17,True
2791,2025-04-27 08:00:00,35.12,2025-04-27,8,Sunday,17,True
2792,2025-04-27 09:00:00,0.04,2025-04-27,9,Sunday,17,True
2793,2025-04-27 10:00:00,-3.0,2025-04-27,10,Sunday,17,True
2794,2025-04-27 11:00:00,-28.62,2025-04-27,11,Sunday,17,True
2795,2025-04-27 12:00:00,-79.34,2025-04-27,12,Sunday,17,True
2796,2025-04-27 13:00:00,-104.05,2025-04-27,13,Sunday,17,True
2797,2025-04-27 14:00:00,-100.75,2025-04-27,14,Sunday,17,True
2798,2025-04-27 15:00:00,-48.55,2025-04-27,15,Sunday,17,True
2799,2025-04-27 16:00:00,-5.17,2025-04-27,16,Sunday,17,True
2800,2025-04-27 17:00:00,18.35,2025-04-27,17,Sunday,17,True
2801,2025-04-27 18:00:00,94.51,2025-04-27,18,Sunday,17,True
2802,2025-04-27 19:00:00,110.33,2025-04-27,19,Sunday,17,True
2803,2025-04-27 20:00:00,123.6,2025-04-27,20,Sunday,17,True
2804,2025-04-27 21:00:00,108.52,2025-04-27,21,Sunday,17,True
2805,2025-04-27 22:00:00,99.0,2025-04-27,22,Sunday,17,True
2806,2025-04-27 23:00:00,94.07,2025-04-27,23,Sunday,17,True
2807,2025-04-28 00:00:00,94.06,2025-04-28,0,Monday,18,False
2808,2025-04-28 01:00:00,88.54,2025-04-28,1,Monday,18,False
2809,2025-04-28 02:00:00,83.88,2025-04-28,2,Monday,18,False
2810,2025-04-28 03:00:00,87.21,2025-04-28,3,Monday,18,False
2811,2025-04-28 04:00:00,92.65,2025-04-28,4,Monday,18,False
2812,2025-04-28 05:00:00,101.1,2025-04-28,5,Monday,18,False
2813,2025-04-28 06:00:00,139.59,2025-04-28,6,Monday,18,False
2814,2025-04-28 07:00:00,131.09,2025-04-28,7,Monday,18,False
2815,2025-04-28 08:00:00,95.42,2025-04-28,8,Monday,18,False
2816,2025-04-28 09:00:00,67.37,2025-04-28,9,Monday,18,False
2817,2025-04-28 10:00:00,9.73,2025-04-28,10,Monday,18,False
2818,2025-04-28 11:00:00,-0.01,2025-04-28,11,Monday,18,False
2819,2025-04-28 12:00:00,-3.29,2025-04-28,12,Monday,18,False
2820,2025-04-28 13:00:00,-5.9,2025-04-28,13,Monday,18,False
2821,2025-04-28 14:00:00,-6.18,2025-04-28,14,Monday,18,False
2822,2025-04-28 15:00:00,-1.54,2025-04-28,15,Monday,18,False
2823,2025-04-28 16:00:00,2.28,2025-04-28,16,Monday,18,False
2824,2025-04-28 17:00:00,74.26,2025-04-28,17,Monday,18,False
2825,2025-04-28 18:00:00,112.6,2025-04-28,18,Monday,18,False
2826,2025-04-28 19:00:00,149.62,2025-04-28,19,Monday,18,False
2827,2025-04-28 20:00:00,187.08,2025-04-28,20,Monday,18,False
2828,2025-04-28 21:00:00,128.87,2025-04-28,21,Monday,18,False
2829,2025-04-28 22:00:00,106.04,2025-04-28,22,Monday,18,False
2830,2025-04-28 23:00:00,97.18,2025-04-28,23,Monday,18,False
2831,2025-04-29 00:00:00,93.05,2025-04-29,0,Tuesday,18,False
2832,2025-04-29 01:00:00,89.04,2025-04-29,1,Tuesday,18,False
2833,2025-04-29 02:00:00,84.24,2025-04-29,2,Tuesday,18,False
2834,2025-04-29 03:00:00,82.13,2025-04-29,3,Tuesday,18,False
2835,2025-04-29 04:00:00,83.44,2025-04-29,4,Tuesday,18,False
2836,2025-04-29 05:00:00,93.28,2025-04-29,5,Tuesday,18,False
2837,2025-04-29 06:00:00,107.01,2025-04-29,6,Tuesday,18,False
2838,2025-04-29 07:00:00,112.88,2025-04-29,7,Tuesday,18,False
2839,2025-04-29 08:00:00,93.91,2025-04-29,8,Tuesday,18,False
2840,2025-04-29 09:00:00,66.82,2025-04-29,9,Tuesday,18,False
2841,2025-04-29 10:00:00,5.39,2025-04-29,10,Tuesday,18,False
2842,2025-04-29 11:00:00,0.0,2025-04-29,11,Tuesday,18,False
2843,2025-04-29 12:00:00,-0.76,2025-04-29,12,Tuesday,18,False
2844,2025-04-29 13:00:00,-1.9,2025-04-29,13,Tuesday,18,False
2845,2025-04-29 14:00:00,-1.61,2025-04-29,14,Tuesday,18,False
2846,2025-04-29 15:00:00,0.02,2025-04-29,15,Tuesday,18,False
2847,2025-04-29 16:00:00,15.38,2025-04-29,16,Tuesday,18,False
2848,2025-04-29 17:00:00,79.13,2025-04-29,17,Tuesday,18,False
2849,2025-04-29 18:00:00,101.85,2025-04-29,18,Tuesday,18,False
2850,2025-04-29 19:00:00,137.17,2025-04-29,19,Tuesday,18,False
2851,2025-04-29 20:00:00,171.7,2025-04-29,20,Tuesday,18,False
2852,2025-04-29 21:00:00,128.93,2025-04-29,21,Tuesday,18,False
2853,2025-04-29 22:00:00,110.15,2025-04-29,22,Tuesday,18,False
2854,2025-04-29 23:00:00,99.15,2025-04-29,23,Tuesday,18,False
2855,2025-04-30 00:00:00,95.0,2025-04-30,0,Wednesday,18,False
2856,2025-04-30 01:00:00,90.11,2025-04-30,1,Wednesday,18,False
2857,2025-04-30 02:00:00,89.9,2025-04-30,2,Wednesday,18,False
2858,2025-04-30 03:00:00,90.42,2025-04-30,3,Wednesday,18,False
2859,2025-04-30 04:00:00,94.16,2025-04-30,4,Wednesday,18,False
2860,2025-04-30 05:00:00,97.74,2025-04-30,5,Wednesday,18,False
2861,2025-04-30 06:00:00,114.86,2025-04-30,6,Wednesday,18,False
2862,2025-04-30 07:00:00,120.35,2025-04-30,7,Wednesday,18,False
2863,2025-04-30 08:00:00,94.67,2025-04-30,8,Wednesday,18,False
2864,2025-04-30 09:00:00,71.02,2025-04-30,9,Wednesday,18,False
2865,2025-04-30 10:00:00,7.08,2025-04-30,10,Wednesday,18,False
2866,2025-04-30 11:00:00,0.0,2025-04-30,11,Wednesday,18,False
2867,2025-04-30 12:00:00,-1.0,2025-04-30,12,Wednesday,18,False
2868,2025-04-30 13:00:00,-6.21,2025-04-30,13,Wednesday,18,False
2869,2025-04-30 14:00:00,-3.0,2025-04-30,14,Wednesday,18,False
2870,2025-04-30 15:00:00,-0.02,2025-04-30,15,Wednesday,18,False
2871,2025-04-30 16:00:00,20.56,2025-04-30,16,Wednesday,18,False
2872,2025-04-30 17:00:00,80.95,2025-04-30,17,Wednesday,18,False
2873,2025-04-30 18:00:00,102.95,2025-04-30,18,Wednesday,18,False
2874,2025-04-30 19:00:00,130.0,2025-04-30,19,Wednesday,18,False
2875,2025-04-30 20:00:00,173.14,2025-04-30,20,Wednesday,18,False
2876,2025-04-30 21:00:00,127.81,2025-04-30,21,Wednesday,18,False
2877,2025-04-30 22:00:00,108.84,2025-04-30,22,Wednesday,18,False
2878,2025-04-30 23:00:00,100.0,2025-04-30,23,Wednesday,18,False
2879,2025-05-01 00:00:00,100.79,2025-05-01,0,Thursday,18,False
2880,2025-05-01 01:00:00,95.03,2025-05-01,1,Thursday,18,False
2881,2025-05-01 02:00:00,93.45,2025-05-01,2,Thursday,18,False
2882,2025-05-01 03:00:00,93.7,2025-05-01,3,Thursday,18,False
2883,2025-05-01 04:00:00,93.81,2025-05-01,4,Thursday,18,False
2884,2025-05-01 05:00:00,86.62,2025-05-01,5,Thursday,18,False
2885,2025-05-01 06:00:00,80.73,2025-05-01,6,Thursday,18,False
2886,2025-05-01 07:00:00,69.52,2025-05-01,7,Thursday,18,False
2887,2025-05-01 08:00:00,53.64,2025-05-01,8,Thursday,18,False
2888,2025-05-01 09:00:00,0.0,2025-05-01,9,Thursday,18,False
2889,2025-05-01 10:00:00,-3.0,2025-05-01,10,Thursday,18,False
2890,2025-05-01 11:00:00,-40.1,2025-05-01,11,Thursday,18,False
2891,2025-05-01 12:00:00,-77.23,2025-05-01,12,Thursday,18,False
2892,2025-05-01 13:00:00,-124.77,2025-05-01,13,Thursday,18,False
2893,2025-05-01 14:00:00,-117.43,2025-05-01,14,Thursday,18,False
2894,2025-05-01 15:00:00,-49.99,2025-05-01,15,Thursday,18,False
2895,2025-05-01 16:00:00,-5.17,2025-05-01,16,Thursday,18,False
2896,2025-05-01 17:00:00,35.84,2025-05-01,17,Thursday,18,False
2897,2025-05-01 18:00:00,98.24,2025-05-01,18,Thursday,18,False
2898,2025-05-01 19:00:00,129.21,2025-05-01,19,Thursday,18,False
2899,2025-05-01 20:00:00,163.0,2025-05-01,20,Thursday,18,False
2900,2025-05-01 21:00:00,119.57,2025-05-01,21,Thursday,18,False
2901,2025-05-01 22:00:00,99.88,2025-05-01,22,Thursday,18,False
2902,2025-05-01 23:00:00,86.33,2025-05-01,23,Thursday,18,False
2903,2025-05-02 00:00:00,88.02,2025-05-02,0,Friday,18,False
2904,2025-05-02 01:00:00,71.8,2025-05-02,1,Friday,18,False
2905,2025-05-02 02:00:00,61.63,2025-05-02,2,Friday,18,False
2906,2025-05-02 03:00:00,62.05,2025-05-02,3,Friday,18,False
2907,2025-05-02 04:00:00,66.64,2025-05-02,4,Friday,18,False
2908,2025-05-02 05:00:00,77.8,2025-05-02,5,Friday,18,False
2909,2025-05-02 06:00:00,88.43,2025-05-02,6,Friday,18,False
2910,2025-05-02 07:00:00,75.53,2025-05-02,7,Friday,18,False
2911,2025-05-02 08:00:00,65.52,2025-05-02,8,Friday,18,False
2912,2025-05-02 09:00:00,21.26,2025-05-02,9,Friday,18,False
2913,2025-05-02 10:00:00,0.85,2025-05-02,10,Friday,18,False
2914,2025-05-02 11:00:00,-0.01,2025-05-02,11,Friday,18,False
2915,2025-05-02 12:00:00,-0.8,2025-05-02,12,Friday,18,False
2916,2025-05-02 13:00:00,-3.0,2025-05-02,13,Friday,18,False
2917,2025-05-02 14:00:00,-4.0,2025-05-02,14,Friday,18,False
2918,2025-05-02 15:00:00,-0.08,2025-05-02,15,Friday,18,False
2919,2025-05-02 16:00:00,0.3,2025-05-02,16,Friday,18,False
2920,2025-05-02 17:00:00,70.88,2025-05-02,17,Friday,18,False
2921,2025-05-02 18:00:00,103.68,2025-05-02,18,Friday,18,False
2922,2025-05-02 19:00:00,124.94,2025-05-02,19,Friday,18,False
2923,2025-05-02 20:00:00,146.6,2025-05-02,20,Friday,18,False
2924,2025-05-02 21:00:00,124.07,2025-05-02,21,Friday,18,False
2925,2025-05-02 22:00:00,109.62,2025-05-02,22,Friday,18,False
2926,2025-05-02 23:00:00,99.42,2025-05-02,23,Friday,18,False
2927,2025-05-03 00:00:00,100.44,2025-05-03,0,Saturday,18,True
2928,2025-05-03 01:00:00,96.23,2025-05-03,1,Saturday,18,True
2929,2025-05-03 02:00:00,94.52,2025-05-03,2,Saturday,18,True
2930,2025-05-03 03:00:00,91.74,2025-05-03,3,Saturday,18,True
2931,2025-05-03 04:00:00,88.53,2025-05-03,4,Saturday,18,True
2932,2025-05-03 05:00:00,88.39,2025-05-03,5,Saturday,18,True
2933,2025-05-03 06:00:00,86.52,2025-05-03,6,Saturday,18,True
2934,2025-05-03 07:00:00,81.33,2025-05-03,7,Saturday,18,True
2935,2025-05-03 08:00:00,66.54,2025-05-03,8,Saturday,18,True
2936,2025-05-03 09:00:00,13.53,2025-05-03,9,Saturday,18,True
2937,2025-05-03 10:00:00,0.01,2025-05-03,10,Saturday,18,True
2938,2025-05-03 11:00:00,-0.01,2025-05-03,11,Saturday,18,True
2939,2025-05-03 12:00:00,-1.16,2025-05-03,12,Saturday,18,True
2940,2025-05-03 13:00:00,-3.04,2025-05-03,13,Saturday,18,True
2941,2025-05-03 14:00:00,-2.69,2025-05-03,14,Saturday,18,True
2942,2025-05-03 15:00:00,-0.03,2025-05-03,15,Saturday,18,True
2943,2025-05-03 16:00:00,0.0,2025-05-03,16,Saturday,18,True
2944,2025-05-03 17:00:00,29.76,2025-05-03,17,Saturday,18,True
2945,2025-05-03 18:00:00,73.39,2025-05-03,18,Saturday,18,True
2946,2025-05-03 19:00:00,82.02,2025-05-03,19,Saturday,18,True
2947,2025-05-03 20:00:00,102.35,2025-05-03,20,Saturday,18,True
2948,2025-05-03 21:00:00,90.31,2025-05-03,21,Saturday,18,True
2949,2025-05-03 22:00:00,81.85,2025-05-03,22,Saturday,18,True
2950,2025-05-03 23:00:00,75.5,2025-05-03,23,Saturday,18,True
2951,2025-05-04 00:00:00,62.13,2025-05-04,0,Sunday,18,True
2952,2025-05-04 01:00:00,46.28,2025-05-04,1,Sunday,18,True
2953,2025-05-04 02:00:00,32.66,2025-05-04,2,Sunday,18,True
2954,2025-05-04 03:00:00,20.73,2025-05-04,3,Sunday,18,True
2955,2025-05-04 04:00:00,20.4,2025-05-04,4,Sunday,18,True
2956,2025-05-04 05:00:00,15.58,2025-05-04,5,Sunday,18,True
2957,2025-05-04 06:00:00,13.62,2025-05-04,6,Sunday,18,True
2958,2025-05-04 07:00:00,7.83,2025-05-04,7,Sunday,18,True
2959,2025-05-04 08:00:00,2.93,2025-05-04,8,Sunday,18,True
2960,2025-05-04 09:00:00,0.0,2025-05-04,9,Sunday,18,True
2961,2025-05-04 10:00:00,-0.01,2025-05-04,10,Sunday,18,True
2962,2025-05-04 11:00:00,-0.01,2025-05-04,11,Sunday,18,True
2963,2025-05-04 12:00:00,-0.02,2025-05-04,12,Sunday,18,True
2964,2025-05-04 13:00:00,-2.0,2025-05-04,13,Sunday,18,True
2965,2025-05-04 14:00:00,-5.01,2025-05-04,14,Sunday,18,True
2966,2025-05-04 15:00:00,-1.59,2025-05-04,15,Sunday,18,True
2967,2025-05-04 16:00:00,-0.01,2025-05-04,16,Sunday,18,True
2968,2025-05-04 17:00:00,10.75,2025-05-04,17,Sunday,18,True
2969,2025-05-04 18:00:00,85.25,2025-05-04,18,Sunday,18,True
2970,2025-05-04 19:00:00,100.46,2025-05-04,19,Sunday,18,True
2971,2025-05-04 20:00:00,108.61,2025-05-04,20,Sunday,18,True
2972,2025-05-04 21:00:00,103.77,2025-05-04,21,Sunday,18,True
2973,2025-05-04 22:00:00,99.17,2025-05-04,22,Sunday,18,True
2974,2025-05-04 23:00:00,90.96,2025-05-04,23,Sunday,18,True
2975,2025-05-05 00:00:00,67.28,2025-05-05,0,Monday,19,False
2976,2025-05-05 01:00:00,72.53,2025-05-05,1,Monday,19,False
2977,2025-05-05 02:00:00,62.85,2025-05-05,2,Monday,19,False
2978,2025-05-05 03:00:00,64.7,2025-05-05,3,Monday,19,False
2979,2025-05-05 04:00:00,67.85,2025-05-05,4,Monday,19,False
2980,2025-05-05 05:00:00,88.82,2025-05-05,5,Monday,19,False
2981,2025-05-05 06:00:00,104.64,2025-05-05,6,Monday,19,False
2982,2025-05-05 07:00:00,128.4,2025-05-05,7,Monday,19,False
2983,2025-05-05 08:00:00,112.99,2025-05-05,8,Monday,19,False
2984,2025-05-05 09:00:00,98.54,2025-05-05,9,Monday,19,False
2985,2025-05-05 10:00:00,93.22,2025-05-05,10,Monday,19,False
2986,2025-05-05 11:00:00,74.08,2025-05-05,11,Monday,19,False
2987,2025-05-05 12:00:00,59.61,2025-05-05,12,Monday,19,False
2988,2025-05-05 13:00:00,57.89,2025-05-05,13,Monday,19,False
2989,2025-05-05 14:00:00,58.56,2025-05-05,14,Monday,19,False
2990,2025-05-05 15:00:00,69.64,2025-05-05,15,Monday,19,False
2991,2025-05-05 16:00:00,97.1,2025-05-05,16,Monday,19,False
2992,2025-05-05 17:00:00,98.71,2025-05-05,17,Monday,19,False
2993,2025-05-05 18:00:00,114.14,2025-05-05,18,Monday,19,False
2994,2025-05-05 19:00:00,142.15,2025-05-05,19,Monday,19,False
2995,2025-05-05 20:00:00,179.84,2025-05-05,20,Monday,19,False
2996,2025-05-05 21:00:00,122.46,2025-05-05,21,Monday,19,False
2997,2025-05-05 22:00:00,105.21,2025-05-05,22,Monday,19,False
2998,2025-05-05 23:00:00,99.93,2025-05-05,23,Monday,19,False
2999,2025-05-06 00:00:00,83.12,2025-05-06,0,Tuesday,19,False
3000,2025-05-06 01:00:00,76.91,2025-05-06,1,Tuesday,19,False
3001,2025-05-06 02:00:00,73.0,2025-05-06,2,Tuesday,19,False
3002,2025-05-06 03:00:00,72.0,2025-05-06,3,Tuesday,19,False
3003,2025-05-06 04:00:00,82.43,2025-05-06,4,Tuesday,19,False
3004,2025-05-06 05:00:00,93.27,2025-05-06,5,Tuesday,19,False
3005,2025-05-06 06:00:00,108.28,2025-05-06,6,Tuesday,19,False
3006,2025-05-06 07:00:00,126.89,2025-05-06,7,Tuesday,19,False
3007,2025-05-06 08:00:00,116.16,2025-05-06,8,Tuesday,19,False
3008,2025-05-06 09:00:00,101.78,2025-05-06,9,Tuesday,19,False
3009,2025-05-06 10:00:00,94.04,2025-05-06,10,Tuesday,19,False
3010,2025-05-06 11:00:00,80.35,2025-05-06,11,Tuesday,19,False
3011,2025-05-06 12:00:00,75.09,2025-05-06,12,Tuesday,19,False
3012,2025-05-06 13:00:00,73.41,2025-05-06,13,Tuesday,19,False
3013,2025-05-06 14:00:00,81.0,2025-05-06,14,Tuesday,19,False
3014,2025-05-06 15:00:00,95.07,2025-05-06,15,Tuesday,19,False
3015,2025-05-06 16:00:00,100.76,2025-05-06,16,Tuesday,19,False
3016,2025-05-06 17:00:00,114.04,2025-05-06,17,Tuesday,19,False
3017,2025-05-06 18:00:00,134.95,2025-05-06,18,Tuesday,19,False
3018,2025-05-06 19:00:00,196.94,2025-05-06,19,Tuesday,19,False
3019,2025-05-06 20:00:00,150.28,2025-05-06,20,Tuesday,19,False
3020,2025-05-06 21:00:00,127.09,2025-05-06,21,Tuesday,19,False
3021,2025-05-06 22:00:00,107.86,2025-05-06,22,Tuesday,19,False
3022,2025-05-06 23:00:00,100.02,2025-05-06,23,Tuesday,19,False
3023,2025-05-07 00:00:00,97.73,2025-05-07,0,Wednesday,19,False
3024,2025-05-07 01:00:00,92.02,2025-05-07,1,Wednesday,19,False
3025,2025-05-07 02:00:00,89.99,2025-05-07,2,Wednesday,19,False
3026,2025-05-07 03:00:00,92.04,2025-05-07,3,Wednesday,19,False
3027,2025-05-07 04:00:00,92.07,2025-05-07,4,Wednesday,19,False
3028,2025-05-07 05:00:00,99.3,2025-05-07,5,Wednesday,19,False
3029,2025-05-07 06:00:00,122.82,2025-05-07,6,Wednesday,19,False
3030,2025-05-07 07:00:00,140.04,2025-05-07,7,Wednesday,19,False
3031,2025-05-07 08:00:00,120.8,2025-05-07,8,Wednesday,19,False
3032,2025-05-07 09:00:00,122.98,2025-05-07,9,Wednesday,19,False
3033,2025-05-07 10:00:00,122.34,2025-05-07,10,Wednesday,19,False
3034,2025-05-07 11:00:00,103.15,2025-05-07,11,Wednesday,19,False
3035,2025-05-07 12:00:00,90.71,2025-05-07,12,Wednesday,19,False
3036,2025-05-07 13:00:00,94.0,2025-05-07,13,Wednesday,19,False
3037,2025-05-07 14:00:00,94.08,2025-05-07,14,Wednesday,19,False
3038,2025-05-07 15:00:00,102.03,2025-05-07,15,Wednesday,19,False
3039,2025-05-07 16:00:00,105.0,2025-05-07,16,Wednesday,19,False
3040,2025-05-07 17:00:00,104.95,2025-05-07,17,Wednesday,19,False
3041,2025-05-07 18:00:00,115.89,2025-05-07,18,Wednesday,19,False
3042,2025-05-07 19:00:00,137.04,2025-05-07,19,Wednesday,19,False
3043,2025-05-07 20:00:00,148.71,2025-05-07,20,Wednesday,19,False
3044,2025-05-07 21:00:00,119.99,2025-05-07,21,Wednesday,19,False
3045,2025-05-07 22:00:00,111.91,2025-05-07,22,Wednesday,19,False
3046,2025-05-07 23:00:00,100.69,2025-05-07,23,Wednesday,19,False
3047,2025-05-08 00:00:00,100.82,2025-05-08,0,Thursday,19,False
3048,2025-05-08 01:00:00,96.4,2025-05-08,1,Thursday,19,False
3049,2025-05-08 02:00:00,96.29,2025-05-08,2,Thursday,19,False
3050,2025-05-08 03:00:00,98.84,2025-05-08,3,Thursday,19,False
3051,2025-05-08 04:00:00,95.67,2025-05-08,4,Thursday,19,False
3052,2025-05-08 05:00:00,109.97,2025-05-08,5,Thursday,19,False
3053,2025-05-08 06:00:00,124.57,2025-05-08,6,Thursday,19,False
3054,2025-05-08 07:00:00,134.94,2025-05-08,7,Thursday,19,False
3055,2025-05-08 08:00:00,119.57,2025-05-08,8,Thursday,19,False
3056,2025-05-08 09:00:00,107.0,2025-05-08,9,Thursday,19,False
3057,2025-05-08 10:00:00,94.0,2025-05-08,10,Thursday,19,False
3058,2025-05-08 11:00:00,82.0,2025-05-08,11,Thursday,19,False
3059,2025-05-08 12:00:00,68.97,2025-05-08,12,Thursday,19,False
3060,2025-05-08 13:00:00,68.34,2025-05-08,13,Thursday,19,False
3061,2025-05-08 14:00:00,75.29,2025-05-08,14,Thursday,19,False
3062,2025-05-08 15:00:00,85.16,2025-05-08,15,Thursday,19,False
3063,2025-05-08 16:00:00,99.04,2025-05-08,16,Thursday,19,False
3064,2025-05-08 17:00:00,118.28,2025-05-08,17,Thursday,19,False
3065,2025-05-08 18:00:00,122.89,2025-05-08,18,Thursday,19,False
3066,2025-05-08 19:00:00,147.23,2025-05-08,19,Thursday,19,False
3067,2025-05-08 20:00:00,182.81,2025-05-08,20,Thursday,19,False
3068,2025-05-08 21:00:00,128.28,2025-05-08,21,Thursday,19,False
3069,2025-05-08 22:00:00,123.8,2025-05-08,22,Thursday,19,False
3070,2025-05-08 23:00:00,113.83,2025-05-08,23,Thursday,19,False
3071,2025-05-09 00:00:00,100.76,2025-05-09,0,Friday,19,False
3072,2025-05-09 01:00:00,101.08,2025-05-09,1,Friday,19,False
3073,2025-05-09 02:00:00,98.09,2025-05-09,2,Friday,19,False
3074,2025-05-09 03:00:00,99.4,2025-05-09,3,Friday,19,False
3075,2025-05-09 04:00:00,99.42,2025-05-09,4,Friday,19,False
3076,2025-05-09 05:00:00,106.78,2025-05-09,5,Friday,19,False
3077,2025-05-09 06:00:00,125.06,2025-05-09,6,Friday,19,False
3078,2025-05-09 07:00:00,122.74,2025-05-09,7,Friday,19,False
3079,2025-05-09 08:00:00,91.01,2025-05-09,8,Friday,19,False
3080,2025-05-09 09:00:00,86.11,2025-05-09,9,Friday,19,False
3081,2025-05-09 10:00:00,55.39,2025-05-09,10,Friday,19,False
3082,2025-05-09 11:00:00,4.06,2025-05-09,11,Friday,19,False
3083,2025-05-09 12:00:00,3.34,2025-05-09,12,Friday,19,False
3084,2025-05-09 13:00:00,0.15,2025-05-09,13,Friday,19,False
3085,2025-05-09 14:00:00,0.02,2025-05-09,14,Friday,19,False
3086,2025-05-09 15:00:00,60.65,2025-05-09,15,Friday,19,False
3087,2025-05-09 16:00:00,87.66,2025-05-09,16,Friday,19,False
3088,2025-05-09 17:00:00,99.27,2025-05-09,17,Friday,19,False
3089,2025-05-09 18:00:00,111.12,2025-05-09,18,Friday,19,False
3090,2025-05-09 19:00:00,128.7,2025-05-09,19,Friday,19,False
3091,2025-05-09 20:00:00,179.22,2025-05-09,20,Friday,19,False
3092,2025-05-09 21:00:00,123.22,2025-05-09,21,Friday,19,False
3093,2025-05-09 22:00:00,107.13,2025-05-09,22,Friday,19,False
3094,2025-05-09 23:00:00,100.48,2025-05-09,23,Friday,19,False
3095,2025-05-10 00:00:00,101.5,2025-05-10,0,Saturday,19,True
3096,2025-05-10 01:00:00,106.82,2025-05-10,1,Saturday,19,True
3097,2025-05-10 02:00:00,102.59,2025-05-10,2,Saturday,19,True
3098,2025-05-10 03:00:00,96.47,2025-05-10,3,Saturday,19,True
3099,2025-05-10 04:00:00,100.29,2025-05-10,4,Saturday,19,True
3100,2025-05-10 05:00:00,100.25,2025-05-10,5,Saturday,19,True
3101,2025-05-10 06:00:00,97.38,2025-05-10,6,Saturday,19,True
3102,2025-05-10 07:00:00,91.63,2025-05-10,7,Saturday,19,True
3103,2025-05-10 08:00:00,68.71,2025-05-10,8,Saturday,19,True
3104,2025-05-10 09:00:00,9.4,2025-05-10,9,Saturday,19,True
3105,2025-05-10 10:00:00,-0.06,2025-05-10,10,Saturday,19,True
3106,2025-05-10 11:00:00,-25.47,2025-05-10,11,Saturday,19,True
3107,2025-05-10 12:00:00,-60.53,2025-05-10,12,Saturday,19,True
3108,2025-05-10 13:00:00,-109.52,2025-05-10,13,Saturday,19,True
3109,2025-05-10 14:00:00,-119.93,2025-05-10,14,Saturday,19,True
3110,2025-05-10 15:00:00,-49.36,2025-05-10,15,Saturday,19,True
3111,2025-05-10 16:00:00,-4.67,2025-05-10,16,Saturday,19,True
3112,2025-05-10 17:00:00,41.83,2025-05-10,17,Saturday,19,True
3113,2025-05-10 18:00:00,109.09,2025-05-10,18,Saturday,19,True
