,Area,MTU (CET/CEST),Actual Total Load (MW)
19657,BZN|FR,2024-07-23 18:15:00,47265.0
19658,BZN|FR,2024-07-23 18:30:00,47265.0
19659,BZN|FR,2024-07-23 18:45:00,47265.0
19660,BZN|FR,2024-07-23 19:00:00,47581.0
19661,BZN|FR,2024-07-23 19:15:00,47581.0
19662,BZN|FR,2024-07-23 19:30:00,47581.0
19663,BZN|FR,2024-07-23 19:45:00,47581.0
19664,BZN|FR,2024-07-23 20:00:00,45744.0
19665,BZN|FR,2024-07-23 20:15:00,45744.0
19666,BZN|FR,2024-07-23 20:30:00,45744.0
19667,BZN|FR,2024-07-23 20:45:00,45744.0
19668,BZN|FR,2024-07-23 21:00:00,44606.0
19669,BZN|FR,2024-07-23 21:15:00,44606.0
19670,BZN|FR,2024-07-23 21:30:00,44606.0
19671,BZN|FR,2024-07-23 21:45:00,44606.0
19672,BZN|FR,2024-07-23 22:00:00,46208.0
19673,BZN|FR,2024-07-23 22:15:00,46208.0
19674,BZN|FR,2024-07-23 22:30:00,46208.0
19675,BZN|FR,2024-07-23 22:45:00,46208.0
19676,BZN|FR,2024-07-23 23:00:00,45334.0
19677,BZN|FR,2024-07-23 23:15:00,45334.0
19678,BZN|FR,2024-07-23 23:30:00,45334.0
19679,BZN|FR,2024-07-23 23:45:00,45334.0
19680,BZN|FR,2024-07-24 00:00:00,41965.0
19681,BZN|FR,2024-07-24 00:15:00,41965.0
19682,BZN|FR,2024-07-24 00:30:00,41965.0
19683,BZN|FR,2024-07-24 00:45:00,41965.0
19684,BZN|FR,2024-07-24 01:00:00,39469.0
19685,BZN|FR,2024-07-24 01:15:00,39469.0
19686,BZN|FR,2024-07-24 01:30:00,39469.0
19687,BZN|FR,2024-07-24 01:45:00,39469.0
19688,BZN|FR,2024-07-24 02:00:00,37927.0
19689,BZN|FR,2024-07-24 02:15:00,37927.0
19690,BZN|FR,2024-07-24 02:30:00,37927.0
19691,BZN|FR,2024-07-24 02:45:00,37927.0
19692,BZN|FR,2024-07-24 03:00:00,36280.0
19693,BZN|FR,2024-07-24 03:15:00,36280.0
19694,BZN|FR,2024-07-24 03:30:00,36280.0
19695,BZN|FR,2024-07-24 03:45:00,36280.0
19696,BZN|FR,2024-07-24 04:00:00,35545.0
19697,BZN|FR,2024-07-24 04:15:00,35545.0
19698,BZN|FR,2024-07-24 04:30:00,35545.0
19699,BZN|FR,2024-07-24 04:45:00,35545.0
19700,BZN|FR,2024-07-24 05:00:00,36942.0
19701,BZN|FR,2024-07-24 05:15:00,36942.0
19702,BZN|FR,2024-07-24 05:30:00,36942.0
19703,BZN|FR,2024-07-24 05:45:00,36942.0
19704,BZN|FR,2024-07-24 06:00:00,39184.0
19705,BZN|FR,2024-07-24 06:15:00,39184.0
19706,BZN|FR,2024-07-24 06:30:00,39184.0
19707,BZN|FR,2024-07-24 06:45:00,39184.0
19708,BZN|FR,2024-07-24 07:00:00,42356.0
19709,BZN|FR,2024-07-24 07:15:00,42356.0
19710,BZN|FR,2024-07-24 07:30:00,42356.0
19711,BZN|FR,2024-07-24 07:45:00,42356.0
19712,BZN|FR,2024-07-24 08:00:00,45854.0
19713,BZN|FR,2024-07-24 08:15:00,45854.0
19714,BZN|FR,2024-07-24 08:30:00,45854.0
19715,BZN|FR,2024-07-24 08:45:00,45854.0
19716,BZN|FR,2024-07-24 09:00:00,47985.0
19717,BZN|FR,2024-07-24 09:15:00,47985.0
19718,BZN|FR,2024-07-24 09:30:00,47985.0
19719,BZN|FR,2024-07-24 09:45:00,47985.0
19720,BZN|FR,2024-07-24 10:00:00,49171.0
19721,BZN|FR,2024-07-24 10:15:00,49171.0
19722,BZN|FR,2024-07-24 10:30:00,49171.0
19723,BZN|FR,2024-07-24 10:45:00,49171.0
19724,BZN|FR,2024-07-24 11:00:00,49679.0
19725,BZN|FR,2024-07-24 11:15:00,49679.0
19726,BZN|FR,2024-07-24 11:30:00,49679.0
19727,BZN|FR,2024-07-24 11:45:00,49679.0
19728,BZN|FR,2024-07-24 12:00:00,50313.0
19729,BZN|FR,2024-07-24 12:15:00,50313.0
19730,BZN|FR,2024-07-24 12:30:00,50313.0
19731,BZN|FR,2024-07-24 12:45:00,50313.0
19732,BZN|FR,2024-07-24 13:00:00,50253.0
19733,BZN|FR,2024-07-24 13:15:00,50253.0
19734,BZN|FR,2024-07-24 13:30:00,50253.0
19735,BZN|FR,2024-07-24 13:45:00,50253.0
19736,BZN|FR,2024-07-24 14:00:00,49766.0
19737,BZN|FR,2024-07-24 14:15:00,49766.0
19738,BZN|FR,2024-07-24 14:30:00,49766.0
19739,BZN|FR,2024-07-24 14:45:00,49766.0
19740,BZN|FR,2024-07-24 15:00:00,48646.0
19741,BZN|FR,2024-07-24 15:15:00,48646.0
19742,BZN|FR,2024-07-24 15:30:00,48646.0
19743,BZN|FR,2024-07-24 15:45:00,48646.0
19744,BZN|FR,2024-07-24 16:00:00,47571.0
19745,BZN|FR,2024-07-24 16:15:00,47571.0
19746,BZN|FR,2024-07-24 16:30:00,47571.0
19747,BZN|FR,2024-07-24 16:45:00,47571.0
19748,BZN|FR,2024-07-24 17:00:00,47071.0
19749,BZN|FR,2024-07-24 17:15:00,47071.0
19750,BZN|FR,2024-07-24 17:30:00,47071.0
19751,BZN|FR,2024-07-24 17:45:00,47071.0
19752,BZN|FR,2024-07-24 18:00:00,48028.0
19753,BZN|FR,2024-07-24 18:15:00,48028.0
19754,BZN|FR,2024-07-24 18:30:00,48028.0
19755,BZN|FR,2024-07-24 18:45:00,48028.0
19756,BZN|FR,2024-07-24 19:00:00,48293.0
19757,BZN|FR,2024-07-24 19:15:00,48293.0
19758,BZN|FR,2024-07-24 19:30:00,48293.0
19759,BZN|FR,2024-07-24 19:45:00,48293.0
19760,BZN|FR,2024-07-24 20:00:00,46455.0
19761,BZN|FR,2024-07-24 20:15:00,46455.0
19762,BZN|FR,2024-07-24 20:30:00,46455.0
19763,BZN|FR,2024-07-24 20:45:00,46455.0
19764,BZN|FR,2024-07-24 21:00:00,45190.0
19765,BZN|FR,2024-07-24 21:15:00,45190.0
19766,BZN|FR,2024-07-24 21:30:00,45190.0
19767,BZN|FR,2024-07-24 21:45:00,45190.0
19768,BZN|FR,2024-07-24 22:00:00,46754.0
19769,BZN|FR,2024-07-24 22:15:00,46754.0
19770,BZN|FR,2024-07-24 22:30:00,46754.0
19771,BZN|FR,2024-07-24 22:45:00,46754.0
19772,BZN|FR,2024-07-24 23:00:00,45845.0
19773,BZN|FR,2024-07-24 23:15:00,45845.0
19774,BZN|FR,2024-07-24 23:30:00,45845.0
19775,BZN|FR,2024-07-24 23:45:00,45845.0
19776,BZN|FR,2024-07-25 00:00:00,42327.0
19777,BZN|FR,2024-07-25 00:15:00,42327.0
19778,BZN|FR,2024-07-25 00:30:00,42327.0
19779,BZN|FR,2024-07-25 00:45:00,42327.0
19780,BZN|FR,2024-07-25 01:00:00,39683.0
19781,BZN|FR,2024-07-25 01:15:00,39683.0
19782,BZN|FR,2024-07-25 01:30:00,39683.0
19783,BZN|FR,2024-07-25 01:45:00,39683.0
19784,BZN|FR,2024-07-25 02:00:00,38259.0
19785,BZN|FR,2024-07-25 02:15:00,38259.0
19786,BZN|FR,2024-07-25 02:30:00,38259.0
19787,BZN|FR,2024-07-25 02:45:00,38259.0
19788,BZN|FR,2024-07-25 03:00:00,36443.0
19789,BZN|FR,2024-07-25 03:15:00,36443.0
19790,BZN|FR,2024-07-25 03:30:00,36443.0
19791,BZN|FR,2024-07-25 03:45:00,36443.0
19792,BZN|FR,2024-07-25 04:00:00,35794.0
19793,BZN|FR,2024-07-25 04:15:00,35794.0
19794,BZN|FR,2024-07-25 04:30:00,35794.0
19795,BZN|FR,2024-07-25 04:45:00,35794.0
19796,BZN|FR,2024-07-25 05:00:00,36998.0
19797,BZN|FR,2024-07-25 05:15:00,36998.0
19798,BZN|FR,2024-07-25 05:30:00,36998.0
19799,BZN|FR,2024-07-25 05:45:00,36998.0
19800,BZN|FR,2024-07-25 06:00:00,39308.0
19801,BZN|FR,2024-07-25 06:15:00,39308.0
19802,BZN|FR,2024-07-25 06:30:00,39308.0
19803,BZN|FR,2024-07-25 06:45:00,39308.0
19804,BZN|FR,2024-07-25 07:00:00,42417.0
19805,BZN|FR,2024-07-25 07:15:00,42417.0
19806,BZN|FR,2024-07-25 07:30:00,42417.0
19807,BZN|FR,2024-07-25 07:45:00,42417.0
19808,BZN|FR,2024-07-25 08:00:00,45558.0
19809,BZN|FR,2024-07-25 08:15:00,45558.0
19810,BZN|FR,2024-07-25 08:30:00,45558.0
19811,BZN|FR,2024-07-25 08:45:00,45558.0
19812,BZN|FR,2024-07-25 09:00:00,47792.0
19813,BZN|FR,2024-07-25 09:15:00,47792.0
19814,BZN|FR,2024-07-25 09:30:00,47792.0
19815,BZN|FR,2024-07-25 09:45:00,47792.0
19816,BZN|FR,2024-07-25 10:00:00,48945.0
19817,BZN|FR,2024-07-25 10:15:00,48945.0
19818,BZN|FR,2024-07-25 10:30:00,48945.0
19819,BZN|FR,2024-07-25 10:45:00,48945.0
19820,BZN|FR,2024-07-25 11:00:00,49474.0
19821,BZN|FR,2024-07-25 11:15:00,49474.0
19822,BZN|FR,2024-07-25 11:30:00,49474.0
19823,BZN|FR,2024-07-25 11:45:00,49474.0
19824,BZN|FR,2024-07-25 12:00:00,50607.0
19825,BZN|FR,2024-07-25 12:15:00,50607.0
19826,BZN|FR,2024-07-25 12:30:00,50607.0
19827,BZN|FR,2024-07-25 12:45:00,50607.0
19828,BZN|FR,2024-07-25 13:00:00,50120.0
19829,BZN|FR,2024-07-25 13:15:00,50120.0
19830,BZN|FR,2024-07-25 13:30:00,50120.0
19831,BZN|FR,2024-07-25 13:45:00,50120.0
19832,BZN|FR,2024-07-25 14:00:00,49590.0
19833,BZN|FR,2024-07-25 14:15:00,49590.0
19834,BZN|FR,2024-07-25 14:30:00,49590.0
19835,BZN|FR,2024-07-25 14:45:00,49590.0
19836,BZN|FR,2024-07-25 15:00:00,48695.0
19837,BZN|FR,2024-07-25 15:15:00,48695.0
19838,BZN|FR,2024-07-25 15:30:00,48695.0
19839,BZN|FR,2024-07-25 15:45:00,48695.0
19840,BZN|FR,2024-07-25 16:00:00,47962.0
19841,BZN|FR,2024-07-25 16:15:00,47962.0
19842,BZN|FR,2024-07-25 16:30:00,47962.0
19843,BZN|FR,2024-07-25 16:45:00,47962.0
19844,BZN|FR,2024-07-25 17:00:00,47517.0
19845,BZN|FR,2024-07-25 17:15:00,47517.0
19846,BZN|FR,2024-07-25 17:30:00,47517.0
19847,BZN|FR,2024-07-25 17:45:00,47517.0
19848,BZN|FR,2024-07-25 18:00:00,48145.0
19849,BZN|FR,2024-07-25 18:15:00,48145.0
19850,BZN|FR,2024-07-25 18:30:00,48145.0
19851,BZN|FR,2024-07-25 18:45:00,48145.0
19852,BZN|FR,2024-07-25 19:00:00,48496.0
19853,BZN|FR,2024-07-25 19:15:00,48496.0
19854,BZN|FR,2024-07-25 19:30:00,48496.0
19855,BZN|FR,2024-07-25 19:45:00,48496.0
19856,BZN|FR,2024-07-25 20:00:00,46513.0
19857,BZN|FR,2024-07-25 20:15:00,46513.0
19858,BZN|FR,2024-07-25 20:30:00,46513.0
19859,BZN|FR,2024-07-25 20:45:00,46513.0
19860,BZN|FR,2024-07-25 21:00:00,45454.0
19861,BZN|FR,2024-07-25 21:15:00,45454.0
19862,BZN|FR,2024-07-25 21:30:00,45454.0
19863,BZN|FR,2024-07-25 21:45:00,45454.0
19864,BZN|FR,2024-07-25 22:00:00,46905.0
19865,BZN|FR,2024-07-25 22:15:00,46905.0
19866,BZN|FR,2024-07-25 22:30:00,46905.0
19867,BZN|FR,2024-07-25 22:45:00,46905.0
19868,BZN|FR,2024-07-25 23:00:00,45824.0
19869,BZN|FR,2024-07-25 23:15:00,45824.0
19870,BZN|FR,2024-07-25 23:30:00,45824.0
19871,BZN|FR,2024-07-25 23:45:00,45824.0
19872,BZN|FR,2024-07-26 00:00:00,42321.0
19873,BZN|FR,2024-07-26 00:15:00,42321.0
19874,BZN|FR,2024-07-26 00:30:00,42321.0
19875,BZN|FR,2024-07-26 00:45:00,42321.0
19876,BZN|FR,2024-07-26 01:00:00,39841.0
19877,BZN|FR,2024-07-26 01:15:00,39841.0
19878,BZN|FR,2024-07-26 01:30:00,39841.0
19879,BZN|FR,2024-07-26 01:45:00,39841.0
19880,BZN|FR,2024-07-26 02:00:00,38255.0
19881,BZN|FR,2024-07-26 02:15:00,38255.0
19882,BZN|FR,2024-07-26 02:30:00,38255.0
19883,BZN|FR,2024-07-26 02:45:00,38255.0
19884,BZN|FR,2024-07-26 03:00:00,36453.0
19885,BZN|FR,2024-07-26 03:15:00,36453.0
19886,BZN|FR,2024-07-26 03:30:00,36453.0
19887,BZN|FR,2024-07-26 03:45:00,36453.0
19888,BZN|FR,2024-07-26 04:00:00,35812.0
19889,BZN|FR,2024-07-26 04:15:00,35812.0
19890,BZN|FR,2024-07-26 04:30:00,35812.0
19891,BZN|FR,2024-07-26 04:45:00,35812.0
19892,BZN|FR,2024-07-26 05:00:00,37072.0
19893,BZN|FR,2024-07-26 05:15:00,37072.0
19894,BZN|FR,2024-07-26 05:30:00,37072.0
19895,BZN|FR,2024-07-26 05:45:00,37072.0
19896,BZN|FR,2024-07-26 06:00:00,39060.0
19897,BZN|FR,2024-07-26 06:15:00,39060.0
19898,BZN|FR,2024-07-26 06:30:00,39060.0
19899,BZN|FR,2024-07-26 06:45:00,39060.0
19900,BZN|FR,2024-07-26 07:00:00,42005.0
19901,BZN|FR,2024-07-26 07:15:00,42005.0
19902,BZN|FR,2024-07-26 07:30:00,42005.0
19903,BZN|FR,2024-07-26 07:45:00,42005.0
19904,BZN|FR,2024-07-26 08:00:00,45311.0
19905,BZN|FR,2024-07-26 08:15:00,45311.0
19906,BZN|FR,2024-07-26 08:30:00,45311.0
19907,BZN|FR,2024-07-26 08:45:00,45311.0
19908,BZN|FR,2024-07-26 09:00:00,47409.0
19909,BZN|FR,2024-07-26 09:15:00,47409.0
19910,BZN|FR,2024-07-26 09:30:00,47409.0
19911,BZN|FR,2024-07-26 09:45:00,47409.0
19912,BZN|FR,2024-07-26 10:00:00,48656.0
19913,BZN|FR,2024-07-26 10:15:00,48656.0
19914,BZN|FR,2024-07-26 10:30:00,48656.0
19915,BZN|FR,2024-07-26 10:45:00,48656.0
19916,BZN|FR,2024-07-26 11:00:00,49568.0
19917,BZN|FR,2024-07-26 11:15:00,49568.0
19918,BZN|FR,2024-07-26 11:30:00,49568.0
19919,BZN|FR,2024-07-26 11:45:00,49568.0
19920,BZN|FR,2024-07-26 12:00:00,50529.0
19921,BZN|FR,2024-07-26 12:15:00,50529.0
19922,BZN|FR,2024-07-26 12:30:00,50529.0
19923,BZN|FR,2024-07-26 12:45:00,50529.0
19924,BZN|FR,2024-07-26 13:00:00,49788.0
19925,BZN|FR,2024-07-26 13:15:00,49788.0
19926,BZN|FR,2024-07-26 13:30:00,49788.0
19927,BZN|FR,2024-07-26 13:45:00,49788.0
19928,BZN|FR,2024-07-26 14:00:00,49063.0
19929,BZN|FR,2024-07-26 14:15:00,49063.0
19930,BZN|FR,2024-07-26 14:30:00,49063.0
19931,BZN|FR,2024-07-26 14:45:00,49063.0
19932,BZN|FR,2024-07-26 15:00:00,47960.0
19933,BZN|FR,2024-07-26 15:15:00,47960.0
19934,BZN|FR,2024-07-26 15:30:00,47960.0
19935,BZN|FR,2024-07-26 15:45:00,47960.0
19936,BZN|FR,2024-07-26 16:00:00,46879.0
19937,BZN|FR,2024-07-26 16:15:00,46879.0
19938,BZN|FR,2024-07-26 16:30:00,46879.0
19939,BZN|FR,2024-07-26 16:45:00,46879.0
19940,BZN|FR,2024-07-26 17:00:00,46486.0
19941,BZN|FR,2024-07-26 17:15:00,46486.0
19942,BZN|FR,2024-07-26 17:30:00,46486.0
19943,BZN|FR,2024-07-26 17:45:00,46486.0
19944,BZN|FR,2024-07-26 18:00:00,47261.0
19945,BZN|FR,2024-07-26 18:15:00,47261.0
19946,BZN|FR,2024-07-26 18:30:00,47261.0
19947,BZN|FR,2024-07-26 18:45:00,47261.0
19948,BZN|FR,2024-07-26 19:00:00,47250.0
19949,BZN|FR,2024-07-26 19:15:00,47250.0
19950,BZN|FR,2024-07-26 19:30:00,47250.0
19951,BZN|FR,2024-07-26 19:45:00,47250.0
19952,BZN|FR,2024-07-26 20:00:00,44905.0
19953,BZN|FR,2024-07-26 20:15:00,44905.0
19954,BZN|FR,2024-07-26 20:30:00,44905.0
19955,BZN|FR,2024-07-26 20:45:00,44905.0
19956,BZN|FR,2024-07-26 21:00:00,44010.0
19957,BZN|FR,2024-07-26 21:15:00,44010.0
19958,BZN|FR,2024-07-26 21:30:00,44010.0
19959,BZN|FR,2024-07-26 21:45:00,44010.0
19960,BZN|FR,2024-07-26 22:00:00,45743.0
19961,BZN|FR,2024-07-26 22:15:00,45743.0
19962,BZN|FR,2024-07-26 22:30:00,45743.0
19963,BZN|FR,2024-07-26 22:45:00,45743.0
19964,BZN|FR,2024-07-26 23:00:00,45240.0
19965,BZN|FR,2024-07-26 23:15:00,45240.0
19966,BZN|FR,2024-07-26 23:30:00,45240.0
19967,BZN|FR,2024-07-26 23:45:00,45240.0
19968,BZN|FR,2024-07-27 00:00:00,42237.0
19969,BZN|FR,2024-07-27 00:15:00,42237.0
19970,BZN|FR,2024-07-27 00:30:00,42237.0
19971,BZN|FR,2024-07-27 00:45:00,42237.0
19972,BZN|FR,2024-07-27 01:00:00,39191.0
19973,BZN|FR,2024-07-27 01:15:00,39191.0
19974,BZN|FR,2024-07-27 01:30:00,39191.0
19975,BZN|FR,2024-07-27 01:45:00,39191.0
19976,BZN|FR,2024-07-27 02:00:00,37411.0
19977,BZN|FR,2024-07-27 02:15:00,37411.0
19978,BZN|FR,2024-07-27 02:30:00,37411.0
19979,BZN|FR,2024-07-27 02:45:00,37411.0
19980,BZN|FR,2024-07-27 03:00:00,35361.0
19981,BZN|FR,2024-07-27 03:15:00,35361.0
19982,BZN|FR,2024-07-27 03:30:00,35361.0
19983,BZN|FR,2024-07-27 03:45:00,35361.0
19984,BZN|FR,2024-07-27 04:00:00,34114.0
19985,BZN|FR,2024-07-27 04:15:00,34114.0
19986,BZN|FR,2024-07-27 04:30:00,34114.0
19987,BZN|FR,2024-07-27 04:45:00,34114.0
19988,BZN|FR,2024-07-27 05:00:00,34175.0
19989,BZN|FR,2024-07-27 05:15:00,34175.0
19990,BZN|FR,2024-07-27 05:30:00,34175.0
19991,BZN|FR,2024-07-27 05:45:00,34175.0
19992,BZN|FR,2024-07-27 06:00:00,34423.0
19993,BZN|FR,2024-07-27 06:15:00,34423.0
19994,BZN|FR,2024-07-27 06:30:00,34423.0
19995,BZN|FR,2024-07-27 06:45:00,34423.0
19996,BZN|FR,2024-07-27 07:00:00,35528.0
19997,BZN|FR,2024-07-27 07:15:00,35528.0
19998,BZN|FR,2024-07-27 07:30:00,35528.0
19999,BZN|FR,2024-07-27 07:45:00,35528.0
20000,BZN|FR,2024-07-27 08:00:00,37960.0
20001,BZN|FR,2024-07-27 08:15:00,37960.0
20002,BZN|FR,2024-07-27 08:30:00,37960.0
20003,BZN|FR,2024-07-27 08:45:00,37960.0
20004,BZN|FR,2024-07-27 09:00:00,40366.0
20005,BZN|FR,2024-07-27 09:15:00,40366.0
20006,BZN|FR,2024-07-27 09:30:00,40366.0
20007,BZN|FR,2024-07-27 09:45:00,40366.0
20008,BZN|FR,2024-07-27 10:00:00,42251.0
20009,BZN|FR,2024-07-27 10:15:00,42251.0
20010,BZN|FR,2024-07-27 10:30:00,42251.0
20011,BZN|FR,2024-07-27 10:45:00,42251.0
20012,BZN|FR,2024-07-27 11:00:00,43507.0
20013,BZN|FR,2024-07-27 11:15:00,43507.0
20014,BZN|FR,2024-07-27 11:30:00,43507.0
20015,BZN|FR,2024-07-27 11:45:00,43507.0
20016,BZN|FR,2024-07-27 12:00:00,45509.0
20017,BZN|FR,2024-07-27 12:15:00,45509.0
20018,BZN|FR,2024-07-27 12:30:00,45509.0
20019,BZN|FR,2024-07-27 12:45:00,45509.0
20020,BZN|FR,2024-07-27 13:00:00,44620.0
20021,BZN|FR,2024-07-27 13:15:00,44620.0
20022,BZN|FR,2024-07-27 13:30:00,44620.0
20023,BZN|FR,2024-07-27 13:45:00,44620.0
20024,BZN|FR,2024-07-27 14:00:00,43334.0
20025,BZN|FR,2024-07-27 14:15:00,43334.0
20026,BZN|FR,2024-07-27 14:30:00,43334.0
20027,BZN|FR,2024-07-27 14:45:00,43334.0
20028,BZN|FR,2024-07-27 15:00:00,42055.0
20029,BZN|FR,2024-07-27 15:15:00,42055.0
20030,BZN|FR,2024-07-27 15:30:00,42055.0
20031,BZN|FR,2024-07-27 15:45:00,42055.0
20032,BZN|FR,2024-07-27 16:00:00,41339.0
20033,BZN|FR,2024-07-27 16:15:00,41339.0
20034,BZN|FR,2024-07-27 16:30:00,41339.0
20035,BZN|FR,2024-07-27 16:45:00,41339.0
20036,BZN|FR,2024-07-27 17:00:00,41349.0
20037,BZN|FR,2024-07-27 17:15:00,41349.0
20038,BZN|FR,2024-07-27 17:30:00,41349.0
20039,BZN|FR,2024-07-27 17:45:00,41349.0
20040,BZN|FR,2024-07-27 18:00:00,42379.0
20041,BZN|FR,2024-07-27 18:15:00,42379.0
20042,BZN|FR,2024-07-27 18:30:00,42379.0
20043,BZN|FR,2024-07-27 18:45:00,42379.0
20044,BZN|FR,2024-07-27 19:00:00,42740.0
20045,BZN|FR,2024-07-27 19:15:00,42740.0
20046,BZN|FR,2024-07-27 19:30:00,42740.0
20047,BZN|FR,2024-07-27 19:45:00,42740.0
20048,BZN|FR,2024-07-27 20:00:00,41207.0
20049,BZN|FR,2024-07-27 20:15:00,41207.0
20050,BZN|FR,2024-07-27 20:30:00,41207.0
20051,BZN|FR,2024-07-27 20:45:00,41207.0
20052,BZN|FR,2024-07-27 21:00:00,41066.0
20053,BZN|FR,2024-07-27 21:15:00,41066.0
20054,BZN|FR,2024-07-27 21:30:00,41066.0
20055,BZN|FR,2024-07-27 21:45:00,41066.0
20056,BZN|FR,2024-07-27 22:00:00,42749.0
20057,BZN|FR,2024-07-27 22:15:00,42749.0
20058,BZN|FR,2024-07-27 22:30:00,42749.0
20059,BZN|FR,2024-07-27 22:45:00,42749.0
20060,BZN|FR,2024-07-27 23:00:00,42083.0
20061,BZN|FR,2024-07-27 23:15:00,42083.0
20062,BZN|FR,2024-07-27 23:30:00,42083.0
20063,BZN|FR,2024-07-27 23:45:00,42083.0
20064,BZN|FR,2024-07-28 00:00:00,39056.0
20065,BZN|FR,2024-07-28 00:15:00,39056.0
20066,BZN|FR,2024-07-28 00:30:00,39056.0
20067,BZN|FR,2024-07-28 00:45:00,39056.0
20068,BZN|FR,2024-07-28 01:00:00,36717.0
20069,BZN|FR,2024-07-28 01:15:00,36717.0
20070,BZN|FR,2024-07-28 01:30:00,36717.0
20071,BZN|FR,2024-07-28 01:45:00,36717.0
20072,BZN|FR,2024-07-28 02:00:00,35009.0
20073,BZN|FR,2024-07-28 02:15:00,35009.0
20074,BZN|FR,2024-07-28 02:30:00,35009.0
20075,BZN|FR,2024-07-28 02:45:00,35009.0
20076,BZN|FR,2024-07-28 03:00:00,33156.0
20077,BZN|FR,2024-07-28 03:15:00,33156.0
20078,BZN|FR,2024-07-28 03:30:00,33156.0
20079,BZN|FR,2024-07-28 03:45:00,33156.0
20080,BZN|FR,2024-07-28 04:00:00,31952.0
20081,BZN|FR,2024-07-28 04:15:00,31952.0
20082,BZN|FR,2024-07-28 04:30:00,31952.0
20083,BZN|FR,2024-07-28 04:45:00,31952.0
20084,BZN|FR,2024-07-28 05:00:00,31843.0
20085,BZN|FR,2024-07-28 05:15:00,31843.0
20086,BZN|FR,2024-07-28 05:30:00,31843.0
20087,BZN|FR,2024-07-28 05:45:00,31843.0
20088,BZN|FR,2024-07-28 06:00:00,31587.0
20089,BZN|FR,2024-07-28 06:15:00,31587.0
20090,BZN|FR,2024-07-28 06:30:00,31587.0
20091,BZN|FR,2024-07-28 06:45:00,31587.0
20092,BZN|FR,2024-07-28 07:00:00,32310.0
20093,BZN|FR,2024-07-28 07:15:00,32310.0
20094,BZN|FR,2024-07-28 07:30:00,32310.0
20095,BZN|FR,2024-07-28 07:45:00,32310.0
20096,BZN|FR,2024-07-28 08:00:00,34565.0
20097,BZN|FR,2024-07-28 08:15:00,34565.0
20098,BZN|FR,2024-07-28 08:30:00,34565.0
20099,BZN|FR,2024-07-28 08:45:00,34565.0
20100,BZN|FR,2024-07-28 09:00:00,37142.0
20101,BZN|FR,2024-07-28 09:15:00,37142.0
20102,BZN|FR,2024-07-28 09:30:00,37142.0
20103,BZN|FR,2024-07-28 09:45:00,37142.0
20104,BZN|FR,2024-07-28 10:00:00,39322.0
20105,BZN|FR,2024-07-28 10:15:00,39322.0
20106,BZN|FR,2024-07-28 10:30:00,39322.0
20107,BZN|FR,2024-07-28 10:45:00,39322.0
20108,BZN|FR,2024-07-28 11:00:00,40601.0
20109,BZN|FR,2024-07-28 11:15:00,40601.0
20110,BZN|FR,2024-07-28 11:30:00,40601.0
20111,BZN|FR,2024-07-28 11:45:00,40601.0
20112,BZN|FR,2024-07-28 12:00:00,42720.0
20113,BZN|FR,2024-07-28 12:15:00,42720.0
20114,BZN|FR,2024-07-28 12:30:00,42720.0
20115,BZN|FR,2024-07-28 12:45:00,42720.0
20116,BZN|FR,2024-07-28 13:00:00,41832.0
20117,BZN|FR,2024-07-28 13:15:00,41832.0
20118,BZN|FR,2024-07-28 13:30:00,41832.0
20119,BZN|FR,2024-07-28 13:45:00,41832.0
20120,BZN|FR,2024-07-28 14:00:00,40689.0
20121,BZN|FR,2024-07-28 14:15:00,40689.0
20122,BZN|FR,2024-07-28 14:30:00,40689.0
20123,BZN|FR,2024-07-28 14:45:00,40689.0
20124,BZN|FR,2024-07-28 15:00:00,39759.0
20125,BZN|FR,2024-07-28 15:15:00,39759.0
20126,BZN|FR,2024-07-28 15:30:00,39759.0
20127,BZN|FR,2024-07-28 15:45:00,39759.0
20128,BZN|FR,2024-07-28 16:00:00,38791.0
20129,BZN|FR,2024-07-28 16:15:00,38791.0
20130,BZN|FR,2024-07-28 16:30:00,38791.0
20131,BZN|FR,2024-07-28 16:45:00,38791.0
20132,BZN|FR,2024-07-28 17:00:00,39067.0
20133,BZN|FR,2024-07-28 17:15:00,39067.0
20134,BZN|FR,2024-07-28 17:30:00,39067.0
20135,BZN|FR,2024-07-28 17:45:00,39067.0
20136,BZN|FR,2024-07-28 18:00:00,40258.0
20137,BZN|FR,2024-07-28 18:15:00,40258.0
20138,BZN|FR,2024-07-28 18:30:00,40258.0
20139,BZN|FR,2024-07-28 18:45:00,40258.0
20140,BZN|FR,2024-07-28 19:00:00,41792.0
20141,BZN|FR,2024-07-28 19:15:00,41792.0
20142,BZN|FR,2024-07-28 19:30:00,41792.0
20143,BZN|FR,2024-07-28 19:45:00,41792.0
20144,BZN|FR,2024-07-28 20:00:00,41569.0
20145,BZN|FR,2024-07-28 20:15:00,41569.0
20146,BZN|FR,2024-07-28 20:30:00,41569.0
20147,BZN|FR,2024-07-28 20:45:00,41569.0
20148,BZN|FR,2024-07-28 21:00:00,41456.0
20149,BZN|FR,2024-07-28 21:15:00,41456.0
20150,BZN|FR,2024-07-28 21:30:00,41456.0
20151,BZN|FR,2024-07-28 21:45:00,41456.0
20152,BZN|FR,2024-07-28 22:00:00,43169.0
20153,BZN|FR,2024-07-28 22:15:00,43169.0
20154,BZN|FR,2024-07-28 22:30:00,43169.0
20155,BZN|FR,2024-07-28 22:45:00,43169.0
