,MTU (CET/CEST),Area,Actual Total Load (MW)
16823,2025-06-25 06:45:00,BZN|BE,8275.88
16824,2025-06-25 07:00:00,BZN|BE,8559.35
16825,2025-06-25 07:15:00,BZN|BE,8733.35
16826,2025-06-25 07:30:00,BZN|BE,8872.9
16827,2025-06-25 07:45:00,BZN|BE,8983.36
16828,2025-06-25 08:00:00,BZN|BE,9129.79
16829,2025-06-25 08:15:00,BZN|BE,9316.45
16830,2025-06-25 08:30:00,BZN|BE,9477.04
16831,2025-06-25 08:45:00,BZN|BE,9568.88
16832,2025-06-25 09:00:00,BZN|BE,9589.86
16833,2025-06-25 09:15:00,BZN|BE,9720.58
16834,2025-06-25 09:30:00,BZN|BE,9737.71
16835,2025-06-25 09:45:00,BZN|BE,9840.18
16836,2025-06-25 10:00:00,BZN|BE,10017.99
16837,2025-06-25 10:15:00,BZN|BE,10049.17
16838,2025-06-25 10:30:00,BZN|BE,10129.14
16839,2025-06-25 10:45:00,BZN|BE,10148.99
16840,2025-06-25 11:00:00,BZN|BE,9993.35
16841,2025-06-25 11:15:00,BZN|BE,9986.14
16842,2025-06-25 11:30:00,BZN|BE,10123.1
16843,2025-06-25 11:45:00,BZN|BE,10115.23
16844,2025-06-25 12:00:00,BZN|BE,9766.24
16845,2025-06-25 12:15:00,BZN|BE,9584.26
16846,2025-06-25 12:30:00,BZN|BE,9607.41
16847,2025-06-25 12:45:00,BZN|BE,9768.11
16848,2025-06-25 13:00:00,BZN|BE,9647.5
16849,2025-06-25 13:15:00,BZN|BE,9556.01
16850,2025-06-25 13:30:00,BZN|BE,9690.74
16851,2025-06-25 13:45:00,BZN|BE,9716.83
16852,2025-06-25 14:00:00,BZN|BE,9793.19
16853,2025-06-25 14:15:00,BZN|BE,9730.64
16854,2025-06-25 14:30:00,BZN|BE,9863.21
16855,2025-06-25 14:45:00,BZN|BE,9939.13
16856,2025-06-25 15:00:00,BZN|BE,9757.54
16857,2025-06-25 15:15:00,BZN|BE,9741.13
16858,2025-06-25 15:30:00,BZN|BE,9596.74
16859,2025-06-25 15:45:00,BZN|BE,9669.21
16860,2025-06-25 16:00:00,BZN|BE,9642.63
16861,2025-06-25 16:15:00,BZN|BE,9621.25
16862,2025-06-25 16:30:00,BZN|BE,9622.81
16863,2025-06-25 16:45:00,BZN|BE,9565.64
16864,2025-06-25 17:00:00,BZN|BE,9591.92
16865,2025-06-25 17:15:00,BZN|BE,9611.75
16866,2025-06-25 17:30:00,BZN|BE,9740.4
16867,2025-06-25 17:45:00,BZN|BE,9705.57
16868,2025-06-25 18:00:00,BZN|BE,9696.38
16869,2025-06-25 18:15:00,BZN|BE,9593.94
16870,2025-06-25 18:30:00,BZN|BE,9616.17
16871,2025-06-25 18:45:00,BZN|BE,9544.26
16872,2025-06-25 19:00:00,BZN|BE,9542.83
16873,2025-06-25 19:15:00,BZN|BE,9581.65
16874,2025-06-25 19:30:00,BZN|BE,9539.0
16875,2025-06-25 19:45:00,BZN|BE,9400.53
16876,2025-06-25 20:00:00,BZN|BE,9385.07
16877,2025-06-25 20:15:00,BZN|BE,9295.76
16878,2025-06-25 20:30:00,BZN|BE,9222.46
16879,2025-06-25 20:45:00,BZN|BE,9147.0
16880,2025-06-25 21:00:00,BZN|BE,9094.73
16881,2025-06-25 21:15:00,BZN|BE,8967.6
16882,2025-06-25 21:30:00,BZN|BE,8893.5
16883,2025-06-25 21:45:00,BZN|BE,8897.85
16884,2025-06-25 22:00:00,BZN|BE,8957.25
16885,2025-06-25 22:15:00,BZN|BE,9057.16
16886,2025-06-25 22:30:00,BZN|BE,8985.32
16887,2025-06-25 22:45:00,BZN|BE,8890.79
16888,2025-06-25 23:00:00,BZN|BE,8847.21
16889,2025-06-25 23:15:00,BZN|BE,8733.27
16890,2025-06-25 23:30:00,BZN|BE,8586.29
16891,2025-06-25 23:45:00,BZN|BE,8550.64
16892,2025-06-26 00:00:00,BZN|BE,8279.29
16893,2025-06-26 00:15:00,BZN|BE,8160.36
16894,2025-06-26 00:30:00,BZN|BE,8112.96
16895,2025-06-26 00:45:00,BZN|BE,7949.63
16896,2025-06-26 01:00:00,BZN|BE,7756.89
16897,2025-06-26 01:15:00,BZN|BE,7744.03
16898,2025-06-26 01:30:00,BZN|BE,7645.76
16899,2025-06-26 01:45:00,BZN|BE,7747.33
16900,2025-06-26 02:00:00,BZN|BE,7737.66
16901,2025-06-26 02:15:00,BZN|BE,7596.08
16902,2025-06-26 02:30:00,BZN|BE,7569.96
16903,2025-06-26 02:45:00,BZN|BE,7554.44
16904,2025-06-26 03:00:00,BZN|BE,7367.84
16905,2025-06-26 03:15:00,BZN|BE,7276.58
16906,2025-06-26 03:30:00,BZN|BE,7279.98
16907,2025-06-26 03:45:00,BZN|BE,7264.74
16908,2025-06-26 04:00:00,BZN|BE,7325.03
16909,2025-06-26 04:15:00,BZN|BE,7349.63
16910,2025-06-26 04:30:00,BZN|BE,7319.02
16911,2025-06-26 04:45:00,BZN|BE,7378.02
16912,2025-06-26 05:00:00,BZN|BE,7541.76
16913,2025-06-26 05:15:00,BZN|BE,7677.24
16914,2025-06-26 05:30:00,BZN|BE,7725.77
16915,2025-06-26 05:45:00,BZN|BE,7838.54
16916,2025-06-26 06:00:00,BZN|BE,8184.64
16917,2025-06-26 06:15:00,BZN|BE,8363.11
16918,2025-06-26 06:30:00,BZN|BE,8596.55
16919,2025-06-26 06:45:00,BZN|BE,8710.28
16920,2025-06-26 07:00:00,BZN|BE,8887.55
16921,2025-06-26 07:15:00,BZN|BE,8946.34
16922,2025-06-26 07:30:00,BZN|BE,8983.55
16923,2025-06-26 07:45:00,BZN|BE,9013.29
16924,2025-06-26 08:00:00,BZN|BE,9181.53
16925,2025-06-26 08:15:00,BZN|BE,9358.55
16926,2025-06-26 08:30:00,BZN|BE,9516.98
16927,2025-06-26 08:45:00,BZN|BE,9662.11
16928,2025-06-26 09:00:00,BZN|BE,9935.67
16929,2025-06-26 09:15:00,BZN|BE,10002.36
16930,2025-06-26 09:30:00,BZN|BE,10004.68
16931,2025-06-26 09:45:00,BZN|BE,10031.6
16932,2025-06-26 10:00:00,BZN|BE,9986.64
16933,2025-06-26 10:15:00,BZN|BE,9896.51
16934,2025-06-26 10:30:00,BZN|BE,9708.48
16935,2025-06-26 10:45:00,BZN|BE,9606.61
16936,2025-06-26 11:00:00,BZN|BE,9463.22
16937,2025-06-26 11:15:00,BZN|BE,9485.26
16938,2025-06-26 11:30:00,BZN|BE,9720.24
16939,2025-06-26 11:45:00,BZN|BE,9841.52
16940,2025-06-26 12:00:00,BZN|BE,9964.16
16941,2025-06-26 12:15:00,BZN|BE,10058.67
16942,2025-06-26 12:30:00,BZN|BE,10103.26
16943,2025-06-26 12:45:00,BZN|BE,10112.96
16944,2025-06-26 13:00:00,BZN|BE,10147.76
16945,2025-06-26 13:15:00,BZN|BE,10001.96
16946,2025-06-26 13:30:00,BZN|BE,9808.74
16947,2025-06-26 13:45:00,BZN|BE,9872.8
16948,2025-06-26 14:00:00,BZN|BE,9628.92
16949,2025-06-26 14:15:00,BZN|BE,9487.63
16950,2025-06-26 14:30:00,BZN|BE,9424.2
16951,2025-06-26 14:45:00,BZN|BE,9220.95
16952,2025-06-26 15:00:00,BZN|BE,9133.47
16953,2025-06-26 15:15:00,BZN|BE,9100.85
16954,2025-06-26 15:30:00,BZN|BE,9043.0
16955,2025-06-26 15:45:00,BZN|BE,8975.06
16956,2025-06-26 16:00:00,BZN|BE,9130.09
16957,2025-06-26 16:15:00,BZN|BE,8986.92
16958,2025-06-26 16:30:00,BZN|BE,8922.55
16959,2025-06-26 16:45:00,BZN|BE,8922.15
16960,2025-06-26 17:00:00,BZN|BE,9011.79
16961,2025-06-26 17:15:00,BZN|BE,8954.24
16962,2025-06-26 17:30:00,BZN|BE,9076.05
16963,2025-06-26 17:45:00,BZN|BE,9059.42
16964,2025-06-26 18:00:00,BZN|BE,9041.63
16965,2025-06-26 18:15:00,BZN|BE,9196.31
16966,2025-06-26 18:30:00,BZN|BE,9079.18
16967,2025-06-26 18:45:00,BZN|BE,9015.58
16968,2025-06-26 19:00:00,BZN|BE,9026.75
16969,2025-06-26 19:15:00,BZN|BE,9087.01
16970,2025-06-26 19:30:00,BZN|BE,9029.65
16971,2025-06-26 19:45:00,BZN|BE,9091.36
16972,2025-06-26 20:00:00,BZN|BE,9044.57
16973,2025-06-26 20:15:00,BZN|BE,8951.6
16974,2025-06-26 20:30:00,BZN|BE,8827.75
16975,2025-06-26 20:45:00,BZN|BE,8749.87
16976,2025-06-26 21:00:00,BZN|BE,8686.31
16977,2025-06-26 21:15:00,BZN|BE,8611.08
16978,2025-06-26 21:30:00,BZN|BE,8527.69
16979,2025-06-26 21:45:00,BZN|BE,8438.29
16980,2025-06-26 22:00:00,BZN|BE,8583.43
16981,2025-06-26 22:15:00,BZN|BE,8610.3
16982,2025-06-26 22:30:00,BZN|BE,8481.81
16983,2025-06-26 22:45:00,BZN|BE,8379.68
16984,2025-06-26 23:00:00,BZN|BE,8297.9
16985,2025-06-26 23:15:00,BZN|BE,8181.55
16986,2025-06-26 23:30:00,BZN|BE,8051.03
16987,2025-06-26 23:45:00,BZN|BE,7878.16
16988,2025-06-27 00:00:00,BZN|BE,7774.71
16989,2025-06-27 00:15:00,BZN|BE,7572.2
16990,2025-06-27 00:30:00,BZN|BE,7536.43
16991,2025-06-27 00:45:00,BZN|BE,7551.86
16992,2025-06-27 01:00:00,BZN|BE,7441.08
16993,2025-06-27 01:15:00,BZN|BE,7358.01
16994,2025-06-27 01:30:00,BZN|BE,7311.69
16995,2025-06-27 01:45:00,BZN|BE,7303.9
16996,2025-06-27 02:00:00,BZN|BE,7284.99
16997,2025-06-27 02:15:00,BZN|BE,7262.29
16998,2025-06-27 02:30:00,BZN|BE,7294.42
16999,2025-06-27 02:45:00,BZN|BE,7291.31
17000,2025-06-27 03:00:00,BZN|BE,7212.15
17001,2025-06-27 03:15:00,BZN|BE,7173.68
17002,2025-06-27 03:30:00,BZN|BE,7095.03
17003,2025-06-27 03:45:00,BZN|BE,7121.93
17004,2025-06-27 04:00:00,BZN|BE,7196.44
17005,2025-06-27 04:15:00,BZN|BE,7199.44
17006,2025-06-27 04:30:00,BZN|BE,7333.7
17007,2025-06-27 04:45:00,BZN|BE,7463.43
17008,2025-06-27 05:00:00,BZN|BE,7440.41
17009,2025-06-27 05:15:00,BZN|BE,7371.83
17010,2025-06-27 05:30:00,BZN|BE,7388.58
17011,2025-06-27 05:45:00,BZN|BE,7611.35
17012,2025-06-27 06:00:00,BZN|BE,7853.2
17013,2025-06-27 06:15:00,BZN|BE,7938.95
17014,2025-06-27 06:30:00,BZN|BE,8064.58
17015,2025-06-27 06:45:00,BZN|BE,8231.52
17016,2025-06-27 07:00:00,BZN|BE,8478.81
17017,2025-06-27 07:15:00,BZN|BE,8782.09
17018,2025-06-27 07:30:00,BZN|BE,9025.19
17019,2025-06-27 07:45:00,BZN|BE,9123.81
17020,2025-06-27 08:00:00,BZN|BE,9353.58
17021,2025-06-27 08:15:00,BZN|BE,9580.71
17022,2025-06-27 08:30:00,BZN|BE,9766.94
17023,2025-06-27 08:45:00,BZN|BE,9810.6
17024,2025-06-27 09:00:00,BZN|BE,9871.56
17025,2025-06-27 09:15:00,BZN|BE,9968.28
17026,2025-06-27 09:30:00,BZN|BE,10001.86
17027,2025-06-27 09:45:00,BZN|BE,9895.45
17028,2025-06-27 10:00:00,BZN|BE,9998.54
17029,2025-06-27 10:15:00,BZN|BE,10118.24
17030,2025-06-27 10:30:00,BZN|BE,10129.67
17031,2025-06-27 10:45:00,BZN|BE,10157.65
17032,2025-06-27 11:00:00,BZN|BE,10011.49
17033,2025-06-27 11:15:00,BZN|BE,10082.98
17034,2025-06-27 11:30:00,BZN|BE,10248.09
17035,2025-06-27 11:45:00,BZN|BE,10376.99
17036,2025-06-27 12:00:00,BZN|BE,10023.82
17037,2025-06-27 12:15:00,BZN|BE,9985.59
17038,2025-06-27 12:30:00,BZN|BE,10031.23
17039,2025-06-27 12:45:00,BZN|BE,9900.55
17040,2025-06-27 13:00:00,BZN|BE,9805.3
17041,2025-06-27 13:15:00,BZN|BE,9862.62
17042,2025-06-27 13:30:00,BZN|BE,9829.87
17043,2025-06-27 13:45:00,BZN|BE,9692.98
17044,2025-06-27 14:00:00,BZN|BE,9663.81
17045,2025-06-27 14:15:00,BZN|BE,9679.62
17046,2025-06-27 14:30:00,BZN|BE,9544.42
17047,2025-06-27 14:45:00,BZN|BE,9573.18
17048,2025-06-27 15:00:00,BZN|BE,9749.51
17049,2025-06-27 15:15:00,BZN|BE,9648.05
17050,2025-06-27 15:30:00,BZN|BE,9303.7
17051,2025-06-27 15:45:00,BZN|BE,9365.51
17052,2025-06-27 16:00:00,BZN|BE,9432.04
17053,2025-06-27 16:15:00,BZN|BE,9291.05
17054,2025-06-27 16:30:00,BZN|BE,9179.91
17055,2025-06-27 16:45:00,BZN|BE,9080.79
17056,2025-06-27 17:00:00,BZN|BE,8989.42
17057,2025-06-27 17:15:00,BZN|BE,8971.62
17058,2025-06-27 17:30:00,BZN|BE,9115.63
17059,2025-06-27 17:45:00,BZN|BE,9150.69
17060,2025-06-27 18:00:00,BZN|BE,9062.94
17061,2025-06-27 18:15:00,BZN|BE,9184.6
17062,2025-06-27 18:30:00,BZN|BE,9121.98
17063,2025-06-27 18:45:00,BZN|BE,8993.19
17064,2025-06-27 19:00:00,BZN|BE,9015.5
17065,2025-06-27 19:15:00,BZN|BE,9062.23
17066,2025-06-27 19:30:00,BZN|BE,9096.24
17067,2025-06-27 19:45:00,BZN|BE,9083.4
17068,2025-06-27 20:00:00,BZN|BE,9206.13
17069,2025-06-27 20:15:00,BZN|BE,9183.04
17070,2025-06-27 20:30:00,BZN|BE,9139.69
17071,2025-06-27 20:45:00,BZN|BE,9088.05
17072,2025-06-27 21:00:00,BZN|BE,9072.73
17073,2025-06-27 21:15:00,BZN|BE,8933.85
17074,2025-06-27 21:30:00,BZN|BE,8829.6
17075,2025-06-27 21:45:00,BZN|BE,8823.25
17076,2025-06-27 22:00:00,BZN|BE,8808.33
17077,2025-06-27 22:15:00,BZN|BE,8869.03
17078,2025-06-27 22:30:00,BZN|BE,8928.54
17079,2025-06-27 22:45:00,BZN|BE,8805.94
17080,2025-06-27 23:00:00,BZN|BE,8738.49
17081,2025-06-27 23:15:00,BZN|BE,8665.18
17082,2025-06-27 23:30:00,BZN|BE,8553.39
17083,2025-06-27 23:45:00,BZN|BE,8360.04
17084,2025-06-28 00:00:00,BZN|BE,8254.42
17085,2025-06-28 00:15:00,BZN|BE,8088.01
17086,2025-06-28 00:30:00,BZN|BE,7948.5
17087,2025-06-28 00:45:00,BZN|BE,7885.48
17088,2025-06-28 01:00:00,BZN|BE,7933.26
17089,2025-06-28 01:15:00,BZN|BE,7928.43
17090,2025-06-28 01:30:00,BZN|BE,7725.99
17091,2025-06-28 01:45:00,BZN|BE,7619.69
17092,2025-06-28 02:00:00,BZN|BE,7591.38
17093,2025-06-28 02:15:00,BZN|BE,7486.96
17094,2025-06-28 02:30:00,BZN|BE,7437.21
17095,2025-06-28 02:45:00,BZN|BE,7459.85
17096,2025-06-28 03:00:00,BZN|BE,7390.04
17097,2025-06-28 03:15:00,BZN|BE,7357.15
17098,2025-06-28 03:30:00,BZN|BE,7313.19
17099,2025-06-28 03:45:00,BZN|BE,7284.41
17100,2025-06-28 04:00:00,BZN|BE,7241.01
17101,2025-06-28 04:15:00,BZN|BE,7197.67
17102,2025-06-28 04:30:00,BZN|BE,7160.06
17103,2025-06-28 04:45:00,BZN|BE,7153.01
17104,2025-06-28 05:00:00,BZN|BE,7097.75
17105,2025-06-28 05:15:00,BZN|BE,7069.12
17106,2025-06-28 05:30:00,BZN|BE,7025.23
17107,2025-06-28 05:45:00,BZN|BE,7006.92
17108,2025-06-28 06:00:00,BZN|BE,7112.47
17109,2025-06-28 06:15:00,BZN|BE,7209.3
17110,2025-06-28 06:30:00,BZN|BE,7281.04
17111,2025-06-28 06:45:00,BZN|BE,7332.22
17112,2025-06-28 07:00:00,BZN|BE,7551.31
17113,2025-06-28 07:15:00,BZN|BE,7741.91
17114,2025-06-28 07:30:00,BZN|BE,7944.3
17115,2025-06-28 07:45:00,BZN|BE,8066.54
17116,2025-06-28 08:00:00,BZN|BE,8278.74
17117,2025-06-28 08:15:00,BZN|BE,8437.41
17118,2025-06-28 08:30:00,BZN|BE,8617.4
17119,2025-06-28 08:45:00,BZN|BE,8790.83
17120,2025-06-28 09:00:00,BZN|BE,8677.96
17121,2025-06-28 09:15:00,BZN|BE,8826.35
17122,2025-06-28 09:30:00,BZN|BE,8954.31
17123,2025-06-28 09:45:00,BZN|BE,9042.59
17124,2025-06-28 10:00:00,BZN|BE,8911.13
17125,2025-06-28 10:15:00,BZN|BE,8977.85
17126,2025-06-28 10:30:00,BZN|BE,8901.28
17127,2025-06-28 10:45:00,BZN|BE,8919.31
17128,2025-06-28 11:00:00,BZN|BE,9039.79
17129,2025-06-28 11:15:00,BZN|BE,9057.38
17130,2025-06-28 11:30:00,BZN|BE,9125.33
17131,2025-06-28 11:45:00,BZN|BE,9076.29
17132,2025-06-28 12:00:00,BZN|BE,8936.49
17133,2025-06-28 12:15:00,BZN|BE,8862.05
17134,2025-06-28 12:30:00,BZN|BE,8788.8
17135,2025-06-28 12:45:00,BZN|BE,8663.18
17136,2025-06-28 13:00:00,BZN|BE,8688.6
17137,2025-06-28 13:15:00,BZN|BE,8685.1
17138,2025-06-28 13:30:00,BZN|BE,8597.91
17139,2025-06-28 13:45:00,BZN|BE,8711.42
17140,2025-06-28 14:00:00,BZN|BE,8542.79
17141,2025-06-28 14:15:00,BZN|BE,8388.76
17142,2025-06-28 14:30:00,BZN|BE,8267.66
17143,2025-06-28 14:45:00,BZN|BE,8264.44
17144,2025-06-28 15:00:00,BZN|BE,8361.11
17145,2025-06-28 15:15:00,BZN|BE,8297.93
17146,2025-06-28 15:30:00,BZN|BE,8166.36
17147,2025-06-28 15:45:00,BZN|BE,8153.01
17148,2025-06-28 16:00:00,BZN|BE,8270.08
17149,2025-06-28 16:15:00,BZN|BE,8313.72
17150,2025-06-28 16:30:00,BZN|BE,8382.99
17151,2025-06-28 16:45:00,BZN|BE,8377.57
17152,2025-06-28 17:00:00,BZN|BE,8563.25
17153,2025-06-28 17:15:00,BZN|BE,8653.53
17154,2025-06-28 17:30:00,BZN|BE,8673.0
17155,2025-06-28 17:45:00,BZN|BE,8752.79
17156,2025-06-28 18:00:00,BZN|BE,8911.45
17157,2025-06-28 18:15:00,BZN|BE,8753.21
17158,2025-06-28 18:30:00,BZN|BE,8759.32
17159,2025-06-28 18:45:00,BZN|BE,8661.12
17160,2025-06-28 19:00:00,BZN|BE,8690.22
17161,2025-06-28 19:15:00,BZN|BE,8624.74
17162,2025-06-28 19:30:00,BZN|BE,8565.93
17163,2025-06-28 19:45:00,BZN|BE,8608.58
17164,2025-06-28 20:00:00,BZN|BE,8620.14
17165,2025-06-28 20:15:00,BZN|BE,8619.89
17166,2025-06-28 20:30:00,BZN|BE,8592.45
17167,2025-06-28 20:45:00,BZN|BE,8510.78
17168,2025-06-28 21:00:00,BZN|BE,8502.82
17169,2025-06-28 21:15:00,BZN|BE,8483.15
17170,2025-06-28 21:30:00,BZN|BE,8436.23
17171,2025-06-28 21:45:00,BZN|BE,8408.29
17172,2025-06-28 22:00:00,BZN|BE,8394.32
17173,2025-06-28 22:15:00,BZN|BE,8545.46
17174,2025-06-28 22:30:00,BZN|BE,8526.31
17175,2025-06-28 22:45:00,BZN|BE,8509.47
17176,2025-06-28 23:00:00,BZN|BE,8392.17
17177,2025-06-28 23:15:00,BZN|BE,8263.02
17178,2025-06-28 23:30:00,BZN|BE,8181.9
17179,2025-06-28 23:45:00,BZN|BE,8109.83
17180,2025-06-29 00:00:00,BZN|BE,7838.91
17181,2025-06-29 00:15:00,BZN|BE,7697.91
17182,2025-06-29 00:30:00,BZN|BE,7576.39
17183,2025-06-29 00:45:00,BZN|BE,7479.16
17184,2025-06-29 01:00:00,BZN|BE,7360.84
17185,2025-06-29 01:15:00,BZN|BE,7157.32
17186,2025-06-29 01:30:00,BZN|BE,6991.31
17187,2025-06-29 01:45:00,BZN|BE,6951.06
17188,2025-06-29 02:00:00,BZN|BE,7000.49
17189,2025-06-29 02:15:00,BZN|BE,6975.43
17190,2025-06-29 02:30:00,BZN|BE,6971.82
17191,2025-06-29 02:45:00,BZN|BE,6899.41
17192,2025-06-29 03:00:00,BZN|BE,6963.42
17193,2025-06-29 03:15:00,BZN|BE,6974.19
17194,2025-06-29 03:30:00,BZN|BE,7006.77
17195,2025-06-29 03:45:00,BZN|BE,7040.56
17196,2025-06-29 04:00:00,BZN|BE,7012.38
17197,2025-06-29 04:15:00,BZN|BE,6953.86
17198,2025-06-29 04:30:00,BZN|BE,6971.23
17199,2025-06-29 04:45:00,BZN|BE,6964.79
17200,2025-06-29 05:00:00,BZN|BE,6898.04
17201,2025-06-29 05:15:00,BZN|BE,6828.59
17202,2025-06-29 05:30:00,BZN|BE,6789.57
17203,2025-06-29 05:45:00,BZN|BE,6880.44
17204,2025-06-29 06:00:00,BZN|BE,6881.35
17205,2025-06-29 06:15:00,BZN|BE,6906.28
17206,2025-06-29 06:30:00,BZN|BE,6900.96
17207,2025-06-29 06:45:00,BZN|BE,7014.62
17208,2025-06-29 07:00:00,BZN|BE,7061.07
17209,2025-06-29 07:15:00,BZN|BE,7205.75
17210,2025-06-29 07:30:00,BZN|BE,7226.26
17211,2025-06-29 07:45:00,BZN|BE,7289.98
17212,2025-06-29 08:00:00,BZN|BE,7319.2
17213,2025-06-29 08:15:00,BZN|BE,7489.66
17214,2025-06-29 08:30:00,BZN|BE,7645.81
17215,2025-06-29 08:45:00,BZN|BE,7852.01
17216,2025-06-29 09:00:00,BZN|BE,7863.3
17217,2025-06-29 09:15:00,BZN|BE,7992.31
17218,2025-06-29 09:30:00,BZN|BE,8123.18
17219,2025-06-29 09:45:00,BZN|BE,8162.91
17220,2025-06-29 10:00:00,BZN|BE,8154.71
17221,2025-06-29 10:15:00,BZN|BE,8320.63
17222,2025-06-29 10:30:00,BZN|BE,8421.44
17223,2025-06-29 10:45:00,BZN|BE,8465.53
17224,2025-06-29 11:00:00,BZN|BE,8331.55
17225,2025-06-29 11:15:00,BZN|BE,8405.89
17226,2025-06-29 11:30:00,BZN|BE,8501.27
17227,2025-06-29 11:45:00,BZN|BE,8614.28
17228,2025-06-29 12:00:00,BZN|BE,8629.55
17229,2025-06-29 12:15:00,BZN|BE,8563.12
17230,2025-06-29 12:30:00,BZN|BE,8549.86
17231,2025-06-29 12:45:00,BZN|BE,8566.12
17232,2025-06-29 13:00:00,BZN|BE,8629.43
17233,2025-06-29 13:15:00,BZN|BE,8546.84
17234,2025-06-29 13:30:00,BZN|BE,8501.63
17235,2025-06-29 13:45:00,BZN|BE,8534.47
17236,2025-06-29 14:00:00,BZN|BE,8311.06
17237,2025-06-29 14:15:00,BZN|BE,8221.61
17238,2025-06-29 14:30:00,BZN|BE,8292.17
17239,2025-06-29 14:45:00,BZN|BE,8212.3
17240,2025-06-29 15:00:00,BZN|BE,8346.65
17241,2025-06-29 15:15:00,BZN|BE,8386.15
17242,2025-06-29 15:30:00,BZN|BE,8378.44
17243,2025-06-29 15:45:00,BZN|BE,8332.7
17244,2025-06-29 16:00:00,BZN|BE,8452.85
17245,2025-06-29 16:15:00,BZN|BE,8531.58
17246,2025-06-29 16:30:00,BZN|BE,8295.79
17247,2025-06-29 16:45:00,BZN|BE,8125.6
17248,2025-06-29 17:00:00,BZN|BE,8189.43
17249,2025-06-29 17:15:00,BZN|BE,8282.96
17250,2025-06-29 17:30:00,BZN|BE,8196.75
17251,2025-06-29 17:45:00,BZN|BE,8323.27
17252,2025-06-29 18:00:00,BZN|BE,8399.27
17253,2025-06-29 18:15:00,BZN|BE,8336.57
17254,2025-06-29 18:30:00,BZN|BE,8383.71
17255,2025-06-29 18:45:00,BZN|BE,8424.94
17256,2025-06-29 19:00:00,BZN|BE,8684.21
17257,2025-06-29 19:15:00,BZN|BE,8826.45
17258,2025-06-29 19:30:00,BZN|BE,8840.41
17259,2025-06-29 19:45:00,BZN|BE,8812.38
17260,2025-06-29 20:00:00,BZN|BE,8891.37
17261,2025-06-29 20:15:00,BZN|BE,8809.26
17262,2025-06-29 20:30:00,BZN|BE,8800.13
17263,2025-06-29 20:45:00,BZN|BE,8696.68
17264,2025-06-29 21:00:00,BZN|BE,8812.78
17265,2025-06-29 21:15:00,BZN|BE,8749.02
17266,2025-06-29 21:30:00,BZN|BE,8742.46
17267,2025-06-29 21:45:00,BZN|BE,8686.29
17268,2025-06-29 22:00:00,BZN|BE,8828.4
17269,2025-06-29 22:15:00,BZN|BE,8890.22
17270,2025-06-29 22:30:00,BZN|BE,8834.79
17271,2025-06-29 22:45:00,BZN|BE,8659.02
17272,2025-06-29 23:00:00,BZN|BE,8484.14
17273,2025-06-29 23:15:00,BZN|BE,8253.89
17274,2025-06-29 23:30:00,BZN|BE,8194.03
17275,2025-06-29 23:45:00,BZN|BE,8069.81
17276,2025-06-30 00:00:00,BZN|BE,7665.53
17277,2025-06-30 00:15:00,BZN|BE,7591.71
17278,2025-06-30 00:30:00,BZN|BE,7459.92
17279,2025-06-30 00:45:00,BZN|BE,7386.83
17280,2025-06-30 01:00:00,BZN|BE,7408.41
17281,2025-06-30 01:15:00,BZN|BE,7328.53
17282,2025-06-30 01:30:00,BZN|BE,7236.52
17283,2025-06-30 01:45:00,BZN|BE,7214.72
17284,2025-06-30 02:00:00,BZN|BE,7173.9
17285,2025-06-30 02:15:00,BZN|BE,7089.46
17286,2025-06-30 02:30:00,BZN|BE,6999.94
17287,2025-06-30 02:45:00,BZN|BE,6915.25
17288,2025-06-30 03:00:00,BZN|BE,6847.73
17289,2025-06-30 03:15:00,BZN|BE,6903.19
17290,2025-06-30 03:30:00,BZN|BE,6897.66
17291,2025-06-30 03:45:00,BZN|BE,6914.0
17292,2025-06-30 04:00:00,BZN|BE,6913.85
17293,2025-06-30 04:15:00,BZN|BE,6913.67
17294,2025-06-30 04:30:00,BZN|BE,6893.17
17295,2025-06-30 04:45:00,BZN|BE,6987.58
17296,2025-06-30 05:00:00,BZN|BE,7216.97
17297,2025-06-30 05:15:00,BZN|BE,7274.75
17298,2025-06-30 05:30:00,BZN|BE,7269.21
17299,2025-06-30 05:45:00,BZN|BE,7357.11
17300,2025-06-30 06:00:00,BZN|BE,7642.61
17301,2025-06-30 06:15:00,BZN|BE,7795.26
17302,2025-06-30 06:30:00,BZN|BE,8016.99
17303,2025-06-30 06:45:00,BZN|BE,8209.92
17304,2025-06-30 07:00:00,BZN|BE,8614.97
17305,2025-06-30 07:15:00,BZN|BE,8814.33
17306,2025-06-30 07:30:00,BZN|BE,9031.47
17307,2025-06-30 07:45:00,BZN|BE,9102.98
17308,2025-06-30 08:00:00,BZN|BE,9301.84
17309,2025-06-30 08:15:00,BZN|BE,9471.82
17310,2025-06-30 08:30:00,BZN|BE,9632.11
17311,2025-06-30 08:45:00,BZN|BE,9868.93
17312,2025-06-30 09:00:00,BZN|BE,9996.12
17313,2025-06-30 09:15:00,BZN|BE,10007.95
17314,2025-06-30 09:30:00,BZN|BE,10082.43
17315,2025-06-30 09:45:00,BZN|BE,10131.03
17316,2025-06-30 10:00:00,BZN|BE,10146.74
17317,2025-06-30 10:15:00,BZN|BE,10142.2
17318,2025-06-30 10:30:00,BZN|BE,10287.83
17319,2025-06-30 10:45:00,BZN|BE,10316.48
17320,2025-06-30 11:00:00,BZN|BE,10281.28
17321,2025-06-30 11:15:00,BZN|BE,10267.87
