,Time,Area,Generation
280,2025-01-03 22:00:00,BZN|DE-LU,46188.01
281,2025-01-03 22:15:00,BZN|DE-LU,45807.81
282,2025-01-03 22:30:00,BZN|DE-LU,45385.76
283,2025-01-03 22:45:00,BZN|DE-LU,45024.24
284,2025-01-03 23:00:00,BZN|DE-LU,45199.72
285,2025-01-03 23:15:00,BZN|DE-LU,44987.19
286,2025-01-03 23:30:00,BZN|DE-LU,45170.92
287,2025-01-03 23:45:00,BZN|DE-LU,44985.31
288,2025-01-04 00:00:00,BZN|DE-LU,40659.29
289,2025-01-04 00:15:00,BZN|DE-LU,40355.11
290,2025-01-04 00:30:00,BZN|DE-LU,40093.729999999996
291,2025-01-04 00:45:00,BZN|DE-LU,39724.1
292,2025-01-04 01:00:00,BZN|DE-LU,39418.76
293,2025-01-04 01:15:00,BZN|DE-LU,38791.5
294,2025-01-04 01:30:00,BZN|DE-LU,38503.44
295,2025-01-04 01:45:00,BZN|DE-LU,38327.74
296,2025-01-04 02:00:00,BZN|DE-LU,38267.67
297,2025-01-04 02:15:00,BZN|DE-LU,38136.98
298,2025-01-04 02:30:00,BZN|DE-LU,38160.41
299,2025-01-04 02:45:00,BZN|DE-LU,38101.21
300,2025-01-04 03:00:00,BZN|DE-LU,38254.27
301,2025-01-04 03:15:00,BZN|DE-LU,38209.45
302,2025-01-04 03:30:00,BZN|DE-LU,38161.89
303,2025-01-04 03:45:00,BZN|DE-LU,38393.1
304,2025-01-04 04:00:00,BZN|DE-LU,38730.770000000004
305,2025-01-04 04:15:00,BZN|DE-LU,38893.82
306,2025-01-04 04:30:00,BZN|DE-LU,39226.6
307,2025-01-04 04:45:00,BZN|DE-LU,39764.07
308,2025-01-04 05:00:00,BZN|DE-LU,40580.95
309,2025-01-04 05:15:00,BZN|DE-LU,41251.79
310,2025-01-04 05:30:00,BZN|DE-LU,42184.72
311,2025-01-04 05:45:00,BZN|DE-LU,43346.25
312,2025-01-04 06:00:00,BZN|DE-LU,44900.479999999996
313,2025-01-04 06:15:00,BZN|DE-LU,46861.21
314,2025-01-04 06:30:00,BZN|DE-LU,48425.17
315,2025-01-04 06:45:00,BZN|DE-LU,49529.52
316,2025-01-04 07:00:00,BZN|DE-LU,50310.42
317,2025-01-04 07:15:00,BZN|DE-LU,51417.78
318,2025-01-04 07:30:00,BZN|DE-LU,52232.26
319,2025-01-04 07:45:00,BZN|DE-LU,53382.17
320,2025-01-04 08:00:00,BZN|DE-LU,54844.33
321,2025-01-04 08:15:00,BZN|DE-LU,55611.979999999996
322,2025-01-04 08:30:00,BZN|DE-LU,56571.67
323,2025-01-04 08:45:00,BZN|DE-LU,57040.5
