,Time,Area,Generation
347,2025-01-04 14:45:00,BZN|NL,16978.79
348,2025-01-04 15:00:00,BZN|NL,16764.71
349,2025-01-04 15:15:00,BZN|NL,16708.08
350,2025-01-04 15:30:00,BZN|NL,16520.12
351,2025-01-04 15:45:00,BZN|NL,16462.9
352,2025-01-04 16:00:00,BZN|NL,16500.95
353,2025-01-04 16:15:00,BZN|NL,16273.279999999999
354,2025-01-04 16:30:00,BZN|NL,16330.279999999999
355,2025-01-04 16:45:00,BZN|NL,16080.64
356,2025-01-04 17:00:00,BZN|NL,14768.599999999999
357,2025-01-04 17:15:00,BZN|NL,15186.39
358,2025-01-04 17:30:00,BZN|NL,14804.55
359,2025-01-04 17:45:00,BZN|NL,14905.54
360,2025-01-04 18:00:00,BZN|NL,15001.83
361,2025-01-04 18:15:00,BZN|NL,15079.74
362,2025-01-04 18:30:00,BZN|NL,15558.23
363,2025-01-04 18:45:00,BZN|NL,15693.880000000001
364,2025-01-04 19:00:00,BZN|NL,15848.94
365,2025-01-04 19:15:00,BZN|NL,15792.9
366,2025-01-04 19:30:00,BZN|NL,15757.83
367,2025-01-04 19:45:00,BZN|NL,15626.97
368,2025-01-04 20:00:00,BZN|NL,15881.539999999999
369,2025-01-04 20:15:00,BZN|NL,15882.3
370,2025-01-04 20:30:00,BZN|NL,16032.73
371,2025-01-04 20:45:00,BZN|NL,15771.23
372,2025-01-04 21:00:00,BZN|NL,15297.44
373,2025-01-04 21:15:00,BZN|NL,15235.52
374,2025-01-04 21:30:00,BZN|NL,14800.65
375,2025-01-04 21:45:00,BZN|NL,14144.4
376,2025-01-04 22:00:00,BZN|NL,13203.84
377,2025-01-04 22:15:00,BZN|NL,12492.63
378,2025-01-04 22:30:00,BZN|NL,12156.07
379,2025-01-04 22:45:00,BZN|NL,12004.92
380,2025-01-04 23:00:00,BZN|NL,11545.59
381,2025-01-04 23:15:00,BZN|NL,11117.99
382,2025-01-04 23:30:00,BZN|NL,11117.29
383,2025-01-04 23:45:00,BZN|NL,10748.67
384,2025-01-05 00:00:00,BZN|NL,10639.939999999999
385,2025-01-05 00:15:00,BZN|NL,10698.160000000002
386,2025-01-05 00:30:00,BZN|NL,10585.21
387,2025-01-05 00:45:00,BZN|NL,10299.68
388,2025-01-05 01:00:00,BZN|NL,10119.95
389,2025-01-05 01:15:00,BZN|NL,10013.78
390,2025-01-05 01:30:00,BZN|NL,9737.94
391,2025-01-05 01:45:00,BZN|NL,9561.11
392,2025-01-05 02:00:00,BZN|NL,9418.55
393,2025-01-05 02:15:00,BZN|NL,9343.519999999999
394,2025-01-05 02:30:00,BZN|NL,9244.85
395,2025-01-05 02:45:00,BZN|NL,9196.33
396,2025-01-05 03:00:00,BZN|NL,9123.710000000001
397,2025-01-05 03:15:00,BZN|NL,9036.939999999999
398,2025-01-05 03:30:00,BZN|NL,9040.34
399,2025-01-05 03:45:00,BZN|NL,8992.67
400,2025-01-05 04:00:00,BZN|NL,8941.41
401,2025-01-05 04:15:00,BZN|NL,8836.79
402,2025-01-05 04:30:00,BZN|NL,8799.25
403,2025-01-05 04:45:00,BZN|NL,8852.03
404,2025-01-05 05:00:00,BZN|NL,8893.38
405,2025-01-05 05:15:00,BZN|NL,8906.48
406,2025-01-05 05:30:00,BZN|NL,8782.33
407,2025-01-05 05:45:00,BZN|NL,8589.77
408,2025-01-05 06:00:00,BZN|NL,8698.93
409,2025-01-05 06:15:00,BZN|NL,8981.150000000001
410,2025-01-05 06:30:00,BZN|NL,8832.16
411,2025-01-05 06:45:00,BZN|NL,8993.02
412,2025-01-05 07:00:00,BZN|NL,9128.33
413,2025-01-05 07:15:00,BZN|NL,9402.869999999999
414,2025-01-05 07:30:00,BZN|NL,9647.46
415,2025-01-05 07:45:00,BZN|NL,9698.27
416,2025-01-05 08:00:00,BZN|NL,9347.590000000002
417,2025-01-05 08:15:00,BZN|NL,9383.869999999999
418,2025-01-05 08:30:00,BZN|NL,9418.64
419,2025-01-05 08:45:00,BZN|NL,9819.980000000001
420,2025-01-05 09:00:00,BZN|NL,9769.31
421,2025-01-05 09:15:00,BZN|NL,10232.5
422,2025-01-05 09:30:00,BZN|NL,10819.230000000001
423,2025-01-05 09:45:00,BZN|NL,11414.65
