,MTU (CET/CEST),Area,Actual Total Load (MW),Day-ahead Total Load Forecast (MW)
436,2025-05-01 13:00:00,BZN|FR,60100.36,63200.0
437,2025-05-01 13:15:00,BZN|FR,58842.95,61800.0
438,2025-05-01 13:30:00,BZN|FR,57991.02,60400.0
439,2025-05-01 13:45:00,BZN|FR,57356.45,59650.0
440,2025-05-01 14:00:00,BZN|FR,56854.63,58900.0
441,2025-05-01 14:15:00,BZN|FR,56145.7,58450.0
442,2025-05-01 14:30:00,BZN|FR,55612.03,58000.0
443,2025-05-01 14:45:00,BZN|FR,54860.79,57300.0
444,2025-05-01 15:00:00,BZN|FR,54679.44,56600.0
445,2025-05-01 15:15:00,BZN|FR,54435.13,56250.0
446,2025-05-01 15:30:00,BZN|FR,54111.19,55900.0
447,2025-05-01 15:45:00,BZN|FR,53732.95,55450.0
448,2025-05-01 16:00:00,BZN|FR,53889.01,55000.0
449,2025-05-01 16:15:00,BZN|FR,53776.9,54950.0
450,2025-05-01 16:30:00,BZN|FR,53771.4,54900.0
451,2025-05-01 16:45:00,BZN|FR,53898.56,55100.0
452,2025-05-01 17:00:00,BZN|FR,54437.95,55300.0
453,2025-05-01 17:15:00,BZN|FR,55368.73,56350.0
454,2025-05-01 17:30:00,BZN|FR,56417.63,57400.0
455,2025-05-01 17:45:00,BZN|FR,57312.84,58650.0
456,2025-05-01 18:00:00,BZN|FR,58313.17,59900.0
457,2025-05-01 18:15:00,BZN|FR,59032.45,60700.0
458,2025-05-01 18:30:00,BZN|FR,59797.31,61500.0
459,2025-05-01 18:45:00,BZN|FR,60414.59,62350.0
460,2025-05-01 19:00:00,BZN|FR,60805.38,63200.0
461,2025-05-01 19:15:00,BZN|FR,60787.01,63000.0
462,2025-05-01 19:30:00,BZN|FR,60356.59,62800.0
463,2025-05-01 19:45:00,BZN|FR,59858.95,62150.0
464,2025-05-01 20:00:00,BZN|FR,59102.48,61500.0
465,2025-05-01 20:15:00,BZN|FR,58215.03,60750.0
466,2025-05-01 20:30:00,BZN|FR,57507.77,60000.0
467,2025-05-01 20:45:00,BZN|FR,56868.86,59400.0
468,2025-05-01 21:00:00,BZN|FR,56569.4,58800.0
469,2025-05-01 21:15:00,BZN|FR,55920.02,58100.0
470,2025-05-01 21:30:00,BZN|FR,55480.37,57400.0
471,2025-05-01 21:45:00,BZN|FR,54683.38,56700.0
472,2025-05-01 22:00:00,BZN|FR,55572.48,56000.0
473,2025-05-01 22:15:00,BZN|FR,55243.77,56350.0
474,2025-05-01 22:30:00,BZN|FR,56537.09,56700.0
475,2025-05-01 22:45:00,BZN|FR,56147.24,57850.0
476,2025-05-01 23:00:00,BZN|FR,56001.75,59000.0
477,2025-05-01 23:15:00,BZN|FR,55264.95,58500.0
478,2025-05-01 23:30:00,BZN|FR,55690.44,58000.0
479,2025-05-01 23:45:00,BZN|FR,54922.76,56750.0
480,2025-06-01 00:00:00,BZN|FR,54947.2,54650.0
481,2025-06-01 00:15:00,BZN|FR,53917.89,54650.0
482,2025-06-01 00:30:00,BZN|FR,52669.04,54650.0
483,2025-06-01 00:45:00,BZN|FR,51532.56,54650.0
484,2025-06-01 01:00:00,BZN|FR,51694.54,51700.0
485,2025-06-01 01:15:00,BZN|FR,51048.9,51700.0
486,2025-06-01 01:30:00,BZN|FR,51032.87,51700.0
487,2025-06-01 01:45:00,BZN|FR,50371.43,51700.0
488,2025-06-01 02:00:00,BZN|FR,50801.14,50950.0
489,2025-06-01 02:15:00,BZN|FR,50098.9,50950.0
490,2025-06-01 02:30:00,BZN|FR,49504.25,50950.0
491,2025-06-01 02:45:00,BZN|FR,48587.22,50950.0
492,2025-06-01 03:00:00,BZN|FR,48382.87,47950.0
493,2025-06-01 03:15:00,BZN|FR,47799.56,47950.0
494,2025-06-01 03:30:00,BZN|FR,47479.32,47950.0
495,2025-06-01 03:45:00,BZN|FR,47116.61,47950.0
496,2025-06-01 04:00:00,BZN|FR,47189.16,46550.0
497,2025-06-01 04:15:00,BZN|FR,46949.39,46550.0
498,2025-06-01 04:30:00,BZN|FR,47005.64,46550.0
499,2025-06-01 04:45:00,BZN|FR,47136.49,46550.0
500,2025-06-01 05:00:00,BZN|FR,48520.56,48950.0
501,2025-06-01 05:15:00,BZN|FR,48946.22,48950.0
502,2025-06-01 05:30:00,BZN|FR,49589.84,48950.0
503,2025-06-01 05:45:00,BZN|FR,50392.64,48950.0
504,2025-06-01 06:00:00,BZN|FR,52273.77,54400.0
505,2025-06-01 06:15:00,BZN|FR,53656.3,54400.0
506,2025-06-01 06:30:00,BZN|FR,54963.88,54400.0
507,2025-06-01 06:45:00,BZN|FR,56627.12,54400.0
508,2025-06-01 07:00:00,BZN|FR,58181.32,61650.0
509,2025-06-01 07:15:00,BZN|FR,59462.68,61650.0
510,2025-06-01 07:30:00,BZN|FR,60363.39,61650.0
511,2025-06-01 07:45:00,BZN|FR,61351.84,61650.0
512,2025-06-01 08:00:00,BZN|FR,62224.19,66150.0
513,2025-06-01 08:15:00,BZN|FR,62799.96,66150.0
514,2025-06-01 08:30:00,BZN|FR,63202.41,66150.0
515,2025-06-01 08:45:00,BZN|FR,63342.54,66150.0
516,2025-06-01 09:00:00,BZN|FR,63630.93,67350.0
517,2025-06-01 09:15:00,BZN|FR,63773.8,67350.0
518,2025-06-01 09:30:00,BZN|FR,64076.3,67350.0
519,2025-06-01 09:45:00,BZN|FR,64124.84,67350.0
520,2025-06-01 10:00:00,BZN|FR,63940.69,67900.0
521,2025-06-01 10:15:00,BZN|FR,63949.17,67900.0
522,2025-06-01 10:30:00,BZN|FR,63875.29,67900.0
523,2025-06-01 10:45:00,BZN|FR,63927.28,67900.0
524,2025-06-01 11:00:00,BZN|FR,64413.35,68150.0
525,2025-06-01 11:15:00,BZN|FR,64549.76,68150.0
526,2025-06-01 11:30:00,BZN|FR,64741.53,68150.0
527,2025-06-01 11:45:00,BZN|FR,64737.28,68150.0
528,2025-06-01 12:00:00,BZN|FR,65158.7,69400.0
529,2025-06-01 12:15:00,BZN|FR,64784.46,69400.0
530,2025-06-01 12:30:00,BZN|FR,65426.51,69400.0
531,2025-06-01 12:45:00,BZN|FR,64688.5,69400.0
532,2025-06-01 13:00:00,BZN|FR,64431.77,69400.0
533,2025-06-01 13:15:00,BZN|FR,63625.13,69400.0
534,2025-06-01 13:30:00,BZN|FR,63327.7,69400.0
535,2025-06-01 13:45:00,BZN|FR,63094.2,69400.0
536,2025-06-01 14:00:00,BZN|FR,62959.88,67850.0
537,2025-06-01 14:15:00,BZN|FR,62765.32,67850.0
538,2025-06-01 14:30:00,BZN|FR,62330.34,67850.0
539,2025-06-01 14:45:00,BZN|FR,61925.54,67850.0
540,2025-06-01 15:00:00,BZN|FR,61693.89,66650.0
541,2025-06-01 15:15:00,BZN|FR,61231.94,66650.0
542,2025-06-01 15:30:00,BZN|FR,61114.68,66650.0
543,2025-06-01 15:45:00,BZN|FR,61155.8,66650.0
544,2025-06-01 16:00:00,BZN|FR,60949.16,66050.0
545,2025-06-01 16:15:00,BZN|FR,60757.87,66050.0
546,2025-06-01 16:30:00,BZN|FR,60895.2,66050.0
547,2025-06-01 16:45:00,BZN|FR,61145.81,66050.0
548,2025-06-01 17:00:00,BZN|FR,61777.4,67350.0
549,2025-06-01 17:15:00,BZN|FR,62583.55,67350.0
550,2025-06-01 17:30:00,BZN|FR,63791.9,67350.0
551,2025-06-01 17:45:00,BZN|FR,64727.97,67350.0
552,2025-06-01 18:00:00,BZN|FR,65968.98,71000.0
553,2025-06-01 18:15:00,BZN|FR,66781.44,71000.0
554,2025-06-01 18:30:00,BZN|FR,67757.87,71000.0
555,2025-06-01 18:45:00,BZN|FR,68434.53,71000.0
556,2025-06-01 19:00:00,BZN|FR,68603.08,72250.0
557,2025-06-01 19:15:00,BZN|FR,68201.67,72250.0
558,2025-06-01 19:30:00,BZN|FR,67481.34,72250.0
559,2025-06-01 19:45:00,BZN|FR,66581.19,72250.0
560,2025-06-01 20:00:00,BZN|FR,65640.4,68000.0
561,2025-06-01 20:15:00,BZN|FR,64598.11,68000.0
562,2025-06-01 20:30:00,BZN|FR,63557.68,68000.0
563,2025-06-01 20:45:00,BZN|FR,62548.72,68000.0
564,2025-06-01 21:00:00,BZN|FR,61980.81,63750.0
565,2025-06-01 21:15:00,BZN|FR,61242.49,63750.0
566,2025-06-01 21:30:00,BZN|FR,60626.5,63750.0
567,2025-06-01 21:45:00,BZN|FR,59815.36,63750.0
568,2025-06-01 22:00:00,BZN|FR,60649.14,61350.0
569,2025-06-01 22:15:00,BZN|FR,60501.28,61350.0
570,2025-06-01 22:30:00,BZN|FR,61992.65,61350.0
571,2025-06-01 22:45:00,BZN|FR,61853.86,61350.0
572,2025-06-01 23:00:00,BZN|FR,61622.18,63200.0
573,2025-06-01 23:15:00,BZN|FR,60693.9,63200.0
574,2025-06-01 23:30:00,BZN|FR,61036.47,63200.0
575,2025-06-01 23:45:00,BZN|FR,60310.0,63200.0
576,2025-07-01 00:00:00,BZN|FR,60229.55,59000.0
577,2025-07-01 00:15:00,BZN|FR,59160.79,57850.0
578,2025-07-01 00:30:00,BZN|FR,57848.97,56700.0
579,2025-07-01 00:45:00,BZN|FR,56765.64,55500.0
580,2025-07-01 01:00:00,BZN|FR,57009.43,54300.0
581,2025-07-01 01:15:00,BZN|FR,56406.3,54650.0
582,2025-07-01 01:30:00,BZN|FR,56490.93,55000.0
583,2025-07-01 01:45:00,BZN|FR,55876.72,54700.0
584,2025-07-01 02:00:00,BZN|FR,56165.82,54400.0
585,2025-07-01 02:15:00,BZN|FR,55508.62,54050.0
586,2025-07-01 02:30:00,BZN|FR,54984.21,53700.0
587,2025-07-01 02:45:00,BZN|FR,54218.56,53050.0
588,2025-07-01 03:00:00,BZN|FR,54351.57,52400.0
589,2025-07-01 03:15:00,BZN|FR,53850.36,52100.0
590,2025-07-01 03:30:00,BZN|FR,53397.68,51800.0
591,2025-07-01 03:45:00,BZN|FR,52916.51,51650.0
592,2025-07-01 04:00:00,BZN|FR,53191.24,51500.0
593,2025-07-01 04:15:00,BZN|FR,53035.79,51650.0
594,2025-07-01 04:30:00,BZN|FR,53094.38,51800.0
595,2025-07-01 04:45:00,BZN|FR,53237.34,52250.0
596,2025-07-01 05:00:00,BZN|FR,54680.71,52700.0
597,2025-07-01 05:15:00,BZN|FR,55266.51,53700.0
598,2025-07-01 05:30:00,BZN|FR,56271.81,54700.0
599,2025-07-01 05:45:00,BZN|FR,57121.36,55850.0
600,2025-07-01 06:00:00,BZN|FR,59329.65,57000.0
601,2025-07-01 06:15:00,BZN|FR,60766.55,58950.0
602,2025-07-01 06:30:00,BZN|FR,62156.82,60900.0
603,2025-07-01 06:45:00,BZN|FR,63617.04,62700.0
604,2025-07-01 07:00:00,BZN|FR,65529.74,64500.0
605,2025-07-01 07:15:00,BZN|FR,66869.28,66150.0
606,2025-07-01 07:30:00,BZN|FR,67929.55,67800.0
607,2025-07-01 07:45:00,BZN|FR,68811.95,68900.0
608,2025-07-01 08:00:00,BZN|FR,69377.92,70000.0
609,2025-07-01 08:15:00,BZN|FR,69843.71,70250.0
610,2025-07-01 08:30:00,BZN|FR,70071.73,70500.0
611,2025-07-01 08:45:00,BZN|FR,69906.76,70450.0
612,2025-07-01 09:00:00,BZN|FR,69786.43,70400.0
613,2025-07-01 09:15:00,BZN|FR,69948.98,70550.0
614,2025-07-01 09:30:00,BZN|FR,69922.87,70700.0
615,2025-07-01 09:45:00,BZN|FR,69599.0,70750.0
616,2025-07-01 10:00:00,BZN|FR,69451.75,70800.0
617,2025-07-01 10:15:00,BZN|FR,69038.9,70800.0
618,2025-07-01 10:30:00,BZN|FR,68913.7,70800.0
619,2025-07-01 10:45:00,BZN|FR,68750.1,70750.0
620,2025-07-01 11:00:00,BZN|FR,68733.41,70700.0
621,2025-07-01 11:15:00,BZN|FR,68408.71,70900.0
622,2025-07-01 11:30:00,BZN|FR,68416.86,71100.0
623,2025-07-01 11:45:00,BZN|FR,68422.88,71300.0
624,2025-07-01 12:00:00,BZN|FR,68635.71,71500.0
625,2025-07-01 12:15:00,BZN|FR,68257.19,71350.0
626,2025-07-01 12:30:00,BZN|FR,68670.29,71200.0
627,2025-07-01 12:45:00,BZN|FR,68233.84,71600.0
628,2025-07-01 13:00:00,BZN|FR,67836.23,72000.0
629,2025-07-01 13:15:00,BZN|FR,66916.21,70900.0
630,2025-07-01 13:30:00,BZN|FR,66312.63,69800.0
631,2025-07-01 13:45:00,BZN|FR,65798.1,69400.0
632,2025-07-01 14:00:00,BZN|FR,65540.29,69000.0
633,2025-07-01 14:15:00,BZN|FR,65289.95,68750.0
634,2025-07-01 14:30:00,BZN|FR,65005.95,68500.0
635,2025-07-01 14:45:00,BZN|FR,64435.75,68100.0
636,2025-07-01 15:00:00,BZN|FR,64241.1,67700.0
637,2025-07-01 15:15:00,BZN|FR,63894.94,67450.0
638,2025-07-01 15:30:00,BZN|FR,63656.54,67200.0
639,2025-07-01 15:45:00,BZN|FR,63286.4,66950.0
640,2025-07-01 16:00:00,BZN|FR,63412.02,66700.0
641,2025-07-01 16:15:00,BZN|FR,63351.13,66600.0
642,2025-07-01 16:30:00,BZN|FR,63491.14,66500.0
643,2025-07-01 16:45:00,BZN|FR,63686.56,66700.0
644,2025-07-01 17:00:00,BZN|FR,64669.88,66900.0
645,2025-07-01 17:15:00,BZN|FR,65641.37,68100.0
646,2025-07-01 17:30:00,BZN|FR,66790.64,69300.0
647,2025-07-01 17:45:00,BZN|FR,67808.4,70300.0
648,2025-07-01 18:00:00,BZN|FR,68787.18,71300.0
649,2025-07-01 18:15:00,BZN|FR,69646.02,72000.0
650,2025-07-01 18:30:00,BZN|FR,70455.04,72700.0
651,2025-07-01 18:45:00,BZN|FR,71104.04,73350.0
652,2025-07-01 19:00:00,BZN|FR,71184.7,74000.0
653,2025-07-01 19:15:00,BZN|FR,70792.13,73300.0
654,2025-07-01 19:30:00,BZN|FR,70180.61,72600.0
655,2025-07-01 19:45:00,BZN|FR,69354.8,71450.0
656,2025-07-01 20:00:00,BZN|FR,68725.05,70300.0
657,2025-07-01 20:15:00,BZN|FR,67531.09,69250.0
658,2025-07-01 20:30:00,BZN|FR,66517.13,68200.0
659,2025-07-01 20:45:00,BZN|FR,65347.9,67000.0
660,2025-07-01 21:00:00,BZN|FR,64472.51,65800.0
661,2025-07-01 21:15:00,BZN|FR,63761.78,64750.0
662,2025-07-01 21:30:00,BZN|FR,63170.32,63700.0
663,2025-07-01 21:45:00,BZN|FR,62301.32,62850.0
664,2025-07-01 22:00:00,BZN|FR,63052.25,62000.0
665,2025-07-01 22:15:00,BZN|FR,62687.81,62500.0
666,2025-07-01 22:30:00,BZN|FR,64098.76,63000.0
667,2025-07-01 22:45:00,BZN|FR,63630.95,64000.0
668,2025-07-01 23:00:00,BZN|FR,63140.57,65000.0
669,2025-07-01 23:15:00,BZN|FR,62192.99,64500.0
670,2025-07-01 23:30:00,BZN|FR,62530.61,64000.0
671,2025-07-01 23:45:00,BZN|FR,61637.07,62850.0
672,2025-08-01 00:00:00,BZN|FR,61465.77,60950.0
673,2025-08-01 00:15:00,BZN|FR,60403.06,60950.0
674,2025-08-01 00:30:00,BZN|FR,58874.84,60950.0
675,2025-08-01 00:45:00,BZN|FR,57733.98,60950.0
676,2025-08-01 01:00:00,BZN|FR,57901.7,58400.0
677,2025-08-01 01:15:00,BZN|FR,57294.85,58400.0
678,2025-08-01 01:30:00,BZN|FR,57156.41,58400.0
679,2025-08-01 01:45:00,BZN|FR,56432.2,58400.0
680,2025-08-01 02:00:00,BZN|FR,56839.55,57400.0
681,2025-08-01 02:15:00,BZN|FR,56167.55,57400.0
682,2025-08-01 02:30:00,BZN|FR,55709.64,57400.0
683,2025-08-01 02:45:00,BZN|FR,55062.86,57400.0
684,2025-08-01 03:00:00,BZN|FR,54743.21,54700.0
685,2025-08-01 03:15:00,BZN|FR,54164.47,54700.0
686,2025-08-01 03:30:00,BZN|FR,53887.5,54700.0
687,2025-08-01 03:45:00,BZN|FR,53427.82,54700.0
688,2025-08-01 04:00:00,BZN|FR,53692.83,53200.0
689,2025-08-01 04:15:00,BZN|FR,53460.01,53200.0
690,2025-08-01 04:30:00,BZN|FR,53500.74,53200.0
691,2025-08-01 04:45:00,BZN|FR,53688.34,53200.0
692,2025-08-01 05:00:00,BZN|FR,55048.86,55050.0
693,2025-08-01 05:15:00,BZN|FR,55380.88,55050.0
694,2025-08-01 05:30:00,BZN|FR,56114.19,55050.0
695,2025-08-01 05:45:00,BZN|FR,56812.2,55050.0
696,2025-08-01 06:00:00,BZN|FR,59072.99,59700.0
697,2025-08-01 06:15:00,BZN|FR,60331.34,59700.0
698,2025-08-01 06:30:00,BZN|FR,61315.15,59700.0
699,2025-08-01 06:45:00,BZN|FR,62526.23,59700.0
700,2025-08-01 07:00:00,BZN|FR,64061.45,65850.0
701,2025-08-01 07:15:00,BZN|FR,65236.72,65850.0
702,2025-08-01 07:30:00,BZN|FR,66061.47,65850.0
703,2025-08-01 07:45:00,BZN|FR,66802.0,65850.0
704,2025-08-01 08:00:00,BZN|FR,67505.84,69750.0
705,2025-08-01 08:15:00,BZN|FR,68132.41,69750.0
706,2025-08-01 08:30:00,BZN|FR,68531.62,69750.0
707,2025-08-01 08:45:00,BZN|FR,68592.25,69750.0
708,2025-08-01 09:00:00,BZN|FR,68747.39,70300.0
709,2025-08-01 09:15:00,BZN|FR,69037.2,70300.0
710,2025-08-01 09:30:00,BZN|FR,69404.82,70300.0
711,2025-08-01 09:45:00,BZN|FR,69406.07,70300.0
712,2025-08-01 10:00:00,BZN|FR,69596.41,69850.0
713,2025-08-01 10:15:00,BZN|FR,69798.68,69850.0
714,2025-08-01 10:30:00,BZN|FR,69786.44,69850.0
715,2025-08-01 10:45:00,BZN|FR,69765.15,69850.0
716,2025-08-01 11:00:00,BZN|FR,70085.87,69850.0
717,2025-08-01 11:15:00,BZN|FR,70187.43,69850.0
718,2025-08-01 11:30:00,BZN|FR,70481.23,69850.0
719,2025-08-01 11:45:00,BZN|FR,70887.45,69850.0
720,2025-08-01 12:00:00,BZN|FR,71255.54,69450.0
721,2025-08-01 12:15:00,BZN|FR,71270.31,69450.0
722,2025-08-01 12:30:00,BZN|FR,72019.04,69450.0
723,2025-08-01 12:45:00,BZN|FR,71533.73,69450.0
724,2025-08-01 13:00:00,BZN|FR,70760.71,69400.0
725,2025-08-01 13:15:00,BZN|FR,70059.21,69400.0
726,2025-08-01 13:30:00,BZN|FR,69718.07,69400.0
727,2025-08-01 13:45:00,BZN|FR,69022.06,69400.0
728,2025-08-01 14:00:00,BZN|FR,68752.15,67650.0
729,2025-08-01 14:15:00,BZN|FR,68020.23,67650.0
730,2025-08-01 14:30:00,BZN|FR,67307.7,67650.0
731,2025-08-01 14:45:00,BZN|FR,66802.37,67650.0
732,2025-08-01 15:00:00,BZN|FR,66864.59,65800.0
733,2025-08-01 15:15:00,BZN|FR,66350.51,65800.0
734,2025-08-01 15:30:00,BZN|FR,65919.79,65800.0
735,2025-08-01 15:45:00,BZN|FR,65585.46,65800.0
736,2025-08-01 16:00:00,BZN|FR,65482.18,64650.0
737,2025-08-01 16:15:00,BZN|FR,65319.29,64650.0
738,2025-08-01 16:30:00,BZN|FR,65157.43,64650.0
739,2025-08-01 16:45:00,BZN|FR,64915.5,64650.0
740,2025-08-01 17:00:00,BZN|FR,65396.81,65900.0
741,2025-08-01 17:15:00,BZN|FR,65831.56,65900.0
742,2025-08-01 17:30:00,BZN|FR,66698.56,65900.0
743,2025-08-01 17:45:00,BZN|FR,67397.67,65900.0
744,2025-08-01 18:00:00,BZN|FR,67959.79,68550.0
745,2025-08-01 18:15:00,BZN|FR,68645.85,68550.0
746,2025-08-01 18:30:00,BZN|FR,69355.42,68550.0
747,2025-08-01 18:45:00,BZN|FR,70048.95,68550.0
748,2025-08-01 19:00:00,BZN|FR,69986.51,69750.0
749,2025-08-01 19:15:00,BZN|FR,69499.57,69750.0
750,2025-08-01 19:30:00,BZN|FR,68764.74,69750.0
751,2025-08-01 19:45:00,BZN|FR,67695.06,69750.0
752,2025-08-01 20:00:00,BZN|FR,66531.83,66100.0
753,2025-08-01 20:15:00,BZN|FR,65193.95,66100.0
754,2025-08-01 20:30:00,BZN|FR,64186.52,66100.0
755,2025-08-01 20:45:00,BZN|FR,63057.02,66100.0
756,2025-08-01 21:00:00,BZN|FR,62196.64,62500.0
757,2025-08-01 21:15:00,BZN|FR,61337.13,62500.0
758,2025-08-01 21:30:00,BZN|FR,60731.57,62500.0
759,2025-08-01 21:45:00,BZN|FR,59990.9,62500.0
760,2025-08-01 22:00:00,BZN|FR,60820.84,61350.0
761,2025-08-01 22:15:00,BZN|FR,60433.18,61350.0
762,2025-08-01 22:30:00,BZN|FR,61584.79,61350.0
763,2025-08-01 22:45:00,BZN|FR,61200.07,61350.0
764,2025-08-01 23:00:00,BZN|FR,60901.68,62650.0
765,2025-08-01 23:15:00,BZN|FR,59958.59,62650.0
766,2025-08-01 23:30:00,BZN|FR,60262.52,62650.0
767,2025-08-01 23:45:00,BZN|FR,59168.88,62650.0
768,2025-09-01 00:00:00,BZN|FR,58925.3,59000.0
769,2025-09-01 00:15:00,BZN|FR,57793.5,58250.0
770,2025-09-01 00:30:00,BZN|FR,56341.23,57500.0
771,2025-09-01 00:45:00,BZN|FR,55099.44,56500.0
772,2025-09-01 01:00:00,BZN|FR,55383.4,55500.0
773,2025-09-01 01:15:00,BZN|FR,54766.73,55400.0
774,2025-09-01 01:30:00,BZN|FR,54848.03,55300.0
775,2025-09-01 01:45:00,BZN|FR,54459.64,55000.0
776,2025-09-01 02:00:00,BZN|FR,54752.27,54700.0
777,2025-09-01 02:15:00,BZN|FR,54043.25,54150.0
778,2025-09-01 02:30:00,BZN|FR,53511.43,53600.0
779,2025-09-01 02:45:00,BZN|FR,52816.62,52950.0
780,2025-09-01 03:00:00,BZN|FR,52505.76,52300.0
781,2025-09-01 03:15:00,BZN|FR,51896.81,51800.0
782,2025-09-01 03:30:00,BZN|FR,51608.0,51300.0
783,2025-09-01 03:45:00,BZN|FR,51033.54,50950.0
784,2025-09-01 04:00:00,BZN|FR,51130.8,50600.0
785,2025-09-01 04:15:00,BZN|FR,50875.9,50450.0
786,2025-09-01 04:30:00,BZN|FR,50746.2,50300.0
787,2025-09-01 04:45:00,BZN|FR,50963.16,50550.0
788,2025-09-01 05:00:00,BZN|FR,52194.34,50800.0
789,2025-09-01 05:15:00,BZN|FR,52559.55,51650.0
790,2025-09-01 05:30:00,BZN|FR,53375.66,52500.0
791,2025-09-01 05:45:00,BZN|FR,54157.29,53400.0
792,2025-09-01 06:00:00,BZN|FR,56161.77,54300.0
793,2025-09-01 06:15:00,BZN|FR,57476.28,55850.0
794,2025-09-01 06:30:00,BZN|FR,58551.9,57400.0
795,2025-09-01 06:45:00,BZN|FR,59770.18,58900.0
796,2025-09-01 07:00:00,BZN|FR,61835.63,60400.0
797,2025-09-01 07:15:00,BZN|FR,63197.29,61800.0
798,2025-09-01 07:30:00,BZN|FR,64070.09,63200.0
799,2025-09-01 07:45:00,BZN|FR,65010.19,64100.0
800,2025-09-01 08:00:00,BZN|FR,65589.91,65000.0
801,2025-09-01 08:15:00,BZN|FR,65834.34,65450.0
802,2025-09-01 08:30:00,BZN|FR,66368.65,65900.0
803,2025-09-01 08:45:00,BZN|FR,66509.55,66200.0
804,2025-09-01 09:00:00,BZN|FR,66833.23,66500.0
805,2025-09-01 09:15:00,BZN|FR,67340.64,66850.0
806,2025-09-01 09:30:00,BZN|FR,67728.15,67200.0
807,2025-09-01 09:45:00,BZN|FR,67908.06,67500.0
808,2025-09-01 10:00:00,BZN|FR,68030.78,67800.0
809,2025-09-01 10:15:00,BZN|FR,68310.85,67950.0
810,2025-09-01 10:30:00,BZN|FR,68497.81,68100.0
811,2025-09-01 10:45:00,BZN|FR,68794.2,68450.0
812,2025-09-01 11:00:00,BZN|FR,69093.55,68800.0
813,2025-09-01 11:15:00,BZN|FR,69254.04,69150.0
814,2025-09-01 11:30:00,BZN|FR,69434.7,69500.0
815,2025-09-01 11:45:00,BZN|FR,69592.77,70100.0
816,2025-09-01 12:00:00,BZN|FR,69054.1,70700.0
817,2025-09-01 12:15:00,BZN|FR,68571.6,70550.0
818,2025-09-01 12:30:00,BZN|FR,68947.73,70400.0
819,2025-09-01 12:45:00,BZN|FR,68192.24,71050.0
820,2025-09-01 13:00:00,BZN|FR,67734.19,71700.0
821,2025-09-01 13:15:00,BZN|FR,67074.87,70350.0
822,2025-09-01 13:30:00,BZN|FR,66182.3,69000.0
823,2025-09-01 13:45:00,BZN|FR,65697.08,68550.0
824,2025-09-01 14:00:00,BZN|FR,65361.05,68100.0
825,2025-09-01 14:15:00,BZN|FR,64985.55,67550.0
826,2025-09-01 14:30:00,BZN|FR,64575.46,67000.0
827,2025-09-01 14:45:00,BZN|FR,64135.38,66350.0
828,2025-09-01 15:00:00,BZN|FR,64096.55,65700.0
829,2025-09-01 15:15:00,BZN|FR,63478.88,65200.0
830,2025-09-01 15:30:00,BZN|FR,63223.04,64700.0
831,2025-09-01 15:45:00,BZN|FR,63101.64,64350.0
832,2025-09-01 16:00:00,BZN|FR,62929.33,64000.0
833,2025-09-01 16:15:00,BZN|FR,63040.96,63950.0
834,2025-09-01 16:30:00,BZN|FR,63316.2,63900.0
835,2025-09-01 16:45:00,BZN|FR,63660.69,64400.0
836,2025-09-01 17:00:00,BZN|FR,64396.47,64900.0
837,2025-09-01 17:15:00,BZN|FR,65218.86,65950.0
838,2025-09-01 17:30:00,BZN|FR,66525.96,67000.0
839,2025-09-01 17:45:00,BZN|FR,67672.94,68150.0
840,2025-09-01 18:00:00,BZN|FR,68731.13,69300.0
841,2025-09-01 18:15:00,BZN|FR,69483.9,70150.0
842,2025-09-01 18:30:00,BZN|FR,70316.13,71000.0
843,2025-09-01 18:45:00,BZN|FR,71215.71,72000.0
844,2025-09-01 19:00:00,BZN|FR,71376.39,73000.0
845,2025-09-01 19:15:00,BZN|FR,70841.72,72400.0
846,2025-09-01 19:30:00,BZN|FR,70106.77,71800.0
847,2025-09-01 19:45:00,BZN|FR,69196.61,70500.0
848,2025-09-01 20:00:00,BZN|FR,68449.89,69200.0
849,2025-09-01 20:15:00,BZN|FR,67527.61,68250.0
850,2025-09-01 20:30:00,BZN|FR,66708.39,67300.0
851,2025-09-01 20:45:00,BZN|FR,65679.06,66450.0
852,2025-09-01 21:00:00,BZN|FR,64905.7,65600.0
853,2025-09-01 21:15:00,BZN|FR,64261.12,65200.0
854,2025-09-01 21:30:00,BZN|FR,63713.02,64800.0
855,2025-09-01 21:45:00,BZN|FR,63061.05,64100.0
856,2025-09-01 22:00:00,BZN|FR,63589.18,63400.0
857,2025-09-01 22:15:00,BZN|FR,63166.14,64500.0
858,2025-09-01 22:30:00,BZN|FR,64703.99,65600.0
859,2025-09-01 22:45:00,BZN|FR,64384.73,66000.0
860,2025-09-01 23:00:00,BZN|FR,64286.21,66400.0
861,2025-09-01 23:15:00,BZN|FR,63588.96,65800.0
862,2025-09-01 23:30:00,BZN|FR,63669.87,65200.0
863,2025-09-01 23:45:00,BZN|FR,62833.86,64900.0
864,2025-10-01 00:00:00,BZN|FR,62810.54,62100.0
865,2025-10-01 00:15:00,BZN|FR,61838.56,61300.0
866,2025-10-01 00:30:00,BZN|FR,60467.77,60500.0
867,2025-10-01 00:45:00,BZN|FR,59435.45,59450.0
868,2025-10-01 01:00:00,BZN|FR,59471.91,58400.0
869,2025-10-01 01:15:00,BZN|FR,58904.8,58600.0
870,2025-10-01 01:30:00,BZN|FR,58931.47,58800.0
871,2025-10-01 01:45:00,BZN|FR,58271.8,58400.0
