"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"10/12/2024 06:30 - 10/12/2024 06:45","BZN|BE","9677.69","9912.90"
"10/12/2024 06:45 - 10/12/2024 07:00","BZN|BE","9940.63","10179.63"
"10/12/2024 07:00 - 10/12/2024 07:15","BZN|BE","10336.37","10506.73"
"10/12/2024 07:15 - 10/12/2024 07:30","BZN|BE","10655.80","10739.60"
"10/12/2024 07:30 - 10/12/2024 07:45","BZN|BE","10857.28","10951.22"
"10/12/2024 07:45 - 10/12/2024 08:00","BZN|BE","10969.02","11088.91"
"10/12/2024 08:00 - 10/12/2024 08:15","BZN|BE","11232.16","11215.26"
"10/12/2024 08:15 - 10/12/2024 08:30","BZN|BE","11355.67","11286.36"
"10/12/2024 08:30 - 10/12/2024 08:45","BZN|BE","11541.01","11410.82"
"10/12/2024 08:45 - 10/12/2024 09:00","BZN|BE","11604.19","11541.64"
"10/12/2024 09:00 - 10/12/2024 09:15","BZN|BE","11666.31","11499.77"
"10/12/2024 09:15 - 10/12/2024 09:30","BZN|BE","11698.93","11586.73"
"10/12/2024 09:30 - 10/12/2024 09:45","BZN|BE","11747.12","11647.26"
"10/12/2024 09:45 - 10/12/2024 10:00","BZN|BE","11771.64","11702.64"
"10/12/2024 10:00 - 10/12/2024 10:15","BZN|BE","11786.35","11584.96"
"10/12/2024 10:15 - 10/12/2024 10:30","BZN|BE","11761.90","11584.08"
"10/12/2024 10:30 - 10/12/2024 10:45","BZN|BE","11755.56","11598.43"
"10/12/2024 10:45 - 10/12/2024 11:00","BZN|BE","11721.93","11624.48"
"10/12/2024 11:00 - 10/12/2024 11:15","BZN|BE","11806.20","11569.39"
"10/12/2024 11:15 - 10/12/2024 11:30","BZN|BE","11779.15","11608.23"
"10/12/2024 11:30 - 10/12/2024 11:45","BZN|BE","11857.10","11623.21"
"10/12/2024 11:45 - 10/12/2024 12:00","BZN|BE","11883.07","11623.06"
"10/12/2024 12:00 - 10/12/2024 12:15","BZN|BE","11748.76","11441.96"
"10/12/2024 12:15 - 10/12/2024 12:30","BZN|BE","11712.79","11326.18"
"10/12/2024 12:30 - 10/12/2024 12:45","BZN|BE","11716.00","11319.59"
"10/12/2024 12:45 - 10/12/2024 13:00","BZN|BE","11679.19","11329.10"
"10/12/2024 13:00 - 10/12/2024 13:15","BZN|BE","11784.44","11300.95"
"10/12/2024 13:15 - 10/12/2024 13:30","BZN|BE","11685.28","11260.04"
"10/12/2024 13:30 - 10/12/2024 13:45","BZN|BE","11756.42","11264.85"
"10/12/2024 13:45 - 10/12/2024 14:00","BZN|BE","11643.36","11187.19"
"10/12/2024 14:00 - 10/12/2024 14:15","BZN|BE","11607.54","11319.90"
"10/12/2024 14:15 - 10/12/2024 14:30","BZN|BE","11601.46","11233.87"
"10/12/2024 14:30 - 10/12/2024 14:45","BZN|BE","11590.19","11126.56"
"10/12/2024 14:45 - 10/12/2024 15:00","BZN|BE","11559.80","11051.07"
"10/12/2024 15:00 - 10/12/2024 15:15","BZN|BE","11597.26","11269.06"
"10/12/2024 15:15 - 10/12/2024 15:30","BZN|BE","11601.93","11210.11"
"10/12/2024 15:30 - 10/12/2024 15:45","BZN|BE","11593.88","11211.13"
"10/12/2024 15:45 - 10/12/2024 16:00","BZN|BE","11587.19","11219.27"
"10/12/2024 16:00 - 10/12/2024 16:15","BZN|BE","11613.01","11347.72"
"10/12/2024 16:15 - 10/12/2024 16:30","BZN|BE","11689.65","11360.51"
"10/12/2024 16:30 - 10/12/2024 16:45","BZN|BE","11708.57","11463.13"
"10/12/2024 16:45 - 10/12/2024 17:00","BZN|BE","11872.12","11631.95"
"10/12/2024 17:00 - 10/12/2024 17:15","BZN|BE","11985.65","11775.80"
"10/12/2024 17:15 - 10/12/2024 17:30","BZN|BE","11976.40","11901.69"
"10/12/2024 17:30 - 10/12/2024 17:45","BZN|BE","12054.97","11992.30"
"10/12/2024 17:45 - 10/12/2024 18:00","BZN|BE","12098.24","12060.69"
"10/12/2024 18:00 - 10/12/2024 18:15","BZN|BE","11997.60","12029.18"
"10/12/2024 18:15 - 10/12/2024 18:30","BZN|BE","11949.43","11943.37"
"10/12/2024 18:30 - 10/12/2024 18:45","BZN|BE","11852.34","11893.55"
"10/12/2024 18:45 - 10/12/2024 19:00","BZN|BE","11671.82","11832.12"
"10/12/2024 19:00 - 10/12/2024 19:15","BZN|BE","11582.15","11662.92"
"10/12/2024 19:15 - 10/12/2024 19:30","BZN|BE","11404.50","11527.95"
"10/12/2024 19:30 - 10/12/2024 19:45","BZN|BE","11249.10","11437.08"
"10/12/2024 19:45 - 10/12/2024 20:00","BZN|BE","11189.89","11340.10"
"10/12/2024 20:00 - 10/12/2024 20:15","BZN|BE","10938.36","11121.61"
"10/12/2024 20:15 - 10/12/2024 20:30","BZN|BE","10738.11","10942.30"
"10/12/2024 20:30 - 10/12/2024 20:45","BZN|BE","10607.09","10832.93"
"10/12/2024 20:45 - 10/12/2024 21:00","BZN|BE","10523.24","10721.82"
"10/12/2024 21:00 - 10/12/2024 21:15","BZN|BE","10333.98","10551.47"
"10/12/2024 21:15 - 10/12/2024 21:30","BZN|BE","10252.94","10404.33"
"10/12/2024 21:30 - 10/12/2024 21:45","BZN|BE","10115.19","10302.72"
"10/12/2024 21:45 - 10/12/2024 22:00","BZN|BE","9967.06","10190.64"
"10/12/2024 22:00 - 10/12/2024 22:15","BZN|BE","9926.90","10245.73"
"10/12/2024 22:15 - 10/12/2024 22:30","BZN|BE","9935.59","10238.49"
"10/12/2024 22:30 - 10/12/2024 22:45","BZN|BE","9852.30","10199.79"
"10/12/2024 22:45 - 10/12/2024 23:00","BZN|BE","9718.35","10114.96"
"10/12/2024 23:00 - 10/12/2024 23:15","BZN|BE","9656.25","10030.27"
"10/12/2024 23:15 - 10/12/2024 23:30","BZN|BE","9569.89","9921.70"
"10/12/2024 23:30 - 10/12/2024 23:45","BZN|BE","9462.75","9800.40"
"10/12/2024 23:45 - 11/12/2024 00:00","BZN|BE","9353.27","9675.59"
"11/12/2024 00:00 - 11/12/2024 00:15","BZN|BE","9289.67","9356.21"
"11/12/2024 00:15 - 11/12/2024 00:30","BZN|BE","9176.08","9226.53"
"11/12/2024 00:30 - 11/12/2024 00:45","BZN|BE","9121.05","9100.03"
"11/12/2024 00:45 - 11/12/2024 01:00","BZN|BE","9012.26","8977.78"
"11/12/2024 01:00 - 11/12/2024 01:15","BZN|BE","8896.35","8896.10"
"11/12/2024 01:15 - 11/12/2024 01:30","BZN|BE","8759.94","8765.32"
"11/12/2024 01:30 - 11/12/2024 01:45","BZN|BE","8662.71","8688.24"
"11/12/2024 01:45 - 11/12/2024 02:00","BZN|BE","8607.89","8600.33"
"11/12/2024 02:00 - 11/12/2024 02:15","BZN|BE","8521.75","8599.21"
"11/12/2024 02:15 - 11/12/2024 02:30","BZN|BE","8508.90","8557.72"
"11/12/2024 02:30 - 11/12/2024 02:45","BZN|BE","8391.37","8496.52"
"11/12/2024 02:45 - 11/12/2024 03:00","BZN|BE","8301.31","8479.01"
"11/12/2024 03:00 - 11/12/2024 03:15","BZN|BE","8251.18","8495.55"
"11/12/2024 03:15 - 11/12/2024 03:30","BZN|BE","8239.57","8458.65"
"11/12/2024 03:30 - 11/12/2024 03:45","BZN|BE","8326.61","8451.40"
"11/12/2024 03:45 - 11/12/2024 04:00","BZN|BE","8336.59","8421.50"
"11/12/2024 04:00 - 11/12/2024 04:15","BZN|BE","8350.30","8433.24"
"11/12/2024 04:15 - 11/12/2024 04:30","BZN|BE","8340.79","8483.52"
"11/12/2024 04:30 - 11/12/2024 04:45","BZN|BE","8395.78","8519.36"
"11/12/2024 04:45 - 11/12/2024 05:00","BZN|BE","8440.72","8587.26"
"11/12/2024 05:00 - 11/12/2024 05:15","BZN|BE","8572.33","8756.14"
"11/12/2024 05:15 - 11/12/2024 05:30","BZN|BE","8658.33","8850.94"
"11/12/2024 05:30 - 11/12/2024 05:45","BZN|BE","8818.06","8957.72"
"11/12/2024 05:45 - 11/12/2024 06:00","BZN|BE","8980.27","9129.47"
"11/12/2024 06:00 - 11/12/2024 06:15","BZN|BE","9458.79","9536.39"
"11/12/2024 06:15 - 11/12/2024 06:30","BZN|BE","9693.82","9807.56"
"11/12/2024 06:30 - 11/12/2024 06:45","BZN|BE","9961.27","10083.12"
"11/12/2024 06:45 - 11/12/2024 07:00","BZN|BE","10127.36","10354.95"
"11/12/2024 07:00 - 11/12/2024 07:15","BZN|BE","10520.09","10572.34"
"11/12/2024 07:15 - 11/12/2024 07:30","BZN|BE","10682.14","10807.99"
"11/12/2024 07:30 - 11/12/2024 07:45","BZN|BE","10931.98","11022.40"
"11/12/2024 07:45 - 11/12/2024 08:00","BZN|BE","11085.35","11161.31"
"11/12/2024 08:00 - 11/12/2024 08:15","BZN|BE","11328.31","11288.39"
"11/12/2024 08:15 - 11/12/2024 08:30","BZN|BE","11438.95","11360.12"
"11/12/2024 08:30 - 11/12/2024 08:45","BZN|BE","11566.32","11484.81"
"11/12/2024 08:45 - 11/12/2024 09:00","BZN|BE","11631.76","11616.97"
"11/12/2024 09:00 - 11/12/2024 09:15","BZN|BE","11721.49","11599.48"
"11/12/2024 09:15 - 11/12/2024 09:30","BZN|BE","11817.12","11687.41"
"11/12/2024 09:30 - 11/12/2024 09:45","BZN|BE","11866.23","11751.39"
"11/12/2024 09:45 - 11/12/2024 10:00","BZN|BE","11875.95","11805.70"
"11/12/2024 10:00 - 11/12/2024 10:15","BZN|BE","11934.44","11746.62"
"11/12/2024 10:15 - 11/12/2024 10:30","BZN|BE","12002.70","11744.29"
"11/12/2024 10:30 - 11/12/2024 10:45","BZN|BE","12001.01","11758.45"
"11/12/2024 10:45 - 11/12/2024 11:00","BZN|BE","12034.28","11783.61"
"11/12/2024 11:00 - 11/12/2024 11:15","BZN|BE","12027.32","11716.63"
"11/12/2024 11:15 - 11/12/2024 11:30","BZN|BE","12053.06","11756.73"
"11/12/2024 11:30 - 11/12/2024 11:45","BZN|BE","12050.13","11772.29"
"11/12/2024 11:45 - 11/12/2024 12:00","BZN|BE","12032.28","11773.94"
"11/12/2024 12:00 - 11/12/2024 12:15","BZN|BE","11939.57","11608.38"
"11/12/2024 12:15 - 11/12/2024 12:30","BZN|BE","11862.87","11489.41"
"11/12/2024 12:30 - 11/12/2024 12:45","BZN|BE","11867.84","11481.40"
"11/12/2024 12:45 - 11/12/2024 13:00","BZN|BE","11879.01","11491.10"
"11/12/2024 13:00 - 11/12/2024 13:15","BZN|BE","11905.66","11533.06"
"11/12/2024 13:15 - 11/12/2024 13:30","BZN|BE","11899.65","11491.03"
"11/12/2024 13:30 - 11/12/2024 13:45","BZN|BE","11878.61","11497.26"
"11/12/2024 13:45 - 11/12/2024 14:00","BZN|BE","11832.65","11417.56"
"11/12/2024 14:00 - 11/12/2024 14:15","BZN|BE","11845.71","11433.60"
"11/12/2024 14:15 - 11/12/2024 14:30","BZN|BE","11840.77","11346.93"
"11/12/2024 14:30 - 11/12/2024 14:45","BZN|BE","11843.71","11237.63"
"11/12/2024 14:45 - 11/12/2024 15:00","BZN|BE","11780.68","11161.83"
"11/12/2024 15:00 - 11/12/2024 15:15","BZN|BE","11768.85","11312.71"
"11/12/2024 15:15 - 11/12/2024 15:30","BZN|BE","11766.58","11255.15"
"11/12/2024 15:30 - 11/12/2024 15:45","BZN|BE","11772.35","11254.69"
"11/12/2024 15:45 - 11/12/2024 16:00","BZN|BE","11780.47","11263.75"
"11/12/2024 16:00 - 11/12/2024 16:15","BZN|BE","11741.04","11391.66"
"11/12/2024 16:15 - 11/12/2024 16:30","BZN|BE","11738.60","11404.67"
"11/12/2024 16:30 - 11/12/2024 16:45","BZN|BE","11753.68","11508.49"
"11/12/2024 16:45 - 11/12/2024 17:00","BZN|BE","11860.99","11677.86"
"11/12/2024 17:00 - 11/12/2024 17:15","BZN|BE","11964.24","11811.10"
"11/12/2024 17:15 - 11/12/2024 17:30","BZN|BE","12009.86","11937.19"
"11/12/2024 17:30 - 11/12/2024 17:45","BZN|BE","12065.18","12026.96"
"11/12/2024 17:45 - 11/12/2024 18:00","BZN|BE","12102.36","12095.66"
"11/12/2024 18:00 - 11/12/2024 18:15","BZN|BE","12068.25","12047.20"
"11/12/2024 18:15 - 11/12/2024 18:30","BZN|BE","12048.57","11961.11"
"11/12/2024 18:30 - 11/12/2024 18:45","BZN|BE","11996.87","11911.51"
"11/12/2024 18:45 - 11/12/2024 19:00","BZN|BE","11876.25","11849.93"
"11/12/2024 19:00 - 11/12/2024 19:15","BZN|BE","11654.31","11709.29"
"11/12/2024 19:15 - 11/12/2024 19:30","BZN|BE","11529.81","11573.75"
"11/12/2024 19:30 - 11/12/2024 19:45","BZN|BE","11450.48","11481.81"
"11/12/2024 19:45 - 11/12/2024 20:00","BZN|BE","11289.88","11383.82"
"11/12/2024 20:00 - 11/12/2024 20:15","BZN|BE","11174.31","11185.39"
"11/12/2024 20:15 - 11/12/2024 20:30","BZN|BE","11049.31","11004.35"
"11/12/2024 20:30 - 11/12/2024 20:45","BZN|BE","10847.94","10894.61"
"11/12/2024 20:45 - 11/12/2024 21:00","BZN|BE","10833.15","10783.62"
"11/12/2024 21:00 - 11/12/2024 21:15","BZN|BE","10551.34","10573.96"
"11/12/2024 21:15 - 11/12/2024 21:30","BZN|BE","10439.21","10426.46"
"11/12/2024 21:30 - 11/12/2024 21:45","BZN|BE","10333.09","10323.02"
"11/12/2024 21:45 - 11/12/2024 22:00","BZN|BE","10161.25","10210.01"
"11/12/2024 22:00 - 11/12/2024 22:15","BZN|BE","10098.06","10214.88"
"11/12/2024 22:15 - 11/12/2024 22:30","BZN|BE","10066.48","10207.48"
"11/12/2024 22:30 - 11/12/2024 22:45","BZN|BE","10064.75","10168.76"
"11/12/2024 22:45 - 11/12/2024 23:00","BZN|BE","9973.60","10083.77"
"11/12/2024 23:00 - 11/12/2024 23:15","BZN|BE","10023.62","10045.00"
"11/12/2024 23:15 - 11/12/2024 23:30","BZN|BE","9968.58","9936.09"
"11/12/2024 23:30 - 11/12/2024 23:45","BZN|BE","9796.00","9814.99"
"11/12/2024 23:45 - 12/12/2024 00:00","BZN|BE","9697.72","9689.42"
"12/12/2024 00:00 - 12/12/2024 00:15","BZN|BE","9621.33","9478.52"
"12/12/2024 00:15 - 12/12/2024 00:30","BZN|BE","9425.96","9347.76"
"12/12/2024 00:30 - 12/12/2024 00:45","BZN|BE","9258.81","9227.82"
"12/12/2024 00:45 - 12/12/2024 01:00","BZN|BE","9201.77","9104.25"
"12/12/2024 01:00 - 12/12/2024 01:15","BZN|BE","9196.99","8963.95"
"12/12/2024 01:15 - 12/12/2024 01:30","BZN|BE","8999.38","8828.37"
"12/12/2024 01:30 - 12/12/2024 01:45","BZN|BE","8982.81","8747.85"
"12/12/2024 01:45 - 12/12/2024 02:00","BZN|BE","8850.92","8665.27"
"12/12/2024 02:00 - 12/12/2024 02:15","BZN|BE","8755.50","8624.40"
"12/12/2024 02:15 - 12/12/2024 02:30","BZN|BE","8700.83","8587.14"
"12/12/2024 02:30 - 12/12/2024 02:45","BZN|BE","8629.51","8533.69"
"12/12/2024 02:45 - 12/12/2024 03:00","BZN|BE","8584.18","8506.74"
"12/12/2024 03:00 - 12/12/2024 03:15","BZN|BE","8603.46","8495.57"
"12/12/2024 03:15 - 12/12/2024 03:30","BZN|BE","8562.52","8458.92"
"12/12/2024 03:30 - 12/12/2024 03:45","BZN|BE","8483.82","8433.60"
"12/12/2024 03:45 - 12/12/2024 04:00","BZN|BE","8506.02","8409.26"
"12/12/2024 04:00 - 12/12/2024 04:15","BZN|BE","8496.34","8462.93"
"12/12/2024 04:15 - 12/12/2024 04:30","BZN|BE","8533.04","8497.21"
"12/12/2024 04:30 - 12/12/2024 04:45","BZN|BE","8635.40","8540.00"
"12/12/2024 04:45 - 12/12/2024 05:00","BZN|BE","8679.85","8604.75"
"12/12/2024 05:00 - 12/12/2024 05:15","BZN|BE","8823.48","8833.50"
"12/12/2024 05:15 - 12/12/2024 05:30","BZN|BE","8880.34","8924.75"
"12/12/2024 05:30 - 12/12/2024 05:45","BZN|BE","9021.59","9032.51"
"12/12/2024 05:45 - 12/12/2024 06:00","BZN|BE","9157.53","9210.88"
"12/12/2024 06:00 - 12/12/2024 06:15","BZN|BE","9663.19","9630.32"
"12/12/2024 06:15 - 12/12/2024 06:30","BZN|BE","9939.00","9901.73"
"12/12/2024 06:30 - 12/12/2024 06:45","BZN|BE","10230.78","10171.95"
"12/12/2024 06:45 - 12/12/2024 07:00","BZN|BE","10568.75","10448.23"
"12/12/2024 07:00 - 12/12/2024 07:15","BZN|BE","10802.58","10670.95"
"12/12/2024 07:15 - 12/12/2024 07:30","BZN|BE","10993.24","10917.72"
"12/12/2024 07:30 - 12/12/2024 07:45","BZN|BE","11197.88","11136.05"
"12/12/2024 07:45 - 12/12/2024 08:00","BZN|BE","11282.93","11276.01"
"12/12/2024 08:00 - 12/12/2024 08:15","BZN|BE","11565.10","11369.37"
"12/12/2024 08:15 - 12/12/2024 08:30","BZN|BE","11594.16","11441.58"
"12/12/2024 08:30 - 12/12/2024 08:45","BZN|BE","11703.51","11567.37"
"12/12/2024 08:45 - 12/12/2024 09:00","BZN|BE","11790.15","11690.63"
"12/12/2024 09:00 - 12/12/2024 09:15","BZN|BE","11917.77","11661.48"
"12/12/2024 09:15 - 12/12/2024 09:30","BZN|BE","11908.95","11741.12"
"12/12/2024 09:30 - 12/12/2024 09:45","BZN|BE","11946.42","11801.58"
"12/12/2024 09:45 - 12/12/2024 10:00","BZN|BE","11968.04","11856.61"
"12/12/2024 10:00 - 12/12/2024 10:15","BZN|BE","11908.68","11893.78"
"12/12/2024 10:15 - 12/12/2024 10:30","BZN|BE","11964.31","11880.59"
"12/12/2024 10:30 - 12/12/2024 10:45","BZN|BE","11973.33","11894.55"
"12/12/2024 10:45 - 12/12/2024 11:00","BZN|BE","12002.61","11913.28"
"12/12/2024 11:00 - 12/12/2024 11:15","BZN|BE","12011.27","11931.27"
"12/12/2024 11:15 - 12/12/2024 11:30","BZN|BE","12050.35","11956.36"
"12/12/2024 11:30 - 12/12/2024 11:45","BZN|BE","12044.92","11983.03"
"12/12/2024 11:45 - 12/12/2024 12:00","BZN|BE","12059.20","11992.59"
"12/12/2024 12:00 - 12/12/2024 12:15","BZN|BE","11944.68","11783.67"
"12/12/2024 12:15 - 12/12/2024 12:30","BZN|BE","11791.37","11670.19"
"12/12/2024 12:30 - 12/12/2024 12:45","BZN|BE","11812.16","11666.56"
"12/12/2024 12:45 - 12/12/2024 13:00","BZN|BE","11802.79","11669.90"
"12/12/2024 13:00 - 12/12/2024 13:15","BZN|BE","11799.47","11550.06"
"12/12/2024 13:15 - 12/12/2024 13:30","BZN|BE","11850.85","11502.96"
"12/12/2024 13:30 - 12/12/2024 13:45","BZN|BE","11860.86","11521.08"
"12/12/2024 13:45 - 12/12/2024 14:00","BZN|BE","11778.41","11437.45"
"12/12/2024 14:00 - 12/12/2024 14:15","BZN|BE","11738.39","11436.64"
"12/12/2024 14:15 - 12/12/2024 14:30","BZN|BE","11607.09","11366.54"
"12/12/2024 14:30 - 12/12/2024 14:45","BZN|BE","11554.00","11270.59"
"12/12/2024 14:45 - 12/12/2024 15:00","BZN|BE","11555.02","11197.53"
"12/12/2024 15:00 - 12/12/2024 15:15","BZN|BE","11191.09","11436.95"
"12/12/2024 15:15 - 12/12/2024 15:30","BZN|BE","11425.57","11387.44"
"12/12/2024 15:30 - 12/12/2024 15:45","BZN|BE","11481.74","11387.33"
"12/12/2024 15:45 - 12/12/2024 16:00","BZN|BE","11526.63","11402.40"
"12/12/2024 16:00 - 12/12/2024 16:15","BZN|BE","11520.50","11490.43"
"12/12/2024 16:15 - 12/12/2024 16:30","BZN|BE","11590.36","11511.39"
"12/12/2024 16:30 - 12/12/2024 16:45","BZN|BE","11687.70","11605.01"
"12/12/2024 16:45 - 12/12/2024 17:00","BZN|BE","11854.35","11775.05"
"12/12/2024 17:00 - 12/12/2024 17:15","BZN|BE","11835.24","11880.13"
"12/12/2024 17:15 - 12/12/2024 17:30","BZN|BE","11911.43","11991.58"
"12/12/2024 17:30 - 12/12/2024 17:45","BZN|BE","11905.69","12086.56"
"12/12/2024 17:45 - 12/12/2024 18:00","BZN|BE","12086.91","12151.51"
"12/12/2024 18:00 - 12/12/2024 18:15","BZN|BE","12015.26","12103.29"
"12/12/2024 18:15 - 12/12/2024 18:30","BZN|BE","11868.72","12013.39"
"12/12/2024 18:30 - 12/12/2024 18:45","BZN|BE","11832.70","11956.36"
"12/12/2024 18:45 - 12/12/2024 19:00","BZN|BE","11810.30","11875.30"
"12/12/2024 19:00 - 12/12/2024 19:15","BZN|BE","11616.40","11725.58"
"12/12/2024 19:15 - 12/12/2024 19:30","BZN|BE","11477.42","11585.04"
"12/12/2024 19:30 - 12/12/2024 19:45","BZN|BE","11427.34","11485.11"
"12/12/2024 19:45 - 12/12/2024 20:00","BZN|BE","11319.19","11393.12"
"12/12/2024 20:00 - 12/12/2024 20:15","BZN|BE","11127.78","11169.67"
"12/12/2024 20:15 - 12/12/2024 20:30","BZN|BE","10999.86","10986.77"
"12/12/2024 20:30 - 12/12/2024 20:45","BZN|BE","10905.05","10877.64"
"12/12/2024 20:45 - 12/12/2024 21:00","BZN|BE","10803.06","10772.36"
"12/12/2024 21:00 - 12/12/2024 21:15","BZN|BE","10691.33","10641.01"
"12/12/2024 21:15 - 12/12/2024 21:30","BZN|BE","10560.55","10499.74"
"12/12/2024 21:30 - 12/12/2024 21:45","BZN|BE","10423.36","10393.42"
"12/12/2024 21:45 - 12/12/2024 22:00","BZN|BE","10355.22","10273.05"
"12/12/2024 22:00 - 12/12/2024 22:15","BZN|BE","10331.55","10271.24"
"12/12/2024 22:15 - 12/12/2024 22:30","BZN|BE","10385.07","10267.06"
"12/12/2024 22:30 - 12/12/2024 22:45","BZN|BE","10344.48","10224.36"
"12/12/2024 22:45 - 12/12/2024 23:00","BZN|BE","10234.18","10131.86"
"12/12/2024 23:00 - 12/12/2024 23:15","BZN|BE","10229.90","10166.72"
"12/12/2024 23:15 - 12/12/2024 23:30","BZN|BE","10067.98","10057.61"
"12/12/2024 23:30 - 12/12/2024 23:45","BZN|BE","9933.59","9937.43"
"12/12/2024 23:45 - 13/12/2024 00:00","BZN|BE","9813.90","9816.30"
"13/12/2024 00:00 - 13/12/2024 00:15","BZN|BE","9690.35","9754.23"
"13/12/2024 00:15 - 13/12/2024 00:30","BZN|BE","9571.48","9614.13"
"13/12/2024 00:30 - 13/12/2024 00:45","BZN|BE","9440.42","9488.81"
"13/12/2024 00:45 - 13/12/2024 01:00","BZN|BE","9360.75","9369.15"
"13/12/2024 01:00 - 13/12/2024 01:15","BZN|BE","9295.46","9245.41"
"13/12/2024 01:15 - 13/12/2024 01:30","BZN|BE","9144.81","9102.54"
"13/12/2024 01:30 - 13/12/2024 01:45","BZN|BE","9057.41","9017.18"
"13/12/2024 01:45 - 13/12/2024 02:00","BZN|BE","8946.73","8934.43"
"13/12/2024 02:00 - 13/12/2024 02:15","BZN|BE","8946.20","8822.58"
"13/12/2024 02:15 - 13/12/2024 02:30","BZN|BE","8847.68","8788.08"
"13/12/2024 02:30 - 13/12/2024 02:45","BZN|BE","8798.25","8734.74"
"13/12/2024 02:45 - 13/12/2024 03:00","BZN|BE","8769.39","8699.19"
"13/12/2024 03:00 - 13/12/2024 03:15","BZN|BE","8756.80","8657.56"
"13/12/2024 03:15 - 13/12/2024 03:30","BZN|BE","8740.94","8625.87"
"13/12/2024 03:30 - 13/12/2024 03:45","BZN|BE","8684.22","8618.00"
"13/12/2024 03:45 - 13/12/2024 04:00","BZN|BE","8621.73","8593.32"
"13/12/2024 04:00 - 13/12/2024 04:15","BZN|BE","8670.52","8633.80"
"13/12/2024 04:15 - 13/12/2024 04:30","BZN|BE","8698.39","8666.95"
"13/12/2024 04:30 - 13/12/2024 04:45","BZN|BE","8698.98","8711.06"
"13/12/2024 04:45 - 13/12/2024 05:00","BZN|BE","8764.66","8773.68"
"13/12/2024 05:00 - 13/12/2024 05:15","BZN|BE","8942.46","8878.32"
"13/12/2024 05:15 - 13/12/2024 05:30","BZN|BE","9012.21","8973.76"
"13/12/2024 05:30 - 13/12/2024 05:45","BZN|BE","9142.83","9087.15"
"13/12/2024 05:45 - 13/12/2024 06:00","BZN|BE","9259.36","9262.48"
"13/12/2024 06:00 - 13/12/2024 06:15","BZN|BE","9655.82","9656.54"
"13/12/2024 06:15 - 13/12/2024 06:30","BZN|BE","9943.52","9931.98"
"13/12/2024 06:30 - 13/12/2024 06:45","BZN|BE","10172.62","10216.97"
"13/12/2024 06:45 - 13/12/2024 07:00","BZN|BE","10429.18","10481.10"
"13/12/2024 07:00 - 13/12/2024 07:15","BZN|BE","10732.50","10711.08"
"13/12/2024 07:15 - 13/12/2024 07:30","BZN|BE","10958.46","10952.66"
"13/12/2024 07:30 - 13/12/2024 07:45","BZN|BE","11184.46","11173.81"
"13/12/2024 07:45 - 13/12/2024 08:00","BZN|BE","11382.07","11319.30"
"13/12/2024 08:00 - 13/12/2024 08:15","BZN|BE","11627.45","11437.33"
"13/12/2024 08:15 - 13/12/2024 08:30","BZN|BE","11703.87","11505.46"
"13/12/2024 08:30 - 13/12/2024 08:45","BZN|BE","11815.23","11644.77"
"13/12/2024 08:45 - 13/12/2024 09:00","BZN|BE","11894.98","11757.83"
"13/12/2024 09:00 - 13/12/2024 09:15","BZN|BE","12084.60","11666.89"
"13/12/2024 09:15 - 13/12/2024 09:30","BZN|BE","12169.85","11752.52"
"13/12/2024 09:30 - 13/12/2024 09:45","BZN|BE","12182.41","11809.92"
"13/12/2024 09:45 - 13/12/2024 10:00","BZN|BE","12252.50","11854.05"
"13/12/2024 10:00 - 13/12/2024 10:15","BZN|BE","12182.80","11730.57"
"13/12/2024 10:15 - 13/12/2024 10:30","BZN|BE","12157.64","11732.23"
"13/12/2024 10:30 - 13/12/2024 10:45","BZN|BE","12163.55","11742.27"
"13/12/2024 10:45 - 13/12/2024 11:00","BZN|BE","12144.25","11760.44"
"13/12/2024 11:00 - 13/12/2024 11:15","BZN|BE","12131.15","11728.31"
"13/12/2024 11:15 - 13/12/2024 11:30","BZN|BE","12166.98","11757.68"
"13/12/2024 11:30 - 13/12/2024 11:45","BZN|BE","12331.43","11779.85"
"13/12/2024 11:45 - 13/12/2024 12:00","BZN|BE","12273.81","11782.55"
"13/12/2024 12:00 - 13/12/2024 12:15","BZN|BE","12261.31","11608.65"
"13/12/2024 12:15 - 13/12/2024 12:30","BZN|BE","12127.42","11508.20"
"13/12/2024 12:30 - 13/12/2024 12:45","BZN|BE","12117.47","11505.69"
"13/12/2024 12:45 - 13/12/2024 13:00","BZN|BE","12045.56","11508.88"
"13/12/2024 13:00 - 13/12/2024 13:15","BZN|BE","11987.34","11488.76"
"13/12/2024 13:15 - 13/12/2024 13:30","BZN|BE","12052.55","11441.16"
"13/12/2024 13:30 - 13/12/2024 13:45","BZN|BE","11942.04","11451.34"
"13/12/2024 13:45 - 13/12/2024 14:00","BZN|BE","11841.88","11370.99"
"13/12/2024 14:00 - 13/12/2024 14:15","BZN|BE","11796.69","11440.85"
"13/12/2024 14:15 - 13/12/2024 14:30","BZN|BE","11738.56","11377.61"
"13/12/2024 14:30 - 13/12/2024 14:45","BZN|BE","11715.43","11291.09"
"13/12/2024 14:45 - 13/12/2024 15:00","BZN|BE","11625.39","11228.36"
"13/12/2024 15:00 - 13/12/2024 15:15","BZN|BE","11577.98","11357.19"
"13/12/2024 15:15 - 13/12/2024 15:30","BZN|BE","11514.48","11313.74"
